GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,ESCF,G gas,G solv,TOTAL
274,475.1118,1371.8978,-1098.7182,0.0,0.0,0.0,-1282.9935,-15908.3317,610.0406,11524.3784,-1975.2787,56.97603216,11.5561,-4308.614800000001,-1918.3026678400001,-6215.361367840002
275,515.0255,1362.6732,-1080.765,0.0,0.0,0.0,-1286.6218,-15919.3102,601.6033,11519.966,-1955.7357,56.99457288,12.9622,-4287.428999999998,-1898.7411271199999,-6173.207927119998
276,498.4229,1397.1635,-1098.5687,0.0,0.0,0.0,-1285.5107,-15863.5,602.1393,11511.3886,-1996.4363,57.570215039999994,5.192,-4238.465099999999,-1938.86608496,-6172.1391849599995
277,511.0781,1406.3231,-1104.9259,0.0,0.0,0.0,-1285.6455,-15934.3085,606.5894,11505.7973,-1931.5748,58.69861776,-1.3488,-4295.091999999999,-1872.8761822400002,-6169.316982239999
278,529.0242,1391.6462,-1094.8453,0.0,0.0,0.0,-1257.099,-15700.4436,597.7236,11442.3017,-2099.7354,58.162667039999995,17.522,-4091.6922000000013,-2041.57273296,-6115.742932960001
279,506.9954,1385.1715,-1100.7993,0.0,0.0,0.0,-1274.7052,-15878.2176,609.7295,11513.0723,-1969.0702,56.08330848,13.9805,-4238.753400000001,-1912.9868915200002,-6137.759791520002
280,520.893,1428.5407,-1106.7802,0.0,0.0,0.0,-1288.4658,-15842.9128,594.8219,11490.183,-2005.1798,58.26532176,-1.1755,-4203.720199999998,-1946.9144782399999,-6151.810178239998
281,460.1171,1428.5694,-1091.7383,0.0,0.0,0.0,-1271.4781,-15976.3885,605.2584,11539.0663,-1938.0277,57.148544879999996,7.0536,-4306.593699999998,-1880.8791551200002,-6180.419255119998
282,499.4953,1441.028,-1123.133,0.0,0.0,0.0,-1276.572,-15909.2232,607.2135,11549.5918,-1995.729,58.6767744,6.2321,-4211.5996,-1937.0522256,-6142.4197256
283,501.1108,1376.9052,-1080.72,0.0,0.0,0.0,-1268.4625,-15891.8506,614.5471,11530.4208,-2022.8688,58.48821432,7.152,-4218.049200000001,-1964.38058568,-6175.277785680001
284,472.4681,1408.3874,-1108.2141,0.0,0.0,0.0,-1287.5777,-15808.1227,612.5252,11529.4992,-2046.2999,59.64539184,11.7841,-4181.034599999999,-1986.65450816,-6155.905008159999
285,515.4759,1460.0097,-1093.525,0.0,0.0,0.0,-1283.1633,-15925.7395,603.8216,11509.3105,-1965.4488,57.993227999999995,6.9261,-4213.810100000001,-1907.4555719999998,-6114.339572000001
286,508.8744,1418.3155,-1074.1935,0.0,0.0,0.0,-1295.0155,-15788.7989,606.4836,11525.2954,-2081.3121,54.91581552,9.3576,-4099.038999999999,-2026.39628448,-6116.077684479998
287,537.9618,1427.4568,-1058.9581,0.0,0.0,0.0,-1320.9681,-15918.5829,580.3602,11480.8908,-1927.5331,55.81083024,4.9888,-4271.839500000002,-1871.72226976,-6138.572969760003
288,492.5608,1415.3999,-1082.5729,0.0,0.0,0.0,-1291.937,-16109.9628,606.6967,11540.9316,-1817.7852,55.52232264,13.7353,-4428.8836999999985,-1762.26287736,-6177.411277359998
289,507.7408,1471.3169,-1088.5154,0.0,0.0,0.0,-1306.3292,-15995.7529,605.4738,11510.3288,-1889.4832,55.6197696,5.1429,-4295.7372,-1833.8634304,-6124.4577303999995
290,486.7971,1471.1647,-1096.0089,0.0,0.0,0.0,-1290.8774,-15996.1997,600.9893,11477.3537,-1874.4154,54.90632664,7.2599,-4346.781199999999,-1819.50907336,-6159.030373359999
291,496.8954,1461.2325,-1087.5977,0.0,0.0,0.0,-1276.9077,-15831.9327,604.8163,11535.4308,-2055.1122,58.45742208,12.7976,-4098.063099999999,-1996.65477792,-6081.9202779199995
292,497.7979,1393.3858,-1082.9139,0.0,0.0,0.0,-1302.3655,-15987.7173,596.6507,11577.8399,-1954.8073,56.30036256,14.7486,-4307.322400000001,-1898.50693744,-6191.080737440001
293,486.7704,1375.4187,-1080.192,0.0,0.0,0.0,-1277.3599,-15968.1516,607.7047,11581.648,-1987.7377,57.0177396,14.0224,-4274.161700000001,-1930.7199604,-6190.8592604000005
294,536.0547,1382.7821,-1083.3964,0.0,0.0,0.0,-1267.8329,-15888.1913,612.792,11523.4,-2044.2988,58.52976047999999,-2.5144,-4184.391800000001,-1985.76903952,-6172.675239520002
295,519.0349,1386.7801,-1097.2002,0.0,0.0,0.0,-1284.4549,-15974.7774,609.7519,11557.3299,-1920.8092,57.43689336,1.7072,-4283.5357,-1863.3723066399998,-6145.20080664
296,516.4969,1426.3167,-1105.1348,0.0,0.0,0.0,-1244.2201,-16057.8613,603.2165,11568.9443,-1897.6002,58.91894856,-0.0094,-4292.241800000002,-1838.68125144,-6130.932451440001
297,504.3083,1390.9938,-1077.9417,0.0,0.0,0.0,-1296.8942,-15799.1085,606.5605,11520.6394,-2057.5877,57.13363655999999,-0.0979,-4151.4424,-2000.45406344,-6151.99436344
298,518.3348,1421.0274,-1112.7497,0.0,0.0,0.0,-1258.8369,-15944.7884,616.1808,11538.8186,-1945.7059,56.72737296,1.3336,-4222.0134,-1888.97852704,-6109.65832704
299,503.9141,1452.5799,-1102.6641,0.0,0.0,0.0,-1267.782,-15681.6338,591.582,11469.1736,-2158.4404,60.042294,13.1421,-4034.8302999999996,-2098.398106,-6120.086305999999
300,507.5204,1424.2902,-1100.8479,0.0,0.0,0.0,-1279.5569,-15845.9624,599.6925,11504.3906,-2041.0652,57.29223384,20.1441,-4190.4735,-1983.77296616,-6154.102366159999
301,536.8689,1416.4211,-1085.4272,0.0,0.0,0.0,-1275.2484,-15899.2721,609.4433,11447.5435,-1925.4129,55.63875024,3.3302,-4249.670899999999,-1869.77414976,-6116.114849759999
302,483.7633,1442.3982,-1092.7307,0.0,0.0,0.0,-1252.9576,-16099.4463,597.4787,11523.3627,-1830.1195,56.71141632,-4.633,-4398.1317,-1773.4080836800001,-6176.172783679999
303,511.4122,1377.312,-1085.5946,0.0,0.0,0.0,-1302.8999,-15997.0359,602.7437,11542.9903,-1899.1061,56.60610552,6.3981,-4351.0722000000005,-1842.49999448,-6187.17409448
304,533.9584,1387.6402,-1125.2787,0.0,0.0,0.0,-1274.8874,-16019.3004,607.4821,11540.4023,-1923.1788,57.21895368,-9.0896,-4349.983500000002,-1865.95984632,-6225.032946320002
305,526.4826,1472.0654,-1089.0422,0.0,0.0,0.0,-1290.5132,-15776.7292,598.6477,11498.7281,-2045.8422,58.43116224,-11.0263,-4060.3608000000004,-1987.41103776,-6058.798137760001
306,511.4036,1389.9366,-1098.4492,0.0,0.0,0.0,-1276.5635,-15932.3046,599.3676,11519.4606,-1921.6582,57.88656792,2.3739,-4287.1489,-1863.77163208,-6148.546632080001
307,522.7089,1415.8639,-1105.882,0.0,0.0,0.0,-1243.3895,-15886.0354,598.9048,11509.8728,-1996.7769,59.663681999999994,-7.8159,-4187.956500000002,-1937.113218,-6132.885618000001
308,503.8866,1443.099,-1065.4165,0.0,0.0,0.0,-1311.7629,-15971.1654,594.6781,11558.2854,-1950.5309,56.14032528,12.7939,-4248.395699999999,-1894.39057472,-6129.992374719999
309,503.5169,1460.3866,-1104.1473,0.0,0.0,0.0,-1259.5873,-16033.2199,600.4335,11578.4339,-1932.7306,57.50918712,2.8114,-4254.1836,-1875.2214128800001,-6126.59361288
310,512.3987,1425.8042,-1073.1107,0.0,0.0,0.0,-1292.9476,-15938.7158,590.7483,11524.9918,-1944.3538,57.12497568,10.8557,-4250.831100000001,-1887.22882432,-6127.204224320001
311,481.5738,1469.2544,-1089.8782,0.0,0.0,0.0,-1295.8114,-15985.7645,580.1408,11561.9063,-1935.9656,54.8924292,14.4672,-4278.578799999999,-1881.0731708,-6145.184770799999
312,528.0788,1423.0563,-1105.991,0.0,0.0,0.0,-1298.1476,-16050.558,608.1356,11526.3558,-1859.8631,56.32822727999999,15.6676,-4369.070100000001,-1803.53487272,-6156.937372720002
313,507.3912,1416.8686,-1089.8596,0.0,0.0,0.0,-1304.4505,-16117.9706,613.849,11540.3739,-1790.7603,55.05284808,11.9217,-4433.797999999999,-1735.7074519199998,-6157.583751919999
314,469.8432,1441.188,-1076.9792,0.0,0.0,0.0,-1290.1042,-16031.4389,621.6173,11605.3601,-1930.6969,56.38624848,11.4458,-4260.5136999999995,-1874.31065152,-6123.378551519999
315,459.6233,1412.8602,-1104.0715,0.0,0.0,0.0,-1267.1571,-15943.6047,595.0271,11524.6556,-1939.0815,57.661192799999995,11.9768,-4322.667100000001,-1881.4203072,-6192.1106072
316,519.3636,1357.6936,-1105.5014,0.0,0.0,0.0,-1274.4996,-16143.3057,619.2872,11610.0341,-1839.8331,56.1108924,9.4857,-4416.9282,-1783.7222076,-6191.1647076
317,508.0125,1443.294,-1066.381,0.0,0.0,0.0,-1289.7125,-15845.5327,595.2761,11524.9032,-2036.8009,56.79242712,6.0921,-4130.1404,-1980.00847288,-6104.056772880001
318,494.0147,1413.6371,-1072.7444,0.0,0.0,0.0,-1287.3364,-15924.657,588.8251,11525.1563,-1951.6416,55.78525224,14.8784,-4263.104599999999,-1895.8563477599998,-6144.082547759999
319,543.8027,1397.1845,-1093.6684,0.0,0.0,0.0,-1259.3523,-15810.58,597.5098,11490.7415,-2043.3544,57.245688,19.5068,-4134.3622,-1986.108712,-6100.964112
320,476.3564,1404.9008,-1093.6005,0.0,0.0,0.0,-1260.2589,-15930.8013,623.5717,11574.2184,-2001.9211,57.586042799999994,5.9765,-4205.6134,-1944.3350572,-6143.9719572
321,499.1135,1349.2233,-1106.5075,0.0,0.0,0.0,-1278.1181,-15768.4541,602.7236,11569.1952,-2145.6668,57.97339632,14.0666,-4132.824100000002,-2087.69340368,-6206.450903680002
322,511.401,1387.2258,-1080.6517,0.0,0.0,0.0,-1270.9908,-15864.4423,602.6622,11514.7589,-2013.0209,58.81223232,-5.4802,-4200.036899999999,-1954.20866768,-6159.725767679999
323,527.407,1364.359,-1083.8696,0.0,0.0,0.0,-1264.6231,-15866.9789,603.4325,11561.1719,-2024.3027,57.31603416,4.2307,-4159.101199999999,-1966.98666584,-6121.85716584
324,504.8709,1421.6918,-1076.014,0.0,0.0,0.0,-1277.8314,-15918.7521,571.9074,11464.5142,-1967.4498,57.2434128,-4.7926,-4309.6132,-1910.2063872,-6224.612187199999
325,541.4368,1380.8033,-1077.3003,0.0,0.0,0.0,-1284.9268,-15812.2643,620.3809,11595.9007,-2127.0831,57.14562168,3.7525,-4035.9696999999996,-2069.9374783199996,-6102.15467832
326,513.153,1432.4156,-1091.9587,0.0,0.0,0.0,-1285.5099,-15870.0874,595.3047,11485.6381,-1996.0634,55.191355200000004,4.9802,-4221.044599999999,-1940.8720448,-6156.9364448
327,479.0408,1393.9245,-1073.664,0.0,0.0,0.0,-1255.7527,-15832.6578,577.5612,11609.6946,-2144.9586,58.967853119999994,11.3457,-4101.8534,-2085.9907468799997,-6176.49844688
328,497.1063,1437.5542,-1078.7348,0.0,0.0,0.0,-1306.2049,-15983.3308,608.8876,11587.2461,-1942.1285,56.90574144,11.9653,-4237.4763,-1885.22275856,-6110.73375856
329,504.1415,1420.2058,-1093.5014,0.0,0.0,0.0,-1275.4624,-15883.6513,600.4679,11539.9682,-2035.8889,56.31434064,7.4798,-4187.831700000001,-1979.57455936,-6159.92645936
330,509.9492,1450.3688,-1092.9084,0.0,0.0,0.0,-1298.9001,-15782.2871,602.4995,11515.8545,-2045.7435,56.87073144,-4.4478,-4095.4236,-1988.87276856,-6088.744168560001
331,480.2378,1412.3791,-1103.3883,0.0,0.0,0.0,-1285.3468,-16039.1619,595.0074,11546.2671,-1846.1587,54.825793919999995,12.6736,-4394.0056,-1791.33290608,-6172.66490608
332,503.3779,1485.7698,-1086.5647,0.0,0.0,0.0,-1274.6522,-15990.7575,592.0242,11516.9784,-1949.4256,56.61820008,4.3306,-4253.8241,-1892.80739992,-6142.30089992
333,482.6405,1398.1081,-1088.6038,0.0,0.0,0.0,-1247.8224,-15897.6896,607.63,11514.0249,-1998.7213,56.34525816,0.0791,-4231.712300000001,-1942.37604184,-6174.009241840001
334,504.0548,1429.9704,-1057.2403,0.0,0.0,0.0,-1278.1772,-15808.0156,588.2404,11545.4403,-2113.4719,58.0389984,9.6181,-4075.7271999999994,-2055.4329016,-6121.5420016
335,475.9534,1387.1103,-1052.4617,0.0,0.0,0.0,-1302.907,-15924.0895,609.3322,11586.4154,-2035.4251,56.49664103999999,16.6999,-4220.646899999998,-1978.92845896,-6182.8754589599985
336,506.0281,1383.5267,-1088.139,0.0,0.0,0.0,-1283.7475,-16046.1369,614.2846,11598.8009,-1925.2828,56.16435888,8.724,-4315.383100000001,-1869.11844112,-6175.777541120001
337,515.5716,1412.9842,-1088.8036,0.0,0.0,0.0,-1286.4406,-16011.0026,588.8442,11539.0346,-1919.1171,56.31342408,8.0948,-4329.8121999999985,-1862.80367592,-6184.521075919998
338,499.9974,1421.907,-1093.3883,0.0,0.0,0.0,-1267.1207,-15988.6172,595.0435,11567.1669,-1970.3094,57.09547224,5.527,-4265.011399999999,-1913.2139277600002,-6172.698327759999
339,503.8158,1376.6727,-1086.2326,0.0,0.0,0.0,-1271.1301,-16032.6691,616.0916,11589.5361,-1952.5289,57.77113608,10.8516,-4303.915599999998,-1894.7577639200001,-6187.821763919998
340,522.0314,1395.3805,-1093.2266,0.0,0.0,0.0,-1305.4886,-15889.792,581.4564,11525.5721,-1983.9899,54.51911352,6.6032,-4264.066799999999,-1929.47078648,-6186.934386479999
341,484.5333,1470.1424,-1098.2109,0.0,0.0,0.0,-1259.704,-15930.9051,603.8515,11534.2704,-1997.5535,55.57665599999999,22.4895,-4196.0224,-1941.976844,-6115.509744
342,494.4602,1383.8585,-1096.3035,0.0,0.0,0.0,-1266.7764,-15957.9672,623.6203,11489.458,-1930.493,57.67648848,9.2188,-4329.650099999999,-1872.81651152,-6193.247811519999
343,485.7816,1391.6658,-1083.154,0.0,0.0,0.0,-1271.9601,-15787.4313,604.5816,11471.4916,-2042.2892,57.29288183999999,14.0094,-4189.024800000001,-1984.9963181599999,-6160.011718160002
344,476.9376,1394.7268,-1079.656,0.0,0.0,0.0,-1277.7089,-15934.2499,602.852,11575.089,-1999.7981,57.01278095999999,5.2889,-4242.009400000001,-1942.7853190399999,-6179.505819040001
345,495.999,1414.4038,-1074.633,0.0,0.0,0.0,-1298.2091,-15821.0399,595.0098,11464.4779,-1994.023,57.35197656,7.869,-4223.9915,-1936.67102344,-6152.79352344
346,485.051,1407.6444,-1056.1539,0.0,0.0,0.0,-1287.9175,-15975.7438,584.8175,11525.3025,-1941.8544,56.32982712,5.5868,-4316.999800000001,-1885.52457288,-6196.937572880001
347,482.2246,1426.3368,-1111.9665,0.0,0.0,0.0,-1280.4047,-15979.6867,603.4986,11512.2369,-1919.2983,57.34587312,2.371,-4347.761,-1861.9524268799998,-6207.342426880001
348,492.5596,1399.3156,-1096.8457,0.0,0.0,0.0,-1281.4208,-15931.2695,597.5436,11540.1458,-1988.6059,58.0625424,-2.5925,-4279.9714,-1930.5433576,-6213.107257600001
349,504.7037,1427.688,-1083.0374,0.0,0.0,0.0,-1281.5652,-15808.9012,574.4569,11456.3132,-2013.4272,55.350853199999996,5.4706,-4210.342000000001,-1958.0763468,-6162.947746800001
350,467.9992,1413.9937,-1103.378,0.0,0.0,0.0,-1306.3358,-15832.103,621.3853,11496.7831,-2006.0764,57.06929736,18.6943,-4241.655499999999,-1949.0071026399999,-6171.968302639999
351,519.7406,1413.6857,-1099.6146,0.0,0.0,0.0,-1267.7131,-15821.0415,611.4634,11497.7544,-2050.6005,56.80137096,-14.1567,-4145.7251,-1993.79912904,-6153.68092904
352,493.2253,1469.5179,-1082.9589,0.0,0.0,0.0,-1269.5238,-16020.673,597.3725,11502.4424,-1874.2841,55.91173032,10.8231,-4310.597600000003,-1818.37236968,-6118.146869680003
353,503.3947,1408.299,-1089.5179,0.0,0.0,0.0,-1258.2719,-15967.7234,626.995,11530.637,-1922.6912,56.28766752,20.7228,-4246.1875,-1866.40353248,-6091.868232480001
354,526.4793,1396.4901,-1101.4051,0.0,0.0,0.0,-1271.3476,-15827.7489,587.7543,11476.4227,-2005.6373,56.12675976,-5.0513,-4213.355200000002,-1949.5105402400002,-6167.917040240002
355,501.5849,1376.0234,-1088.2514,0.0,0.0,0.0,-1276.7574,-15978.1945,617.7678,11553.1419,-1933.8622,57.235103280000004,-6.43,-4294.685300000001,-1876.62709672,-6177.742396720001
356,503.7317,1398.0369,-1098.4722,0.0,0.0,0.0,-1278.8571,-15913.0836,609.3898,11561.0542,-1992.3968,57.310364879999995,11.5444,-4218.200299999999,-1935.08643512,-6141.74233512
357,513.6197,1450.3002,-1092.4165,0.0,0.0,0.0,-1261.3087,-15810.451,602.7284,11506.2444,-2096.2364,56.82412008,9.1427,-4091.2834999999995,-2039.4122799199997,-6121.553079919999
358,490.4461,1405.0128,-1091.4395,0.0,0.0,0.0,-1292.6003,-15956.3644,605.1618,11509.9544,-1929.289,55.8048204,7.9602,-4329.829099999999,-1873.4841796,-6195.353079599999
359,529.4623,1416.0302,-1089.7026,0.0,0.0,0.0,-1267.4055,-15927.6271,602.6706,11457.1696,-1932.9229,55.41003288,13.3879,-4279.402500000002,-1877.51286712,-6143.527467120002
360,499.1132,1425.8394,-1081.9406,0.0,0.0,0.0,-1274.8166,-15976.6654,609.0955,11488.2326,-1894.0058,54.930923279999995,18.7913,-4311.141900000002,-1839.07487672,-6131.425476720003
361,492.5683,1430.0235,-1089.0616,0.0,0.0,0.0,-1276.927,-15927.8342,587.5007,11468.7272,-1914.035,55.90485072,2.9032,-4315.0031,-1858.13014928,-6170.2300492800005
362,479.9653,1398.2587,-1070.0873,0.0,0.0,0.0,-1260.2905,-15973.2436,614.6855,11577.9902,-1943.5781,55.298135519999995,-8.6144,-4232.721699999998,-1888.27996448,-6129.616064479998
363,490.89,1421.6936,-1091.4837,0.0,0.0,0.0,-1278.9477,-15870.5249,625.6532,11515.8071,-2003.3782,56.281372559999994,18.0484,-4186.912399999999,-1947.0968274400002,-6115.96082744
364,508.5337,1436.4442,-1091.2817,0.0,0.0,0.0,-1266.3653,-15960.262,600.6037,11506.4245,-1928.3759,55.99584504,7.5586,-4265.902900000003,-1872.38005496,-6130.7243549600025
365,488.8659,1419.1748,-1096.7038,0.0,0.0,0.0,-1275.2566,-15880.6021,608.409,11572.3478,-2042.63,57.8205612,8.1243,-4163.765000000001,-1984.8094388000002,-6140.450138800001
366,556.1423,1417.4789,-1113.6572,0.0,0.0,0.0,-1266.8876,-15939.8751,596.6228,11532.8588,-1955.8554,56.402352719999996,1.0913,-4217.3171,-1899.45304728,-6115.678847280001
367,484.4208,1411.7664,-1093.16,0.0,0.0,0.0,-1254.4094,-15932.4294,603.7528,11519.8227,-1953.1587,58.313805120000005,8.8696,-4260.2361,-1894.8448948799999,-6146.21139488
368,505.2909,1418.5929,-1106.9456,0.0,0.0,0.0,-1273.7415,-15997.5779,605.5995,11541.1481,-1934.9547,56.37967848,0.6718,-4307.633599999999,-1878.57502152,-6185.53682152
369,478.0533,1430.9969,-1125.6301,0.0,0.0,0.0,-1296.415,-15923.8884,617.7696,11572.9404,-1927.1711,55.84774536,14.5813,-4246.173300000002,-1871.32335464,-6102.915354640002
370,500.2688,1419.9444,-1102.3779,0.0,0.0,0.0,-1308.9622,-16128.7871,600.3912,11462.6566,-1723.6423,52.71314328,15.8386,-4556.8662,-1670.92915672,-6211.95675672
371,461.8751,1459.2021,-1117.6076,0.0,0.0,0.0,-1272.2712,-16071.1637,623.0406,11539.7768,-1848.9504,56.60039303999999,2.9572,-4377.1479,-1792.35000696,-6166.54070696
372,498.0743,1401.3844,-1076.8788,0.0,0.0,0.0,-1285.9464,-16104.6382,619.3368,11529.2582,-1803.5859,54.048790079999996,12.4435,-4419.4096999999965,-1749.5371099200001,-6156.503309919996
373,490.0563,1428.1385,-1124.5554,0.0,0.0,0.0,-1280.5903,-16037.2526,609.6798,11541.9039,-1858.9764,55.4911452,4.8423,-4372.6198,-1803.4852548000001,-6171.2627548
374,480.935,1372.97,-1091.7263,0.0,0.0,0.0,-1297.4289,-16049.6827,620.7562,11569.7772,-1888.7082,56.1754044,15.1196,-4394.3994999999995,-1832.5327956,-6211.8126956
375,509.0911,1451.2553,-1122.5012,0.0,0.0,0.0,-1286.5448,-15830.9532,623.2384,11494.5147,-2023.1604,58.15212983999999,10.7398,-4161.8997,-1965.00827016,-6116.168170159999
376,521.1231,1389.3611,-1117.575,0.0,0.0,0.0,-1279.8149,-15966.6976,584.7886,11534.6774,-1931.6459,55.71472464,17.7824,-4334.1372999999985,-1875.93117536,-6192.286075359998
377,529.5074,1402.1425,-1091.8768,0.0,0.0,0.0,-1252.4665,-15943.1703,609.1636,11504.215,-1950.8013,58.00344984,19.9397,-4242.4851,-1892.79785016,-6115.34325016
378,466.3753,1424.1453,-1113.6453,0.0,0.0,0.0,-1284.2387,-16089.6527,634.7409,11570.0053,-1845.3797,55.5988104,16.1052,-4392.269899999999,-1789.7808896,-6165.945589599999
379,524.5243,1399.4396,-1105.1162,0.0,0.0,0.0,-1277.4204,-15936.5989,593.7516,11490.5026,-1892.5706,57.1387212,6.4427,-4310.917400000002,-1835.4318788,-6139.9065788000025
380,494.6914,1337.8274,-1088.9927,0.0,0.0,0.0,-1279.64,-16040.897,616.2147,11611.3599,-1874.6525,57.018245040000004,-3.2026,-4349.436300000001,-1817.63425496,-6170.273154960001
381,515.4886,1389.6324,-1082.6176,0.0,0.0,0.0,-1292.5999,-16031.1761,603.4638,11534.1112,-1866.8912,54.909296639999994,23.3206,-4363.697600000001,-1811.98190336,-6152.358903360001
382,526.047,1433.2597,-1065.3918,0.0,0.0,0.0,-1257.1653,-15945.4964,606.3761,11538.0028,-1950.0929,56.94699456,-2.5322,-4164.367900000001,-1893.1459054400002,-6060.04600544
383,494.9552,1420.0168,-1090.9675,0.0,0.0,0.0,-1286.5416,-15852.6555,599.6943,11544.775,-2084.059,57.26635344,8.7384,-4170.7233000000015,-2026.79264656,-6188.777546560002
384,535.6105,1394.7046,-1091.1426,0.0,0.0,0.0,-1290.0059,-15858.174,580.4753,11493.222,-2011.2705,57.85181928,7.0707,-4235.310100000001,-1953.41868072,-6181.658080720001
385,483.1269,1370.3575,-1099.101,0.0,0.0,0.0,-1242.4827,-15912.9951,607.078,11571.1798,-2025.1057,59.409469439999995,15.2124,-4222.836600000002,-1965.69623056,-6173.320430560002
386,489.8042,1445.6468,-1073.0981,0.0,0.0,0.0,-1283.4996,-15818.9342,588.8799,11484.9916,-2014.8715,56.91914784,13.0695,-4166.2094,-1957.95235216,-6111.0922521600005
387,491.5134,1420.4822,-1068.7479,0.0,0.0,0.0,-1275.575,-15942.1939,602.8475,11536.7817,-1945.0883,56.506263839999995,1.3856,-4234.892000000002,-1888.58203616,-6122.088436160001
388,477.2846,1444.6523,-1080.8491,0.0,0.0,0.0,-1298.7665,-16040.0522,613.7525,11578.2641,-1909.0822,55.951620479999995,14.4921,-4305.714299999998,-1853.13057952,-6144.352779519997
389,501.4841,1431.5438,-1116.6238,0.0,0.0,0.0,-1303.6005,-16036.2089,620.565,11593.2024,-1901.4643,54.95725008,17.1508,-4309.637899999998,-1846.50704992,-6138.994149919997
390,464.0659,1367.4624,-1096.3231,0.0,0.0,0.0,-1268.3002,-15923.8786,612.1177,11566.0562,-1984.2509,56.95043472,-6.2354,-4278.7997,-1927.30046528,-6212.335565279999
391,499.7953,1404.3612,-1090.7721,0.0,0.0,0.0,-1278.9479,-15797.5759,586.8032,11514.1173,-2034.1978,58.584427919999996,1.1146,-4162.2189,-1975.6133720799999,-6136.71767208
392,520.27,1370.4321,-1084.2778,0.0,0.0,0.0,-1266.0852,-15913.0497,604.3202,11526.2364,-1938.6207,57.979559519999995,5.2859,-4242.154,-1880.6411404799999,-6117.50924048
393,475.247,1429.4101,-1090.1632,0.0,0.0,0.0,-1289.6375,-16001.5684,597.357,11514.3456,-1862.3669,57.313157759999996,7.2192,-4365.009399999999,-1805.05374224,-6162.84394224
394,513.1903,1403.3973,-1068.5456,0.0,0.0,0.0,-1293.4052,-15915.5229,615.8716,11550.1271,-1973.95,56.6150796,13.9183,-4194.8874,-1917.3349204,-6098.304020399999
395,514.8754,1417.0279,-1066.1185,0.0,0.0,0.0,-1274.8923,-15958.5567,610.1396,11530.0915,-2001.2492,56.90857392,12.9031,-4227.433099999998,-1944.34062608,-6158.870626079998
396,490.4379,1494.3603,-1106.9943,0.0,0.0,0.0,-1258.2987,-15701.6664,601.3454,11504.3341,-2157.4888,59.929325999999996,5.3658,-3976.4817000000003,-2097.559474,-6068.675374
397,520.8425,1406.6429,-1097.7898,0.0,0.0,0.0,-1269.1169,-15856.82,595.1891,11558.5006,-2016.3112,56.74838472,-6.3402,-4142.551600000001,-1959.56281528,-6108.45461528
398,503.4059,1427.7451,-1084.9932,0.0,0.0,0.0,-1294.081,-15930.4472,613.6239,11587.9761,-1973.6782,58.46385024,-10.7222,-4176.770399999999,-1915.21434976,-6102.70694976
399,467.547,1447.8707,-1073.7924,0.0,0.0,0.0,-1277.8113,-15976.8365,608.655,11588.6246,-1989.7281,56.55890448,-7.062,-4215.742899999999,-1933.1691955200001,-6155.9740955199995
400,512.0202,1407.503,-1124.612,0.0,0.0,0.0,-1296.4581,-15957.9645,600.1581,11583.9876,-1973.6429,54.96591744,-5.5743,-4275.3656999999985,-1918.67698256,-6199.616982559998

