POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
266,512.5255,1404.4805,-1094.4938,0.0,0.0,0.0,-1258.8835,-15949.0934,587.1043,11808.8083,-2133.6541,1247.8845,-756.3789,-3989.552100000001,-1642.1485000000002,-5631.7006
267,528.8969,1446.2893,-1097.1959,0.0,0.0,0.0,-1248.9603,-16069.1961,596.5444,11818.4132,-2105.8596,1244.6904,-752.7603,-4025.208499999997,-1613.9294999999997,-5639.137999999997
268,494.5377,1418.4293,-1069.9331,0.0,0.0,0.0,-1266.7918,-16121.6653,607.5823,11814.9777,-2018.7851,1236.8233,-752.3911,-4122.863200000002,-1534.3529,-5657.2161000000015
269,496.1492,1435.8019,-1106.4664,0.0,0.0,0.0,-1266.4071,-16171.2199,601.5021,11845.3872,-1962.0836,1241.4396,-743.2636,-4165.253000000001,-1463.9076,-5629.160600000001
270,493.8656,1474.7224,-1080.2768,0.0,0.0,0.0,-1275.9635,-16160.1336,591.9259,11787.6857,-1934.4044,1240.4473,-753.6188,-4168.174299999999,-1447.5758999999998,-5615.750199999999
271,510.5714,1460.3193,-1088.8704,0.0,0.0,0.0,-1223.6327,-16242.3095,591.6725,11756.3262,-1864.6483,1248.8342,-760.5834,-4235.923200000001,-1376.3975,-5612.3207
272,492.717,1432.0982,-1072.3628,0.0,0.0,0.0,-1258.9416,-16216.087,609.0567,11779.6121,-1875.5906,1243.0366,-763.5399,-4233.9074,-1396.0939,-5630.0013
273,520.3336,1464.2352,-1125.3634,0.0,0.0,0.0,-1267.61,-16227.8198,606.8817,11778.3472,-1849.2045,1240.7167,-750.6878,-4250.995499999999,-1359.1756,-5610.171099999999
274,473.8108,1430.7907,-1108.4948,0.0,0.0,0.0,-1236.9199,-16344.2599,607.0445,11818.615,-1784.1128,1231.8762,-748.0463,-4359.413599999998,-1300.2829000000002,-5659.696499999998
275,490.0967,1436.0236,-1112.4763,0.0,0.0,0.0,-1232.5317,-16229.848,609.3234,11816.6234,-1895.4521,1245.1204,-751.8289,-4222.788900000001,-1402.1606,-5624.949500000002
276,490.3604,1393.5999,-1073.9501,0.0,0.0,0.0,-1275.3574,-16092.8471,616.6078,11838.5562,-2024.7718,1236.4878,-749.2827,-4103.030300000002,-1537.5666999999999,-5640.5970000000025
277,541.6382,1462.0624,-1103.9654,0.0,0.0,0.0,-1274.4636,-16197.1807,611.1899,11787.1685,-1883.4429,1240.1733,-752.57,-4173.550700000002,-1395.8396000000002,-5569.390300000001
278,520.6948,1430.4127,-1083.4557,0.0,0.0,0.0,-1275.1942,-16123.2983,590.7495,11745.5641,-1933.2955,1227.1039,-742.3145,-4194.527100000001,-1448.5060999999998,-5643.033200000002
279,548.7153,1386.5711,-1073.974,0.0,0.0,0.0,-1265.9028,-16156.003,589.8658,11761.2773,-1910.461,1238.2691,-747.4619,-4209.450300000002,-1419.6538,-5629.104100000002
280,498.3808,1371.5656,-1089.9676,0.0,0.0,0.0,-1253.3804,-16127.8827,611.2271,11844.7534,-1971.4126,1238.5006,-748.4198,-4145.3038,-1481.3318,-5626.635599999999
281,485.3601,1385.2664,-1106.9936,0.0,0.0,0.0,-1252.7039,-16184.0977,609.5906,11812.824,-1885.954,1237.4375,-748.9694,-4250.754100000002,-1397.4859,-5648.240000000002
282,491.3337,1432.133,-1075.0412,0.0,0.0,0.0,-1261.1066,-16230.9072,614.5438,11816.0486,-1864.9402,1230.2602,-739.3228,-4212.9959,-1374.0028000000002,-5586.9987
283,511.7305,1405.1367,-1095.9209,0.0,0.0,0.0,-1272.7839,-16214.2304,630.3997,11789.3269,-1883.8192,1229.2207,-747.882,-4246.341399999999,-1402.4804999999997,-5648.821899999999
284,479.9407,1429.4202,-1086.9385,0.0,0.0,0.0,-1264.2152,-16197.7225,608.5134,11806.8164,-1911.0524,1239.6724,-750.8074,-4224.1855,-1422.1874000000003,-5646.3729
285,490.6908,1440.2115,-1118.4768,0.0,0.0,0.0,-1267.1559,-16241.3545,607.7587,11853.6378,-1915.4276,1232.3109,-741.3381,-4234.688399999997,-1424.4548,-5659.143199999998
286,530.8378,1444.7586,-1111.3823,0.0,0.0,0.0,-1264.9438,-16216.1802,616.9972,11775.5985,-1850.9759,1235.2924,-748.0829,-4224.3142000000025,-1363.7664,-5588.080600000002
287,497.7247,1403.1051,-1071.0633,0.0,0.0,0.0,-1249.2178,-16338.8888,607.7335,11805.147,-1761.2664,1241.8365,-751.4429,-4345.4596,-1270.8728,-5616.332400000001
288,509.1232,1408.8633,-1089.3157,0.0,0.0,0.0,-1235.9919,-16310.2153,616.9022,11850.529,-1851.9152,1234.4844,-746.2106,-4250.1052,-1363.6414,-5613.7465999999995
289,492.5737,1446.9428,-1131.483,0.0,0.0,0.0,-1251.5291,-16204.766,612.3992,11779.4942,-1885.634,1242.9799,-752.4333,-4256.368199999999,-1395.0874,-5651.455599999998
290,491.9832,1439.4141,-1096.1092,0.0,0.0,0.0,-1273.0518,-16228.0395,606.4318,11768.022,-1868.5953,1231.3423,-747.3294,-4291.349400000001,-1384.5823999999998,-5675.9318
291,543.6615,1452.4547,-1113.1998,0.0,0.0,0.0,-1280.4852,-16117.1405,589.7065,11694.3315,-1901.9089,1231.914,-744.9634,-4230.671299999998,-1414.9582999999998,-5645.629599999998
292,511.3008,1357.0638,-1112.5946,0.0,0.0,0.0,-1254.222,-16112.5531,615.613,11728.0889,-1931.2252,1241.3073,-749.0929,-4267.3031999999985,-1439.0108,-5706.3139999999985
293,509.7947,1389.8443,-1114.2461,0.0,0.0,0.0,-1267.907,-16310.0038,617.9153,11788.7639,-1833.4113,1227.3118,-741.2964,-4385.838699999998,-1347.3959,-5733.234599999999
294,532.9035,1490.991,-1084.7315,0.0,0.0,0.0,-1286.7501,-15950.8472,603.3917,11729.1339,-2033.8608,1245.8764,-753.924,-3965.9087,-1541.9083999999998,-5507.8171
295,481.9081,1459.1914,-1145.3375,0.0,0.0,0.0,-1271.7481,-16006.8216,604.2395,11806.8478,-2082.446,1241.1703,-752.5586,-4071.720400000002,-1593.8343,-5665.554700000002
296,491.9725,1436.1932,-1084.4492,0.0,0.0,0.0,-1281.1844,-16137.7884,604.3348,11771.5997,-1949.3166,1234.319,-741.2291,-4199.3218,-1456.2267000000002,-5655.548500000001
297,515.4573,1414.8442,-1116.0229,0.0,0.0,0.0,-1267.4983,-16237.2914,605.5978,11842.5689,-1913.2327,1231.2241,-744.3507,-4242.3444,-1426.3593,-5668.703700000001
298,483.0328,1401.9774,-1126.0843,0.0,0.0,0.0,-1262.1129,-16242.8402,617.1068,11808.0252,-1888.6888,1232.9393,-748.5434,-4320.895200000001,-1404.2929,-5725.188100000001
299,509.2566,1468.022,-1130.0358,0.0,0.0,0.0,-1291.03,-16203.5452,613.0697,11769.3045,-1855.6623,1233.5866,-747.4844,-4264.958199999999,-1369.5601,-5634.518299999999
300,504.1353,1400.0497,-1093.5575,0.0,0.0,0.0,-1286.6064,-16283.8328,612.4194,11780.6775,-1814.4314,1221.2166,-740.0942,-4366.714799999998,-1333.309,-5700.023799999997
301,503.9905,1451.1429,-1108.885,0.0,0.0,0.0,-1249.7419,-16149.9634,585.2457,11753.6201,-1931.868,1239.3653,-749.7588,-4214.5911000000015,-1442.2615,-5656.852600000002
302,504.0026,1407.6084,-1095.3331,0.0,0.0,0.0,-1262.3967,-16184.7656,620.343,11805.0236,-1898.9563,1243.3816,-750.6552,-4205.517799999998,-1406.2299000000003,-5611.747699999998
303,484.5689,1499.482,-1099.3409,0.0,0.0,0.0,-1285.0749,-16274.5099,610.8195,11828.0941,-1862.9215,1231.4604,-745.8624,-4235.961199999998,-1377.3235,-5613.284699999998
304,527.2037,1447.4494,-1099.5925,0.0,0.0,0.0,-1253.2804,-16026.0906,592.5442,11730.1712,-2048.2144,1245.092,-759.5745,-4081.5949999999975,-1562.6968999999997,-5644.291899999997
305,523.4536,1404.0584,-1101.1925,0.0,0.0,0.0,-1272.601,-16181.596,614.8444,11818.8665,-1942.4866,1241.0285,-761.2527,-4194.166599999999,-1462.7108,-5656.8773999999985
306,482.1926,1455.0423,-1065.7407,0.0,0.0,0.0,-1274.8402,-16208.3967,611.9809,11807.1368,-1878.0482,1243.1548,-757.1154,-4192.624999999998,-1392.0088,-5584.633799999998
307,516.1007,1489.8329,-1100.4097,0.0,0.0,0.0,-1250.1723,-16126.6703,595.4749,11814.5836,-1975.8162,1254.5609,-764.3345,-4061.2602000000006,-1485.5898000000002,-5546.850000000001
308,519.8309,1417.5163,-1111.2454,0.0,0.0,0.0,-1263.6922,-16215.8584,591.482,11827.7142,-1900.502,1248.872,-766.7777,-4234.252599999998,-1418.4076999999997,-5652.660299999998
309,530.0115,1468.9468,-1083.3872,0.0,0.0,0.0,-1260.6981,-16179.0688,588.2064,11776.3548,-1892.5423,1253.5828,-769.0675,-4159.634599999999,-1408.027,-5567.661599999999
310,513.6186,1424.0736,-1117.1976,0.0,0.0,0.0,-1233.3611,-16180.5798,615.0354,11835.7501,-1952.9503,1249.8028,-768.0725,-4142.6608,-1471.22,-5613.880800000001
311,526.1427,1422.5652,-1085.6869,0.0,0.0,0.0,-1245.9786,-16117.7763,606.133,11828.3129,-2005.3643,1249.0138,-761.0984,-4066.2879999999986,-1517.4488999999999,-5583.736899999999
312,558.503,1369.5523,-1071.2619,0.0,0.0,0.0,-1246.1327,-16254.2546,612.8919,11776.3522,-1854.9512,1238.7322,-759.1981,-4254.3498,-1375.4171000000001,-5629.766899999999
313,488.1645,1433.3898,-1102.997,0.0,0.0,0.0,-1274.56,-16310.9971,605.0815,11800.5204,-1800.377,1226.2912,-750.1775,-4361.397900000002,-1324.2633,-5685.661200000002
314,545.9796,1410.3602,-1112.6996,0.0,0.0,0.0,-1236.9717,-16194.7164,605.205,11788.8777,-1927.3357,1246.0086,-762.7835,-4193.965199999999,-1444.1106000000002,-5638.075799999999
315,496.874,1420.5981,-1088.7011,0.0,0.0,0.0,-1282.7124,-16032.4209,597.916,11800.0233,-2013.3584,1245.3661,-759.5711,-4088.4230000000007,-1527.5634,-5615.986400000001
316,508.0359,1442.2987,-1134.913,0.0,0.0,0.0,-1258.7288,-16130.0319,593.719,11838.4778,-1988.3726,1242.5452,-756.7549,-4141.1422999999995,-1502.5823,-5643.7246
317,524.748,1433.4373,-1092.8064,0.0,0.0,0.0,-1297.9473,-16063.4286,593.9217,11800.5294,-1984.507,1241.7325,-745.9037,-4101.545899999999,-1488.6781999999998,-5590.2240999999985
318,542.1582,1393.6747,-1090.8127,0.0,0.0,0.0,-1263.0721,-15954.3736,605.5695,11744.4219,-2018.4087,1250.4832,-763.3404,-4022.434100000002,-1531.2659,-5553.700000000003
319,510.8164,1376.745,-1101.9226,0.0,0.0,0.0,-1260.0212,-16023.663,590.9532,11777.763,-2017.7633,1257.8448,-771.5296,-4129.329199999998,-1531.4481,-5660.777299999999
320,508.8251,1466.4245,-1110.748,0.0,0.0,0.0,-1243.3665,-16152.4344,599.1344,11789.6386,-1932.4336,1256.6824,-776.0213,-4142.526299999998,-1451.7725,-5594.298799999999
321,522.8517,1461.135,-1097.6408,0.0,0.0,0.0,-1219.1906,-15966.992,589.6112,11791.8551,-2131.5641,1268.3154,-792.4669,-3918.3704,-1655.7156,-5574.086
322,499.8947,1458.2433,-1108.7374,0.0,0.0,0.0,-1236.6218,-15903.6035,592.6358,11825.5574,-2172.0641,1267.9327,-785.0816,-3872.6314999999995,-1689.213,-5561.844499999999
323,517.4036,1386.4803,-1086.3123,0.0,0.0,0.0,-1241.2728,-16000.4637,608.1709,11833.308,-2087.2486,1269.4872,-796.1618,-3982.6859999999997,-1613.9231999999997,-5596.609199999999
324,475.4611,1414.0013,-1080.6716,0.0,0.0,0.0,-1243.3831,-16059.7611,610.6076,11791.3915,-2026.8623,1254.5704,-769.9215,-4092.354300000001,-1542.2134,-5634.567700000001
325,516.6972,1462.9452,-1122.1085,0.0,0.0,0.0,-1228.6077,-16084.2917,606.2773,11872.2008,-2080.252,1255.0381,-775.736,-3976.8873999999996,-1600.9499,-5577.8373
326,514.0241,1402.7797,-1097.8019,0.0,0.0,0.0,-1231.6017,-15914.9301,600.6538,11832.7155,-2218.9382,1253.03,-767.2123,-3894.1605999999992,-1733.1205,-5627.2811
327,490.051,1455.5045,-1085.1598,0.0,0.0,0.0,-1242.3593,-16097.4816,607.031,11818.1411,-2034.9557,1245.9567,-762.476,-4054.2730999999985,-1551.475,-5605.748099999999
328,510.6649,1480.1131,-1107.9391,0.0,0.0,0.0,-1264.4643,-15924.9737,606.5504,11829.1083,-2170.8661,1256.9754,-771.2562,-3870.9404000000013,-1685.1469000000002,-5556.087300000001
329,498.536,1430.5455,-1114.5787,0.0,0.0,0.0,-1249.9055,-15994.4952,614.954,11893.2082,-2165.1884,1253.0206,-770.6006,-3921.735700000001,-1682.7684,-5604.504100000001
330,493.3009,1416.1803,-1087.4707,0.0,0.0,0.0,-1251.8206,-15872.4489,591.8372,11771.3754,-2192.4021,1260.5853,-779.4949,-3939.0463999999993,-1711.3116999999997,-5650.358099999999
331,507.8464,1471.8141,-1099.2386,0.0,0.0,0.0,-1244.6713,-15875.1036,589.4424,11818.1112,-2190.8616,1250.436,-763.3354,-3831.7994000000017,-1703.7610000000004,-5535.560400000002
332,528.4901,1378.8164,-1082.4097,0.0,0.0,0.0,-1247.7246,-15901.8112,614.2606,11824.5605,-2190.2865,1250.8849,-771.0496,-3885.8179,-1710.4512000000002,-5596.2691
333,527.6547,1425.1497,-1116.3407,0.0,0.0,0.0,-1264.0552,-16000.4071,599.2637,11829.8793,-2099.8541,1246.6465,-775.4258,-3998.855599999999,-1628.6334,-5627.489
334,525.4818,1377.0888,-1087.3634,0.0,0.0,0.0,-1272.3958,-16054.6786,607.4735,11866.2981,-2063.5522,1245.9898,-776.4798,-4038.0956000000006,-1594.0421999999999,-5632.1378
335,503.7236,1475.712,-1128.7094,0.0,0.0,0.0,-1232.9552,-15980.7033,610.4019,11732.3489,-2048.0114,1255.8934,-779.4726,-4020.181499999997,-1571.5906,-5591.7720999999965
336,526.0836,1405.0626,-1082.3295,0.0,0.0,0.0,-1264.9318,-15950.3993,592.1266,11834.4312,-2127.4414,1254.353,-779.9397,-3939.9565999999995,-1653.0281,-5592.984699999999
337,510.0729,1450.5431,-1122.7488,0.0,0.0,0.0,-1241.1211,-15985.4793,612.3444,11800.366,-2093.8132,1266.2033,-792.3349,-3976.0228000000025,-1619.9448000000002,-5595.967600000003
338,529.5098,1433.2492,-1098.0407,0.0,0.0,0.0,-1236.6574,-15988.7359,578.7978,11767.9007,-2081.6179,1269.095,-787.7769,-4013.976499999999,-1600.2998000000002,-5614.276299999999
339,502.0418,1418.6903,-1134.3383,0.0,0.0,0.0,-1235.5367,-16080.0802,602.5777,11841.2452,-2016.1947,1251.6598,-769.6078,-4085.4002,-1534.1427,-5619.5429
340,513.908,1403.2203,-1090.6598,0.0,0.0,0.0,-1228.9153,-16164.5129,609.1784,11793.4489,-1959.6322,1253.2143,-776.1008,-4164.332399999999,-1482.5187,-5646.8511
341,487.2919,1475.6008,-1098.6615,0.0,0.0,0.0,-1231.1179,-16093.7723,589.4305,11760.2461,-1976.9375,1261.0011,-779.8229,-4110.982399999999,-1495.7593000000002,-5606.7417
342,512.4945,1440.6025,-1107.1975,0.0,0.0,0.0,-1248.597,-15927.189,606.4086,11781.8892,-2130.5471,1258.1614,-781.0737,-3941.5887000000002,-1653.4593999999997,-5595.0481
343,513.7686,1361.5155,-1053.3032,0.0,0.0,0.0,-1236.4352,-15896.6948,600.2413,11800.0373,-2170.6558,1268.1925,-793.3398,-3910.870499999999,-1695.8030999999999,-5606.673599999999
344,547.5751,1447.2951,-1097.1885,0.0,0.0,0.0,-1241.9797,-15922.9531,604.0856,11793.9852,-2138.1148,1253.1056,-777.1347,-3869.180300000002,-1662.1438999999996,-5531.324200000001
345,498.6682,1394.5408,-1089.3336,0.0,0.0,0.0,-1227.9381,-15990.4942,615.0647,11816.0176,-2122.4344,1263.9967,-795.1035,-3983.4745999999996,-1653.5412000000001,-5637.0158
346,527.3669,1459.7736,-1113.5583,0.0,0.0,0.0,-1235.8709,-15924.3634,584.1757,11743.4311,-2120.1522,1269.3454,-797.5501,-3959.0452999999998,-1648.3569000000002,-5607.4022
347,499.1316,1459.2989,-1071.907,0.0,0.0,0.0,-1249.9284,-16013.0298,590.604,11767.3374,-2035.1575,1256.1816,-782.4731,-4018.4933,-1561.449,-5579.942300000001
348,558.2793,1446.4313,-1094.4597,0.0,0.0,0.0,-1229.7349,-15990.2353,598.4739,11806.126,-2171.2837,1270.6401,-796.6769,-3905.1193999999996,-1697.3204999999998,-5602.439899999999
349,507.9232,1465.0089,-1098.4103,0.0,0.0,0.0,-1249.5473,-15908.5734,613.018,11831.7343,-2184.8327,1261.8705,-790.1353,-3838.846599999999,-1713.0974999999999,-5551.944099999999
350,522.8162,1431.5778,-1092.1592,0.0,0.0,0.0,-1223.8836,-16032.8337,606.4743,11810.771,-2127.618,1265.1733,-798.4575,-3977.2371999999978,-1660.9022,-5638.139399999998
351,522.7622,1416.3394,-1098.3378,0.0,0.0,0.0,-1250.6868,-16148.7533,612.7723,11845.5334,-1988.2888,1254.0222,-781.0024,-4100.370599999998,-1515.2689999999998,-5615.639599999999
352,496.231,1439.3485,-1123.7404,0.0,0.0,0.0,-1256.3542,-16023.9838,603.8064,11789.1463,-2042.0401,1259.8482,-783.739,-4075.546199999999,-1565.9309,-5641.477099999998
353,494.6314,1415.9742,-1103.3295,0.0,0.0,0.0,-1189.8489,-16121.4573,602.2733,11769.4983,-2001.3026,1275.5352,-815.08,-4132.2585,-1540.8474,-5673.1059
354,500.8926,1413.599,-1100.558,0.0,0.0,0.0,-1230.1573,-16123.6059,615.207,11813.1504,-1952.1773,1265.6599,-798.0555,-4111.4722,-1484.5729000000001,-5596.045100000001
355,504.4417,1416.755,-1081.4914,0.0,0.0,0.0,-1261.3535,-16050.3259,602.5286,11795.9993,-2017.6336,1250.6722,-771.7233,-4073.4462000000003,-1538.6846999999998,-5612.1309
356,523.7839,1374.1982,-1105.8881,0.0,0.0,0.0,-1228.6546,-16109.4516,602.5424,11819.6428,-2028.7789,1267.6822,-799.3232,-4123.827000000001,-1560.4199,-5684.246900000001
357,483.6719,1399.8286,-1126.3773,0.0,0.0,0.0,-1232.2606,-16081.1011,603.0284,11775.784,-1970.544,1258.4779,-786.7243,-4177.426100000001,-1498.7903999999999,-5676.2165
358,539.7267,1401.0051,-1116.0404,0.0,0.0,0.0,-1226.5334,-16202.4058,601.9758,11766.5509,-1882.0922,1251.8629,-780.6414,-4235.721100000001,-1410.8707,-5646.5918
359,499.3075,1405.9926,-1097.691,0.0,0.0,0.0,-1269.0569,-16183.4872,594.318,11810.7171,-1899.2475,1247.6482,-772.0967,-4239.899900000002,-1423.696,-5663.595900000002
360,505.724,1410.2748,-1111.2362,0.0,0.0,0.0,-1253.7323,-16007.2631,597.0678,11812.6291,-2027.1748,1265.5843,-790.4222,-4046.5359000000008,-1552.0127,-5598.548600000001
361,541.7733,1418.8721,-1067.5704,0.0,0.0,0.0,-1232.1104,-16162.4769,605.9798,11773.2552,-1939.7871,1260.349,-784.1432,-4122.2773,-1463.5813,-5585.8586
362,528.1041,1441.6592,-1123.4127,0.0,0.0,0.0,-1205.2289,-15986.3756,599.2843,11731.5829,-2062.1411,1268.4146,-797.4964,-4014.386700000001,-1591.2228999999998,-5605.609600000001
363,503.0491,1383.4118,-1092.1965,0.0,0.0,0.0,-1246.1115,-16147.6895,600.5067,11840.9529,-1963.3506,1264.5637,-800.2609,-4158.076999999999,-1499.0478,-5657.1248
364,495.1049,1397.5395,-1104.3418,0.0,0.0,0.0,-1201.5902,-16045.8517,612.437,11776.5732,-2078.7151,1280.5201,-822.1226,-4070.1290999999983,-1620.3175999999999,-5690.446699999998
365,515.1391,1434.6445,-1109.3192,0.0,0.0,0.0,-1211.9401,-16112.721,614.5419,11862.0476,-2093.7675,1275.1005,-809.0654,-4007.6072000000004,-1627.7323999999999,-5635.339599999999
366,487.2607,1436.1518,-1101.6603,0.0,0.0,0.0,-1234.9967,-16053.4733,602.2674,11858.1515,-2089.4763,1262.7966,-795.5635,-4006.298899999998,-1622.2432,-5628.542099999999
367,513.5429,1403.2504,-1103.763,0.0,0.0,0.0,-1233.2706,-15947.0574,609.9494,11819.1075,-2149.1683,1273.4751,-803.3186,-3938.2407999999996,-1679.0117999999998,-5617.252599999999
368,514.7858,1505.5738,-1113.3929,0.0,0.0,0.0,-1227.8571,-16033.0319,624.2504,11789.983,-2099.0552,1271.1787,-798.145,-3939.688899999999,-1626.0214999999998,-5565.7104
369,536.8124,1403.6604,-1080.3637,0.0,0.0,0.0,-1243.1506,-15946.8377,603.8638,11772.9517,-2087.9579,1269.1848,-788.496,-3953.0637000000006,-1607.2691,-5560.3328
370,491.1479,1449.297,-1096.3715,0.0,0.0,0.0,-1208.8679,-16075.9412,604.2524,11798.8726,-2011.7182,1268.3296,-787.3772,-4037.6106999999975,-1530.7658000000001,-5568.376499999998
371,528.8675,1464.6852,-1097.956,0.0,0.0,0.0,-1245.3318,-16108.9829,608.6773,11791.8303,-1996.8002,1256.8903,-785.5917,-4058.2104000000018,-1525.5015999999998,-5583.712000000001
372,526.8015,1467.2022,-1109.0185,0.0,0.0,0.0,-1202.1399,-16236.956,606.5963,11758.8008,-1874.3121,1257.1077,-784.5569,-4188.713600000001,-1401.7613000000001,-5590.474900000001
373,485.3617,1387.7205,-1083.3535,0.0,0.0,0.0,-1217.3773,-16056.1353,595.2803,11767.7065,-2023.6182,1271.6182,-801.9232,-4120.797099999998,-1553.9232,-5674.720299999998
374,508.9592,1423.6221,-1089.7998,0.0,0.0,0.0,-1222.3135,-15914.1276,607.868,11759.2678,-2145.1214,1263.2313,-786.2408,-3926.523799999999,-1668.1309,-5594.654699999999
375,483.3172,1488.0017,-1093.787,0.0,0.0,0.0,-1219.7365,-15835.6783,592.3718,11781.8976,-2223.1276,1265.3197,-791.4267,-3803.6134999999995,-1749.2345999999998,-5552.848099999999
376,499.2655,1445.4337,-1078.3663,0.0,0.0,0.0,-1254.7796,-15996.0997,595.4429,11769.688,-2084.0305,1256.3044,-784.7418,-4019.415499999999,-1612.4678999999999,-5631.883399999999
377,534.2773,1397.5921,-1106.5528,0.0,0.0,0.0,-1227.0464,-15947.8068,612.6817,11785.0413,-2123.3658,1267.3893,-787.518,-3951.8135999999995,-1643.4945,-5595.308099999999
378,470.2054,1419.998,-1086.1675,0.0,0.0,0.0,-1222.6084,-16164.2475,605.0129,11868.1524,-2027.3619,1263.0423,-788.2147,-4109.654699999999,-1552.5343,-5662.1889999999985
379,543.2992,1438.615,-1129.2404,0.0,0.0,0.0,-1202.0729,-15976.641,589.5261,11789.0228,-2151.367,1273.683,-800.5638,-3947.4911999999986,-1678.2478,-5625.738999999999
380,513.1704,1431.5209,-1107.5674,0.0,0.0,0.0,-1232.8971,-16060.4595,609.2729,11756.1807,-2029.7459,1265.2394,-795.1494,-4090.7790999999997,-1559.6559,-5650.4349999999995
381,505.4053,1449.4267,-1109.1617,0.0,0.0,0.0,-1219.6176,-16050.2727,614.6234,11827.6559,-2045.3531,1263.236,-785.8502,-3981.940700000001,-1567.9672999999998,-5549.908000000001
382,492.534,1467.8443,-1115.7957,0.0,0.0,0.0,-1204.2438,-16113.1615,584.9381,11780.0456,-1952.2408,1270.7535,-781.7252,-4107.839000000002,-1463.2125,-5571.051500000001
383,508.7635,1479.0836,-1097.1786,0.0,0.0,0.0,-1250.2624,-16085.7068,600.9756,11755.0927,-1980.9083,1259.0497,-785.4514,-4089.232400000001,-1507.31,-5596.5424
384,550.533,1425.3716,-1108.0338,0.0,0.0,0.0,-1253.827,-16198.3597,594.0564,11771.8839,-1908.3219,1254.5892,-785.2379,-4218.375600000001,-1438.9706,-5657.346200000002
385,478.9729,1447.6317,-1093.9711,0.0,0.0,0.0,-1208.027,-16309.9852,618.0586,11802.3499,-1847.0388,1254.0364,-781.5986,-4264.970200000002,-1374.601,-5639.571200000002
386,517.2741,1426.3205,-1093.5021,0.0,0.0,0.0,-1251.1507,-16082.6467,608.6362,11819.9575,-2024.4232,1257.9582,-777.2313,-4055.1111999999994,-1543.6963,-5598.8075
387,502.5894,1394.6452,-1104.2699,0.0,0.0,0.0,-1215.5053,-16168.5946,611.057,11818.0929,-1941.9479,1258.5913,-786.8896,-4161.9853,-1470.2461999999998,-5632.2315
388,469.3984,1403.9686,-1121.352,0.0,0.0,0.0,-1217.9629,-16006.2021,629.3558,11860.1813,-2164.1085,1264.6157,-795.4747,-3982.612900000002,-1694.9674999999997,-5677.580400000002
389,514.3818,1417.3487,-1097.0955,0.0,0.0,0.0,-1258.4454,-16086.1167,588.7145,11787.8939,-1980.3222,1263.3919,-788.0953,-4133.318700000002,-1505.0256,-5638.344300000002
390,492.6279,1405.3026,-1109.2118,0.0,0.0,0.0,-1215.6009,-16022.4068,608.0451,11895.9872,-2171.2306,1270.1392,-798.4425,-3945.2567000000017,-1699.5339,-5644.790600000001
391,501.4193,1399.6061,-1127.9857,0.0,0.0,0.0,-1212.6251,-15945.8057,613.7777,11810.5088,-2174.4026,1274.1555,-807.3523,-3961.1046000000006,-1707.5993999999998,-5668.704
392,495.8183,1423.1707,-1118.983,0.0,0.0,0.0,-1231.3893,-16047.5195,615.6718,11788.5025,-2063.9786,1255.7941,-774.7253,-4074.7284999999993,-1582.9098,-5657.6383
393,481.1016,1441.1686,-1088.3665,0.0,0.0,0.0,-1254.356,-16126.9948,613.478,11855.1262,-2011.601,1245.8622,-763.3292,-4078.8429000000015,-1529.0680000000002,-5607.910900000003
394,530.8133,1408.0133,-1074.7982,0.0,0.0,0.0,-1219.9676,-16111.9757,608.6782,11779.0795,-1964.6481,1256.3422,-775.5647,-4080.1571999999996,-1483.8706000000002,-5564.0278
395,494.4548,1430.9389,-1089.8552,0.0,0.0,0.0,-1262.3369,-16123.8199,599.3926,11764.2268,-1948.2087,1260.0561,-781.1309,-4186.998900000002,-1469.2835,-5656.282400000003
396,522.9796,1432.4151,-1113.8047,0.0,0.0,0.0,-1253.6856,-16093.5317,593.0146,11788.5919,-1996.1844,1259.6828,-785.5912,-4124.0208,-1522.0928,-5646.1136
397,506.6728,1368.4415,-1102.1669,0.0,0.0,0.0,-1213.7146,-15960.7441,603.6999,11803.4237,-2099.3895,1252.7465,-777.8469,-3994.3876999999993,-1624.4899000000003,-5618.8776
398,489.3451,1363.3775,-1114.5632,0.0,0.0,0.0,-1225.9852,-16103.0117,624.2234,11784.5917,-1999.9183,1247.9554,-768.5439,-4182.022399999996,-1520.5068,-5702.529199999996
399,522.5739,1385.2931,-1087.6252,0.0,0.0,0.0,-1229.2094,-16073.8104,605.2982,11755.1451,-1983.0111,1258.2559,-781.9712,-4122.334699999999,-1506.7263999999998,-5629.061099999999
400,509.2662,1453.9844,-1118.4599,0.0,0.0,0.0,-1222.7961,-15956.7763,603.6753,11831.4324,-2194.081,1261.4216,-782.471,-3899.673999999999,-1715.1304000000002,-5614.804399999999

