GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,ESCF,G gas,G solv,TOTAL
275,484.8835,1427.3546,-1109.8419,0.0,0.0,0.0,-1229.9704,-16023.5633,605.9101,11550.8979,-1915.5249,59.285191680000004,48.9184,-4294.3295,-1856.2397083199999,-6101.650808320001
276,485.4696,1384.5662,-1071.216,0.0,0.0,0.0,-1273.5885,-15883.5828,611.5491,11571.6169,-2047.0294,58.255588079999995,47.3031,-4175.1855,-1988.7738119199998,-6116.656211919999
277,535.6554,1450.7982,-1102.1288,0.0,0.0,0.0,-1272.0187,-15988.6385,607.3322,11527.7199,-1902.7229,57.809574,48.486,-4241.2802999999985,-1844.9133259999999,-6037.7076259999985
278,514.6321,1422.8908,-1083.0765,0.0,0.0,0.0,-1272.6912,-15913.0565,587.789,11483.5592,-1963.0035,56.584188,50.6103,-4259.953100000001,-1906.419312,-6115.762112
279,541.2851,1377.9366,-1070.3487,0.0,0.0,0.0,-1263.494,-15947.4412,586.5779,11498.6574,-1929.2876,57.74887584,40.594,-4276.826899999998,-1871.5387241600001,-6107.771624159997
280,492.2284,1361.5084,-1089.0463,0.0,0.0,0.0,-1251.381,-15923.93,606.8006,11580.8934,-1995.1761,58.29928992,42.2007,-4222.9265,-1936.8768100799998,-6117.602610079999
281,482.9005,1374.7635,-1105.8042,0.0,0.0,0.0,-1251.1625,-15980.6762,603.9354,11550.2016,-1926.4915,58.06501632,47.0892,-4325.841899999998,-1868.42648368,-6147.179183679998
282,488.0895,1421.9128,-1072.581,0.0,0.0,0.0,-1258.86,-16030.3021,610.2288,11557.8409,-1891.9636,56.85614136,54.2169,-4283.6711,-1835.10745864,-6064.561658639999
283,506.4854,1393.7334,-1092.3632,0.0,0.0,0.0,-1270.8471,-16009.4869,626.8776,11526.0029,-1904.8257,57.91862376,56.7391,-4319.597900000001,-1846.9070762400002,-6109.7658762400015
284,476.0953,1421.4077,-1087.1642,0.0,0.0,0.0,-1261.9058,-15993.1353,604.7562,11547.6609,-1937.3097,57.89415672,47.6095,-4292.2852,-1879.41554328,-6124.0912432800005
285,487.3882,1431.082,-1114.2275,0.0,0.0,0.0,-1264.822,-16026.2203,603.0053,11587.4618,-1924.5486,57.28419432,47.6329,-4296.332500000002,-1867.26440568,-6115.964005680003
286,526.6593,1432.9195,-1106.7679,0.0,0.0,0.0,-1262.6621,-16013.0328,612.8995,11514.016,-1856.8052,57.645163440000005,40.3234,-4295.968500000003,-1799.16003656,-6054.805136560002
287,492.9491,1395.3226,-1066.6061,0.0,0.0,0.0,-1246.6784,-16127.8517,604.1723,11537.7072,-1789.1811,58.24220256,47.2418,-4410.984999999999,-1730.9388974400001,-6094.682097439999
288,504.9579,1397.2541,-1087.1555,0.0,0.0,0.0,-1234.0758,-16099.5139,612.3462,11583.6394,-1850.0951,57.854290320000004,46.9965,-4322.547600000002,-1792.24080968,-6067.791909680002
289,485.8757,1436.2487,-1130.4084,0.0,0.0,0.0,-1249.4885,-15998.5879,608.2471,11514.7904,-1892.8404,59.43334895999999,52.8479,-4333.322900000001,-1833.4070510400002,-6113.882051040001
290,487.432,1427.6176,-1093.9531,0.0,0.0,0.0,-1270.8145,-16017.9625,603.0747,11506.2508,-1876.6689,57.564995759999995,48.5785,-4358.355,-1819.1039042399998,-6128.88040424
291,538.8095,1442.8418,-1111.6926,0.0,0.0,0.0,-1278.2382,-15907.3522,586.0885,11428.7229,-1917.7713,57.1930128,43.6598,-4300.820299999999,-1860.5782872000002,-6117.738787199999
292,507.1511,1346.9337,-1110.6951,0.0,0.0,0.0,-1252.6886,-15908.9659,611.3978,11467.6003,-1941.3469,59.32457712,44.8178,-4339.2666999999965,-1882.02232288,-6176.471222879997
293,503.1476,1378.7509,-1111.1638,0.0,0.0,0.0,-1265.7222,-16098.4439,613.3948,11525.4457,-1848.5692,57.03708456,52.06,-4454.590900000001,-1791.5321154399999,-6194.0630154400005
294,524.4035,1484.338,-1084.9195,0.0,0.0,0.0,-1284.2096,-15741.2389,599.1294,11461.4261,-2057.4119,58.791984479999996,49.6353,-4041.071,-1998.6199155200002,-5990.05561552
295,478.4985,1449.996,-1143.1384,0.0,0.0,0.0,-1269.4452,-15799.7267,599.5831,11544.6073,-2105.6276,59.38028496,44.5578,-4139.625400000001,-2046.2473150399999,-6141.314915040001
296,484.2027,1426.6452,-1084.3429,0.0,0.0,0.0,-1278.7799,-15924.1498,601.0253,11509.1889,-1976.8091,58.13422848,48.0656,-4266.210500000001,-1918.67487152,-6136.819771520001
297,509.0065,1404.0936,-1114.0657,0.0,0.0,0.0,-1265.1611,-16016.6044,600.4731,11576.193,-1925.7926,58.344948,56.4278,-4306.065000000002,-1867.447652,-6117.084852000002
298,476.2503,1393.8768,-1122.262,0.0,0.0,0.0,-1260.0948,-16036.03,613.1684,11542.7599,-1890.0088,58.06570752,47.3803,-4392.331400000003,-1831.9430924800001,-6176.894192480003
299,501.6457,1460.658,-1126.8628,0.0,0.0,0.0,-1288.4504,-15998.7817,609.3344,11510.9998,-1873.4181,58.516821359999994,52.6776,-4331.457,-1814.90127864,-6093.68067864
300,500.3837,1392.9262,-1091.7793,0.0,0.0,0.0,-1284.4876,-16073.4011,608.9708,11515.6994,-1829.2804,56.11101984,42.3459,-4431.687899999999,-1773.1693801600002,-6162.511380159998
301,499.544,1440.2923,-1105.542,0.0,0.0,0.0,-1247.5052,-15946.6189,581.551,11492.211,-1946.8915,59.103217439999995,46.0569,-4286.067800000001,-1887.78828256,-6127.799182560001
302,497.2351,1399.3084,-1093.5831,0.0,0.0,0.0,-1260.0046,-15979.0085,616.1405,11547.1949,-1922.1835,60.005005919999995,45.4703,-4272.7173,-1862.17849408,-6089.42549408
303,482.2309,1488.4429,-1096.9038,0.0,0.0,0.0,-1282.8313,-16067.1391,606.4665,11565.1925,-1878.8552,59.381680319999994,46.0031,-4304.541400000002,-1819.47351968,-6078.011819680002
304,522.6366,1439.4231,-1094.9178,0.0,0.0,0.0,-1250.8558,-15822.0272,588.721,11465.662,-2041.3321,60.3871776,41.4315,-4151.358100000001,-1980.9449224,-6090.871522400002
305,516.5268,1395.8302,-1100.4069,0.0,0.0,0.0,-1271.0287,-15979.3463,610.8303,11562.4129,-1942.3443,58.98623472,53.2982,-4265.181699999999,-1883.35806528,-6095.241565279999
306,477.2716,1445.9026,-1065.2745,0.0,0.0,0.0,-1272.3096,-15998.6382,608.6755,11538.7903,-1887.3534,59.777323200000005,50.5203,-4265.5823,-1827.5760768,-6042.6380768
307,511.0556,1478.283,-1102.1797,0.0,0.0,0.0,-1247.8286,-15917.5337,591.0997,11551.5562,-2004.5745,62.177184,47.2118,-4135.547499999999,-1942.397316,-6030.733015999998
308,515.2687,1408.6023,-1108.9116,0.0,0.0,0.0,-1261.2793,-16005.7718,588.2603,11564.5893,-1915.887,61.35981408000001,49.87,-4299.242100000001,-1854.52718592,-6103.899285920001
309,526.4581,1461.7785,-1079.924,0.0,0.0,0.0,-1258.4003,-15973.1006,584.0448,11512.3579,-1901.1003,60.49196567999999,38.4536,-4226.785599999999,-1840.60833432,-6028.940334319999
310,506.8963,1414.8016,-1114.3699,0.0,0.0,0.0,-1231.2942,-15979.499,610.8347,11578.1215,-1959.5052,61.23055607999999,47.0172,-4214.509,-1898.27464392,-6065.76644392
311,520.6095,1416.2762,-1082.5583,0.0,0.0,0.0,-1243.6344,-15902.8231,601.8121,11559.6694,-2034.2501,60.352999200000006,47.6922,-4130.648599999999,-1973.8971007999999,-6056.853500799998
312,554.9474,1356.7791,-1073.4709,0.0,0.0,0.0,-1244.1909,-16053.3074,608.2525,11514.5634,-1851.6281,59.615991359999995,60.9377,-4336.426799999999,-1792.01210864,-6067.501208639998
313,481.8571,1424.2657,-1100.4176,0.0,0.0,0.0,-1272.3557,-16107.9342,601.8722,11537.8375,-1803.8844,57.849891119999995,47.429,-4434.875,-1746.03450888,-6133.480508879999
314,542.7706,1401.0078,-1110.2188,0.0,0.0,0.0,-1234.5868,-15987.989,601.0371,11520.6499,-1925.3521,60.26338440000001,46.0112,-4267.329199999998,-1865.0887156000001,-6086.406715599998
315,493.3173,1408.9713,-1089.3184,0.0,0.0,0.0,-1282.2919,-15821.6965,593.4566,11539.4219,-2031.7375,60.20667504000001,56.1414,-4158.1397000000015,-1971.53082496,-6073.529124960001
316,499.6164,1433.3349,-1133.5232,0.0,0.0,0.0,-1256.5792,-15922.8178,590.0327,11575.1843,-1991.3291,59.18666688,53.6778,-4214.751899999999,-1932.1424331199999,-6093.2165331199985
317,520.9838,1421.3837,-1092.5228,0.0,0.0,0.0,-1295.4659,-15861.6085,589.6042,11536.8406,-2009.4389,58.718627999999995,48.2366,-4180.784900000001,-1950.720272,-6083.268572000001
318,539.6123,1384.1447,-1087.4575,0.0,0.0,0.0,-1260.7172,-15743.9928,601.7053,11481.1616,-2040.9526,60.22436472,45.4293,-4085.543600000001,-1980.72823528,-6020.842535280001
319,505.2035,1366.9606,-1098.2041,0.0,0.0,0.0,-1257.6069,-15814.2255,587.0111,11513.2577,-2028.0986,61.6018716,47.083,-4197.6036,-1966.4967284,-6117.017328400001
320,503.131,1458.3384,-1105.7351,0.0,0.0,0.0,-1241.6425,-15950.4781,595.1671,11525.9219,-1943.4313,61.57737936,42.1728,-4215.2973,-1881.85392064,-6054.97842064
321,519.7404,1452.44,-1095.7944,0.0,0.0,0.0,-1216.8159,-15751.9673,585.7932,11523.9315,-2134.1721,64.44925704,41.6617,-3982.6724999999988,-2069.72284296,-6010.733642959999
322,492.4513,1446.2212,-1109.1932,0.0,0.0,0.0,-1234.4413,-15694.999,588.362,11562.4268,-2196.5094,63.13869792,52.6219,-3949.172200000001,-2133.37070208,-6029.921002080001
323,509.2622,1369.4354,-1085.3038,0.0,0.0,0.0,-1239.5852,-15781.6677,604.9642,11570.092,-2102.3435,63.31964616,58.9838,-4052.8028999999988,-2039.02385384,-6032.842953839999
324,468.4895,1404.5504,-1078.6644,0.0,0.0,0.0,-1240.9758,-15848.4375,607.3886,11529.9617,-2031.548,61.28960976,54.3317,-4157.6875,-1970.25839024,-6073.61419024
325,509.632,1451.7846,-1120.4458,0.0,0.0,0.0,-1226.3799,-15869.7722,601.9317,11614.3056,-2074.5135,62.31695616,48.3283,-4038.9440000000013,-2012.19654384,-6002.812243840001
326,510.4823,1393.9173,-1093.6715,0.0,0.0,0.0,-1230.1839,-15706.5699,595.773,11572.6111,-2229.309,61.940372399999994,49.1797,-3957.641600000001,-2167.3686276000003,-6075.830527600001
327,479.8771,1449.161,-1083.8247,0.0,0.0,0.0,-1240.0944,-15884.3025,603.919,11552.1235,-2034.4514,60.35597855999999,51.4561,-4123.141,-1974.0954214399999,-6045.780321439999
328,506.2771,1472.1076,-1107.3311,0.0,0.0,0.0,-1261.8428,-15713.3706,602.3008,11566.197,-2191.9727,61.42875912,52.4271,-3935.6620000000003,-2130.54394088,-6013.778840880001
329,493.7633,1421.8073,-1111.2415,0.0,0.0,0.0,-1247.7032,-15787.0207,610.8867,11631.6737,-2163.3536,61.447934159999996,43.385,-3987.8343999999997,-2101.90566584,-6046.35506584
330,487.4916,1406.1563,-1085.174,0.0,0.0,0.0,-1249.8456,-15664.2077,587.1989,11508.8203,-2196.7081,62.81199576,44.0534,-4009.5602000000017,-2133.8961042399997,-6099.402904240002
331,504.5829,1459.1183,-1096.867,0.0,0.0,0.0,-1242.577,-15665.2684,584.8287,11560.1157,-2212.6007,60.56394624,45.2577,-3896.0668000000005,-2152.03675376,-6002.84585376
332,522.8526,1369.2717,-1083.7818,0.0,0.0,0.0,-1245.4369,-15688.3457,610.4741,11559.2003,-2193.4251,62.21475144,51.7752,-3955.7657,-2131.21034856,-6035.20084856
333,521.6831,1413.2823,-1112.3544,0.0,0.0,0.0,-1261.7488,-15796.0136,595.1634,11567.195,-2093.1429,60.677135279999995,47.1431,-4072.7930000000015,-2032.46576472,-6058.115664720001
334,521.2422,1369.8428,-1087.0095,0.0,0.0,0.0,-1270.1769,-15846.5845,603.1113,11602.2385,-2074.0092,60.82458696,41.3909,-4107.3361,-2013.18461304,-6079.129813040001
335,500.7128,1465.5446,-1127.2239,0.0,0.0,0.0,-1230.4457,-15766.9787,607.1144,11466.5072,-2068.1757,61.42984488,47.4829,-4084.7693,-2006.7458551199998,-6044.03225512
336,519.909,1397.0005,-1079.833,0.0,0.0,0.0,-1262.4739,-15735.4968,587.8193,11572.2015,-2141.5451,61.89099624,47.8331,-4000.873400000002,-2079.65410376,-6032.6944037600015
337,503.5864,1444.9496,-1120.6401,0.0,0.0,0.0,-1238.7267,-15764.1591,607.4385,11537.2226,-2108.2484,63.66160368,43.5686,-4030.328800000001,-2044.5867963199998,-6031.346996320002
338,524.4201,1426.5657,-1097.0517,0.0,0.0,0.0,-1234.3299,-15758.3936,574.8536,11503.004,-2099.6159,64.5057036,33.5619,-4060.9317999999985,-2035.1101963999997,-6062.480096399999
339,496.7839,1408.3126,-1133.726,0.0,0.0,0.0,-1232.9657,-15852.2034,599.2122,11572.2764,-2043.0461,60.026250960000006,31.4577,-4142.3099999999995,-1983.01984904,-6093.872149039999
340,510.2933,1391.8311,-1088.782,0.0,0.0,0.0,-1226.41,-15942.533,605.3162,11533.3884,-1970.5573,60.70638816,37.0596,-4216.896000000001,-1909.85091184,-6089.687311840002
341,482.4418,1461.6211,-1099.3942,0.0,0.0,0.0,-1228.676,-15867.2371,585.2297,11495.5192,-1997.4471,62.83812311999999,43.28,-4170.495499999999,-1934.60897688,-6061.82447688
342,504.4517,1431.6995,-1105.505,0.0,0.0,0.0,-1246.6498,-15695.4659,601.7705,11516.7897,-2153.7247,61.841744639999995,41.1158,-3992.9092999999993,-2091.8829553600003,-6043.676455360001
343,507.8032,1353.9464,-1051.0578,0.0,0.0,0.0,-1234.0578,-15680.0614,596.464,11537.4101,-2172.0917,65.42015255999999,39.8626,-3969.5533000000014,-2106.67154744,-6036.362247440001
344,537.9837,1434.2602,-1095.9906,0.0,0.0,0.0,-1239.791,-15710.1977,598.9362,11533.9981,-2144.9364,60.910443359999995,61.1439,-3940.8011000000006,-2084.02595664,-5963.6831566400015
345,495.4785,1386.7377,-1084.0475,0.0,0.0,0.0,-1226.0743,-15792.0541,609.9377,11555.6684,-2119.6809,64.12761504,40.2755,-4054.3535999999986,-2055.55328496,-6069.631384959998
346,522.699,1449.1632,-1110.0791,0.0,0.0,0.0,-1233.7531,-15714.7262,579.8973,11485.7406,-2121.9738,63.08771112,44.7052,-4021.058299999999,-2058.88608888,-6035.239188879998
347,491.0151,1450.4229,-1070.3272,0.0,0.0,0.0,-1247.447,-15803.8577,586.8294,11503.3759,-2041.2756,62.514213119999994,47.6128,-4089.9886000000006,-1978.76138688,-6021.137186880001
348,550.4132,1436.0839,-1092.4647,0.0,0.0,0.0,-1227.3312,-15760.1367,594.0676,11546.5192,-2159.7432,64.80187416,36.3871,-3952.8486999999986,-2094.94132584,-6011.402925839999
349,502.6995,1456.6806,-1096.7735,0.0,0.0,0.0,-1247.0083,-15672.9596,608.9187,11570.922,-2204.1055,64.02854088,26.8936,-3877.5206,-2140.07695912,-5990.703959119999
350,517.1907,1417.159,-1092.6123,0.0,0.0,0.0,-1221.704,-15813.1825,601.7792,11546.3734,-2116.0896,64.12847832,39.7916,-4044.996500000001,-2051.96112168,-6057.166021680001
351,516.0187,1408.6457,-1098.6073,0.0,0.0,0.0,-1248.228,-15934.7044,608.8797,11582.6229,-1997.5863,61.81884432,45.1749,-4165.3727,-1935.76745568,-6055.96525568
352,488.532,1427.214,-1122.9361,0.0,0.0,0.0,-1253.9837,-15797.2107,601.0162,11525.0836,-2046.4421,62.485219439999995,44.3694,-4132.2847,-1983.95688056,-6071.872180560001
353,490.4627,1406.5177,-1102.4114,0.0,0.0,0.0,-1187.82,-15918.0852,598.1109,11508.6005,-1981.2015,65.43998352,47.9084,-4204.6248,-1915.76151648,-6072.477916479999
354,496.3569,1399.6392,-1098.1115,0.0,0.0,0.0,-1228.0975,-15909.218,610.5535,11551.7387,-1950.8878,63.921873600000005,42.9772,-4177.138700000001,-1886.9659264,-6021.127426400001
355,498.6353,1406.2341,-1081.3799,0.0,0.0,0.0,-1258.8204,-15848.4731,598.3729,11534.2572,-2015.0631,60.79163543999999,48.7108,-4151.1739,-1954.2714645600001,-6056.73456456
356,521.5969,1364.8281,-1105.5903,0.0,0.0,0.0,-1226.906,-15904.6478,597.3807,11559.3161,-2003.705,64.80199584,44.5361,-4194.0223000000005,-1938.90300416,-6088.38920416
357,478.7515,1391.9774,-1123.0314,0.0,0.0,0.0,-1230.0617,-15876.7512,598.1878,11514.2979,-1964.3394,63.07309151999999,49.9854,-4246.629700000001,-1901.2663084800001,-6097.910608480001
358,534.5168,1389.8083,-1115.4776,0.0,0.0,0.0,-1224.205,-15989.283,598.302,11505.7101,-1865.7939,60.717651120000006,50.1337,-4300.628399999998,-1805.0762488799999,-6055.570948879998
359,494.3317,1398.6071,-1096.1096,0.0,0.0,0.0,-1266.6144,-15970.6386,590.9743,11545.6922,-1911.8002,60.97732127999999,49.3966,-4303.757300000001,-1850.8228787199998,-6105.183578720001
360,499.806,1397.0101,-1107.7027,0.0,0.0,0.0,-1251.3705,-15792.935,592.9197,11548.8556,-2045.1308,63.05400144,46.3541,-4113.416799999999,-1982.0767985599998,-6049.139498559999
361,537.3321,1409.7338,-1064.96,0.0,0.0,0.0,-1229.792,-15953.9006,601.6291,11509.418,-1938.82,63.28933919999999,41.0318,-4190.5396,-1875.5306607999999,-6025.0384608
362,524.4382,1431.258,-1119.8237,0.0,0.0,0.0,-1203.4714,-15780.599,594.7375,11472.0055,-2059.2764,64.33701552,51.274,-4081.4549000000006,-1994.9393844800002,-6025.120284480001
363,498.7822,1375.8973,-1093.0471,0.0,0.0,0.0,-1243.4755,-15930.0112,596.6934,11575.7461,-1961.9772,63.662202,39.321,-4219.414799999999,-1898.314998,-6078.408797999999
364,488.8362,1385.3283,-1100.7572,0.0,0.0,0.0,-1199.1759,-15839.4499,608.4805,11514.2155,-2063.9902,65.76817032,34.7074,-4142.522499999999,-1998.22202968,-6106.037129679999
365,510.8548,1427.855,-1108.2074,0.0,0.0,0.0,-1209.8334,-15899.8409,610.1122,11598.4934,-2069.9182,65.80183896,41.5779,-4070.5663000000004,-2004.1163610400001,-6033.10476104
366,482.3891,1427.6821,-1102.2333,0.0,0.0,0.0,-1232.5017,-15835.9011,599.258,11590.0147,-2093.7154,62.481126239999995,50.2464,-4071.2922,-2031.23427376,-6052.28007376
367,507.1166,1395.4351,-1100.3067,0.0,0.0,0.0,-1231.3453,-15738.543,606.1097,11555.4556,-2127.5503,65.52943416,46.6936,-4006.0779999999995,-2062.0208658399997,-6021.40526584
368,507.9808,1498.9782,-1111.5852,0.0,0.0,0.0,-1225.6609,-15813.9216,619.6741,11518.453,-2071.3077,64.52327736,46.1148,-4006.0815999999995,-2006.7844226399998,-5966.751222639999
369,535.2591,1398.5845,-1079.9391,0.0,0.0,0.0,-1241.1039,-15734.9683,599.7068,11507.4325,-2103.5866,63.24079895999999,38.2775,-4015.0283999999992,-2040.3458010400002,-6017.09670104
370,488.0832,1439.7027,-1096.6396,0.0,0.0,0.0,-1207.2445,-15848.584,600.3245,11532.7243,-2025.6947,63.30803256,33.3083,-4091.6334000000006,-1962.38666744,-6020.711767440001
371,526.5322,1455.5558,-1101.6806,0.0,0.0,0.0,-1243.1157,-15880.1813,604.4933,11529.1174,-2005.7216,62.359094879999994,36.6906,-4109.278900000001,-1943.3625051200002,-6015.950805120001
372,520.1219,1452.0586,-1104.8589,0.0,0.0,0.0,-1200.3972,-16027.5082,601.7986,11500.0053,-1870.714,62.192005200000004,43.4489,-4258.7798999999995,-1808.5219948,-6023.8529948
373,480.6607,1378.4835,-1082.3747,0.0,0.0,0.0,-1214.7823,-15849.5256,592.2626,11510.7569,-2011.6618,64.97886456,48.114,-4184.518900000001,-1946.6829354400002,-6083.087835440001
374,505.4563,1412.6638,-1087.4278,0.0,0.0,0.0,-1219.8855,-15701.8352,603.4885,11494.704,-2142.8848,62.063332560000006,44.5625,-3992.8359,-2080.8214674399997,-6029.09486744
375,478.5267,1480.1903,-1090.6285,0.0,0.0,0.0,-1217.4535,-15631.9065,588.448,11516.3062,-2202.1761,64.37323296,47.1819,-3876.5172999999977,-2137.80286704,-5967.138267039999
376,495.1711,1431.7487,-1075.4727,0.0,0.0,0.0,-1252.5864,-15785.5057,591.3806,11508.3329,-2066.7303,61.45513488,45.7468,-4086.9315000000006,-2005.27516512,-6046.459865120001
377,529.3355,1388.8893,-1102.7271,0.0,0.0,0.0,-1224.6236,-15741.5082,608.387,11519.8763,-2116.7435,64.01264687999999,44.6078,-4022.370799999999,-2052.73085312,-6030.49385312
378,464.2824,1410.7218,-1084.5555,0.0,0.0,0.0,-1220.3277,-15942.5959,600.9961,11599.898,-2022.1729,63.96155063999999,47.905,-4171.580800000002,-1958.21134936,-6081.887149360002
379,539.2329,1430.8942,-1127.1728,0.0,0.0,0.0,-1199.8008,-15768.2307,585.044,11531.1778,-2141.6338,64.45447487999999,39.9393,-4008.8554000000004,-2077.17932512,-6046.09542512
380,509.6478,1424.4275,-1109.0195,0.0,0.0,0.0,-1230.3507,-15833.5166,605.5878,11488.286,-2038.2827,63.801830159999994,49.0621,-4144.937700000002,-1974.48086984,-6070.356469840002
381,501.1583,1442.776,-1104.0847,0.0,0.0,0.0,-1217.2039,-15832.3387,610.5839,11565.0308,-2065.1021,63.6844788,36.2812,-4034.078299999999,-2001.4176212,-5999.214721199999
382,488.0265,1457.1279,-1116.0642,0.0,0.0,0.0,-1201.7828,-15905.5013,581.6316,11519.7982,-1969.0314,63.18008928,50.5665,-4176.7641,-1905.8513107200001,-6032.04891072
383,506.9978,1472.466,-1098.8018,0.0,0.0,0.0,-1247.881,-15874.4445,596.4246,11491.4206,-1992.2427,62.095371119999996,41.0823,-4153.818299999999,-1930.14732888,-6042.883328879999
384,548.4265,1414.3672,-1104.8627,0.0,0.0,0.0,-1251.5147,-15992.2849,590.3057,11510.4529,-1899.0455,61.582389119999995,41.484,-4285.110000000001,-1837.46311088,-6081.089110880001
385,475.3732,1441.2948,-1090.5607,0.0,0.0,0.0,-1205.6811,-16097.5357,614.1674,11537.3478,-1857.9282,62.30551104,41.9734,-4325.594299999999,-1795.62268896,-6079.243588959999
386,511.5557,1417.9555,-1092.4416,0.0,0.0,0.0,-1248.6568,-15876.8919,604.5129,11558.5756,-2036.7998,61.94418407999999,47.7488,-4125.390600000001,-1974.85561592,-6052.49741592
387,498.7285,1387.4026,-1100.8225,0.0,0.0,0.0,-1212.9433,-15957.3037,606.487,11554.826,-1943.8598,62.3892384,45.0876,-4223.625400000001,-1881.4705615999999,-6060.008361600001
388,466.9647,1391.6858,-1118.694,0.0,0.0,0.0,-1216.589,-15790.8628,624.7711,11590.8406,-2146.5298,64.79052912,48.0161,-4051.883600000001,-2081.73927088,-6085.606770880001
389,510.3254,1410.6704,-1092.8696,0.0,0.0,0.0,-1256.0682,-15885.6039,584.7588,11528.9676,-1976.4208,63.17477064,38.4757,-4199.819500000001,-1913.2460293600002,-6074.589829360001
390,487.2536,1394.0341,-1105.3875,0.0,0.0,0.0,-1213.3173,-15808.3814,603.7857,11628.7486,-2165.0315,64.68210936,45.0608,-4013.2641999999996,-2100.34939064,-6068.552790639999
391,496.0159,1392.3068,-1128.3719,0.0,0.0,0.0,-1211.2167,-15735.6099,609.1893,11547.5065,-2166.6217,65.76576048,48.5627,-4030.1800000000003,-2100.85593952,-6082.47323952
392,490.6094,1411.4019,-1120.2727,0.0,0.0,0.0,-1229.0344,-15835.2687,611.1114,11530.1106,-2047.2596,61.34700096,46.1978,-4141.342500000001,-1985.91259904,-6081.057299040001
393,476.246,1431.0405,-1088.0165,0.0,0.0,0.0,-1252.04,-15919.5492,609.2781,11596.5431,-2014.3417,60.53717303999999,40.5639,-4146.498,-1953.80452696,-6059.738626959999
394,522.7643,1401.2162,-1073.0791,0.0,0.0,0.0,-1217.4556,-15898.6415,605.4081,11515.3492,-1976.0199,61.83344736,52.8871,-4144.438399999999,-1914.18645264,-6005.73775264
395,491.1433,1421.7162,-1088.4459,0.0,0.0,0.0,-1260.0389,-15918.292,595.6327,11497.5731,-1945.2922,63.05535791999999,43.7108,-4260.711499999999,-1882.23684208,-6099.23754208
396,519.7996,1421.8326,-1113.99,0.0,0.0,0.0,-1251.4164,-15871.7208,588.4317,11524.2599,-2001.381,62.27637552,47.86,-4182.803400000001,-1939.10462448,-6074.048024480001
397,502.2511,1361.924,-1099.4375,0.0,0.0,0.0,-1211.252,-15746.6616,600.5288,11546.3913,-2130.9891,61.582548239999994,42.0249,-4046.2559,-2069.4065517599997,-6073.63755176
398,485.7182,1357.3127,-1110.9227,0.0,0.0,0.0,-1223.493,-15894.8115,621.0804,11521.8586,-1981.3922,61.32783456,44.1699,-4243.257299999999,-1920.06436544,-6119.1517654399995
399,515.2173,1374.4693,-1085.076,0.0,0.0,0.0,-1227.08,-15864.3665,601.1633,11494.9131,-1967.37,63.3549204,50.3698,-4190.7595,-1904.0150795999998,-6044.4047795999995
400,505.5327,1443.115,-1113.6976,0.0,0.0,0.0,-1220.498,-15751.5343,598.8198,11574.4633,-2193.4774,63.69566688,46.4421,-3963.7991,-2129.7817331200004,-6047.138733119999

