#X		Y		Free		Pro
-162.500000	122.500000	1.637565	0.000791
-162.500000	127.500000	1.461679	0.001065
-162.500000	132.500000	1.285923	0.001434
-162.500000	137.500000	1.125444	0.001881
-162.500000	142.500000	0.991471	0.002360
-162.500000	147.500000	0.964454	0.002470
-162.500000	152.500000	0.997668	0.002335
-162.500000	157.500000	1.126706	0.001877
-162.500000	162.500000	1.310396	0.001375
-162.500000	167.500000	1.610018	0.000828
-162.500000	172.500000	2.027064	0.000409
-162.500000	177.500000	2.727956	0.000125

-157.500000	-177.500000	1.976189	0.000446
-157.500000	-172.500000	2.370237	0.000229
-157.500000	-167.500000	2.812850	0.000108
-157.500000	-162.500000	3.269633	0.000050
-157.500000	-157.500000	3.719429	0.000023
-157.500000	-152.500000	4.097901	0.000012
-157.500000	-147.500000	4.429941	0.000007
-157.500000	-142.500000	4.687689	0.000005
-157.500000	-137.500000	4.894617	0.000003
-157.500000	-132.500000	5.108906	0.000002
-157.500000	-127.500000	5.228225	0.000002
-157.500000	-122.500000	5.389582	0.000001
-157.500000	-117.500000	5.501503	0.000001
-157.500000	-112.500000	5.580829	0.000001
-157.500000	-107.500000	5.614840	0.000001
-157.500000	-102.500000	5.654248	0.000001
-157.500000	-97.500000	5.625856	0.000001
-157.500000	-92.500000	5.576695	0.000001
-157.500000	-87.500000	5.476163	0.000001
-157.500000	-82.500000	5.329736	0.000002
-157.500000	-77.500000	5.115663	0.000002
-157.500000	-72.500000	4.876708	0.000003
-157.500000	-67.500000	4.626415	0.000005
-157.500000	-62.500000	4.394260	0.000007
-157.500000	-57.500000	4.153427	0.000011
-157.500000	-52.500000	3.937301	0.000016
-157.500000	-47.500000	3.745089	0.000022
-157.500000	-42.500000	3.626793	0.000027
-157.500000	-37.500000	3.541133	0.000032
-157.500000	-32.500000	3.511242	0.000033
-157.500000	-27.500000	3.516450	0.000033
-157.500000	-22.500000	3.604900	0.000028
-157.500000	-17.500000	3.771441	0.000021
-157.500000	-12.500000	3.960796	0.000016
-157.500000	-7.500000	4.198982	0.000010
-157.500000	-2.500000	4.348172	0.000008
