POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
65,512.2553,1423.4829,-1092.8414,0.0,0.0,0.0,-1305.7312,-16097.6237,618.2992,11811.1703,-1958.2739,40.1138,0.0,-4130.988600000001,-1918.1600999999998,-6049.148700000001
66,533.1804,1407.3384,-1100.9392,0.0,0.0,0.0,-1278.4587,-16103.7016,602.8193,11803.769,-1979.2421,40.3034,0.0,-4135.992399999999,-1938.9387,-6074.931099999999
67,516.827,1357.917,-1099.1081,0.0,0.0,0.0,-1266.2719,-16141.5949,604.1841,11762.9424,-1943.8771,40.067,0.0,-4265.104399999998,-1903.8101,-6168.914499999998
68,509.2098,1409.0113,-1077.1659,0.0,0.0,0.0,-1288.9058,-15989.1295,615.9356,11762.3842,-2077.3106,40.1074,0.0,-4058.6602999999996,-2037.2031999999997,-6095.8634999999995
69,537.0422,1422.5933,-1102.5078,0.0,0.0,0.0,-1262.6949,-16018.8674,615.7258,11734.1372,-2053.4643,41.2281,0.0,-4074.571600000001,-2012.2362,-6086.8078000000005
70,525.9273,1435.2582,-1099.0505,0.0,0.0,0.0,-1267.4376,-15942.9763,603.6525,11748.164,-2092.8422,40.9056,0.0,-3996.4624000000003,-2051.9366,-6048.399
71,525.1216,1438.2632,-1110.0687,0.0,0.0,0.0,-1296.7724,-16017.3281,589.121,11762.3394,-1984.7131,39.9625,0.0,-4109.3240000000005,-1944.7505999999998,-6054.074600000001
72,505.6512,1433.6482,-1107.0277,0.0,0.0,0.0,-1290.5198,-15947.8838,611.554,11729.7979,-2040.2107,40.7338,0.0,-4064.7800000000007,-1999.4769000000001,-6064.2569
73,516.5842,1382.0331,-1095.9589,0.0,0.0,0.0,-1276.1136,-16125.7114,614.5778,11791.8556,-1964.0452,39.8221,0.0,-4192.733200000001,-1924.2231,-6116.956300000001
74,525.8916,1448.4469,-1103.6754,0.0,0.0,0.0,-1288.6838,-16031.2062,584.9653,11817.083,-2055.8987,40.7369,0.0,-4047.178600000001,-2015.1618,-6062.340400000001
75,492.4118,1495.009,-1118.0935,0.0,0.0,0.0,-1273.5557,-16097.5855,605.352,11744.0313,-1955.4205,40.9391,0.0,-4152.430599999996,-1914.4814,-6066.911999999997
76,535.7114,1435.5302,-1062.8272,0.0,0.0,0.0,-1287.0645,-16117.2313,610.0903,11788.018,-1952.9549,40.5331,0.0,-4097.7730999999985,-1912.4217999999998,-6010.194899999999
77,519.2386,1464.424,-1096.249,0.0,0.0,0.0,-1296.7292,-16169.8652,629.5982,11755.0128,-1864.8968,38.9652,0.0,-4194.569800000001,-1825.9316,-6020.501400000002
78,515.0166,1427.8445,-1104.3394,0.0,0.0,0.0,-1263.0735,-16167.8481,623.0999,11789.3937,-1928.7561,40.4455,0.0,-4179.906300000001,-1888.3106,-6068.216900000001
79,514.5464,1456.4927,-1134.77,0.0,0.0,0.0,-1280.5557,-16234.0152,616.1236,11787.13,-1869.4219,40.5477,0.0,-4275.048200000001,-1828.8742,-6103.922400000001
80,512.2934,1411.1531,-1102.1209,0.0,0.0,0.0,-1283.615,-16213.4456,610.3782,11737.9346,-1839.0755,40.3881,0.0,-4327.422200000001,-1798.6874,-6126.109600000001
81,494.8,1435.0936,-1097.8292,0.0,0.0,0.0,-1250.9834,-16092.3763,598.9251,11741.4611,-2010.3426,41.4899,0.0,-4170.909100000001,-1968.8527,-6139.761800000001
82,511.8206,1426.2874,-1131.8983,0.0,0.0,0.0,-1261.2338,-16265.6699,594.4834,11809.7766,-1863.8177,40.3899,0.0,-4316.434000000001,-1823.4278000000002,-6139.861800000001
83,492.9724,1455.4949,-1113.0314,0.0,0.0,0.0,-1289.2848,-16141.6045,612.0217,11802.5108,-1926.9068,40.8777,0.0,-4180.920899999999,-1886.0291,-6066.949999999999
84,504.6268,1430.1441,-1098.5524,0.0,0.0,0.0,-1280.3812,-16172.8857,605.7828,11806.1706,-1915.6151,40.8785,0.0,-4205.094999999999,-1874.7366,-6079.8315999999995
85,502.4684,1437.3931,-1108.5255,0.0,0.0,0.0,-1268.4123,-15962.7169,615.8425,11795.075,-2088.8201,41.8663,0.0,-3988.8756999999987,-2046.9538,-6035.829499999999
86,497.4857,1378.0893,-1068.0139,0.0,0.0,0.0,-1283.8098,-16054.246,625.6963,11783.3593,-1990.4181,40.6162,0.0,-4121.4391,-1949.8019000000002,-6071.240999999999
87,489.534,1397.5486,-1093.6657,0.0,0.0,0.0,-1239.7383,-16168.2395,617.234,11827.8653,-1996.6993,41.256,0.0,-4169.4616000000005,-1955.4433,-6124.9049
88,506.3769,1433.5668,-1099.0898,0.0,0.0,0.0,-1248.7467,-16034.6507,607.3588,11798.5259,-2051.8558,41.0749,0.0,-4036.6587999999992,-2010.7808999999997,-6047.439699999999
89,521.9676,1466.0378,-1116.1106,0.0,0.0,0.0,-1291.0481,-16066.4516,609.8915,11810.5809,-2029.4903,41.3508,0.0,-4065.132499999998,-1988.1395,-6053.271999999997
