POISSON BOLTZMANN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
272,529.3142,1437.1801,-1092.9269,0.0,0.0,0.0,-1286.4134,-16290.1228,616.5817,11780.9968,-1818.0712,39.7645,0.0,-4305.390299999997,-1778.3067,-6083.696999999997
273,498.5563,1409.508,-1107.3899,0.0,0.0,0.0,-1299.4942,-16197.5222,616.7952,11786.7959,-1870.0799,39.6396,0.0,-4292.750900000001,-1830.4403,-6123.1912
274,513.4218,1381.8292,-1108.0994,0.0,0.0,0.0,-1250.9489,-16290.0982,614.2312,11770.1707,-1849.7144,40.0794,0.0,-4369.493600000002,-1809.635,-6179.128600000002
275,533.6829,1394.3554,-1124.4459,0.0,0.0,0.0,-1289.3118,-16192.8962,620.9801,11737.0126,-1891.0767,39.8006,0.0,-4320.622899999997,-1851.2761,-6171.898999999997
276,508.171,1428.0008,-1100.796,0.0,0.0,0.0,-1256.1929,-15952.5335,600.0974,11719.4201,-2048.1809,40.9613,0.0,-4053.8331,-2007.2196,-6061.052699999999
277,478.5588,1445.021,-1120.5216,0.0,0.0,0.0,-1266.6395,-16040.5354,615.4053,11728.7324,-2006.254,40.5501,0.0,-4159.979000000001,-1965.7039,-6125.682900000001
278,506.5946,1436.356,-1110.1125,0.0,0.0,0.0,-1281.1355,-16128.9154,615.7919,11770.2569,-1938.3359,40.3392,0.0,-4191.164000000001,-1897.9967000000001,-6089.1607
279,520.0996,1425.0662,-1120.2338,0.0,0.0,0.0,-1283.1532,-16145.2709,601.6005,11757.1341,-1903.0518,40.2755,0.0,-4244.7575,-1862.7763,-6107.5338
280,546.2946,1409.4295,-1095.2543,0.0,0.0,0.0,-1239.0849,-16149.5144,601.1481,11714.8244,-1906.2416,39.6038,0.0,-4212.156999999999,-1866.6378,-6078.7948
281,518.2244,1402.776,-1124.0494,0.0,0.0,0.0,-1277.7416,-16147.5295,602.5601,11764.4552,-1897.2024,39.94,0.0,-4261.3048,-1857.2623999999998,-6118.5672
282,480.7544,1438.7546,-1094.7546,0.0,0.0,0.0,-1239.1808,-16350.0471,595.3942,11771.1614,-1738.6097,39.6117,0.0,-4397.917899999999,-1698.998,-6096.915899999998
283,486.6317,1402.9256,-1108.1333,0.0,0.0,0.0,-1284.9085,-16225.6557,624.4735,11743.9379,-1843.1755,39.9222,0.0,-4360.728799999997,-1803.2533,-6163.982099999997
284,537.097,1420.6227,-1102.3412,0.0,0.0,0.0,-1287.1726,-16074.5924,597.1623,11733.0161,-1968.5631,41.1237,0.0,-4176.2081,-1927.4394,-6103.6475
285,474.1537,1466.176,-1120.3826,0.0,0.0,0.0,-1294.1152,-16139.5763,607.3546,11738.0479,-1896.6314,40.8347,0.0,-4268.341899999999,-1855.7966999999999,-6124.138599999999
286,484.8957,1424.5412,-1107.7534,0.0,0.0,0.0,-1283.7773,-16195.988,609.4521,11771.7695,-1880.2024,40.58,0.0,-4296.860199999999,-1839.6224,-6136.482599999999
287,535.7286,1422.6351,-1116.5358,0.0,0.0,0.0,-1280.3834,-16133.7565,590.4575,11748.1344,-1908.5025,40.3941,0.0,-4233.720099999997,-1868.1084,-6101.828499999997
288,508.2097,1427.1314,-1090.9102,0.0,0.0,0.0,-1281.3837,-16170.7067,614.7831,11777.4859,-1889.6372,39.8896,0.0,-4215.390500000001,-1849.7476,-6065.138100000001
289,490.0297,1387.2602,-1109.8009,0.0,0.0,0.0,-1285.215,-16265.3365,605.2059,11805.6712,-1834.6324,40.7367,0.0,-4372.1853999999985,-1793.8957,-6166.0810999999985
290,517.5579,1432.1262,-1104.3365,0.0,0.0,0.0,-1317.2185,-16064.482,598.8908,11781.2591,-1982.0738,40.7574,0.0,-4156.2029999999995,-1941.3164,-6097.519399999999
291,534.8756,1421.0368,-1107.6861,0.0,0.0,0.0,-1304.3888,-16206.1927,628.4153,11804.1692,-1820.1492,39.4465,0.0,-4229.770699999997,-1780.7027,-6010.473399999997
292,528.0182,1402.0146,-1133.365,0.0,0.0,0.0,-1269.2849,-16272.4197,599.5231,11779.0747,-1822.5781,39.8479,0.0,-4366.439000000002,-1782.7302,-6149.169200000002
293,517.9141,1463.2956,-1104.6246,0.0,0.0,0.0,-1301.6649,-16116.6044,617.6416,11784.9604,-1943.0937,39.9629,0.0,-4139.082199999999,-1903.1308,-6042.212999999998
294,508.4756,1469.744,-1091.5931,0.0,0.0,0.0,-1285.5525,-16098.7676,612.5207,11796.7204,-1987.8689,40.0568,0.0,-4088.4524999999976,-1947.8120999999999,-6036.264599999997
295,520.6306,1468.2072,-1132.1264,0.0,0.0,0.0,-1302.2302,-16228.2897,614.4547,11776.1461,-1890.6069,39.6934,0.0,-4283.207699999999,-1850.9135,-6134.121199999999
296,507.674,1438.8662,-1113.7065,0.0,0.0,0.0,-1310.2145,-16135.7419,593.1191,11727.3187,-1910.9609,40.0774,0.0,-4292.6849,-1870.8835000000001,-6163.5684
297,505.0642,1384.6848,-1117.31,0.0,0.0,0.0,-1284.9235,-16171.3696,601.4151,11768.4073,-1931.8767,40.4272,0.0,-4314.0317,-1891.4495,-6205.481199999999
298,515.6787,1420.2764,-1093.3365,0.0,0.0,0.0,-1274.1614,-16101.8608,599.8641,11743.4244,-1943.8385,40.0389,0.0,-4190.115100000001,-1903.7996,-6093.914700000001
299,497.7372,1428.323,-1129.8287,0.0,0.0,0.0,-1269.5615,-16178.2821,618.3454,11813.709,-1934.719,39.9969,0.0,-4219.557699999998,-1894.7221,-6114.2797999999975
300,532.0587,1475.7351,-1132.2923,0.0,0.0,0.0,-1264.2111,-16090.0656,601.6057,11724.1481,-1976.0455,40.6396,0.0,-4153.0214,-1935.4059,-6088.427299999999
301,525.3569,1378.2259,-1096.6499,0.0,0.0,0.0,-1267.2831,-16140.1267,599.895,11759.2124,-1951.1691,40.1455,0.0,-4241.369500000001,-1911.0236,-6152.393100000001
302,476.0522,1409.654,-1111.3055,0.0,0.0,0.0,-1270.059,-16132.6571,622.7644,11720.1451,-1905.0404,40.4837,0.0,-4285.4059,-1864.5567,-6149.9626
303,558.1565,1426.5388,-1106.096,0.0,0.0,0.0,-1274.5674,-16088.0951,587.8026,11733.8958,-1978.464,40.0066,0.0,-4162.364800000001,-1938.4574,-6100.822200000001
304,477.4529,1449.6982,-1092.1659,0.0,0.0,0.0,-1278.6831,-16184.0133,612.1907,11758.4229,-1901.2283,40.0265,0.0,-4257.097600000003,-1861.2018,-6118.299400000003
305,491.4876,1425.2811,-1085.7773,0.0,0.0,0.0,-1280.0164,-16131.2953,624.2524,11740.9326,-1918.7973,40.7572,0.0,-4215.1353,-1878.0401,-6093.1754
306,477.6935,1377.5666,-1091.7874,0.0,0.0,0.0,-1293.9525,-16170.6496,626.5648,11790.8753,-1955.5465,40.2892,0.0,-4283.689300000002,-1915.2573,-6198.946600000002
307,507.9382,1384.1246,-1120.1327,0.0,0.0,0.0,-1251.4179,-16218.4121,620.1257,11763.9876,-1849.8595,41.0657,0.0,-4313.786599999999,-1808.7938,-6122.5804
308,518.055,1469.7385,-1111.05,0.0,0.0,0.0,-1286.5121,-16027.5536,598.9843,11720.9239,-2020.9886,40.538,0.0,-4117.413999999999,-1980.4506,-6097.864599999999
309,549.9406,1454.2048,-1097.806,0.0,0.0,0.0,-1262.6895,-16111.0176,601.247,11756.4767,-1971.2326,39.8583,0.0,-4109.644,-1931.3743,-6041.018300000001
310,523.3796,1406.6751,-1080.5429,0.0,0.0,0.0,-1252.8763,-16133.5138,617.2424,11768.365,-1938.6441,40.4901,0.0,-4151.270900000001,-1898.154,-6049.424900000001
311,492.3507,1389.2143,-1133.6631,0.0,0.0,0.0,-1249.2562,-16131.428,611.3756,11745.78,-1925.636,39.7944,0.0,-4275.626699999999,-1885.8416,-6161.4682999999995
312,501.218,1378.3335,-1117.1906,0.0,0.0,0.0,-1281.2233,-16036.8611,596.9724,11801.2233,-2020.9253,40.4017,0.0,-4157.5278,-1980.5236000000002,-6138.051399999999
313,484.8011,1426.0468,-1106.5567,0.0,0.0,0.0,-1283.9913,-16229.4127,614.9917,11752.7889,-1827.5988,40.1767,0.0,-4341.332199999999,-1787.4221,-6128.754299999999
314,507.5357,1452.311,-1117.7702,0.0,0.0,0.0,-1276.4882,-16123.5995,623.1797,11694.4108,-1907.8474,40.4664,0.0,-4240.420700000001,-1867.381,-6107.801700000001
315,530.0482,1462.7411,-1105.6325,0.0,0.0,0.0,-1279.3996,-16041.4361,618.5372,11719.0395,-1984.7046,41.4194,0.0,-4096.1021999999975,-1943.2852,-6039.387399999998
316,492.727,1420.3563,-1084.4354,0.0,0.0,0.0,-1275.2816,-16260.9166,614.4566,11765.2385,-1869.0427,40.1138,0.0,-4327.855200000004,-1828.9288999999999,-6156.7841000000035
317,498.4581,1416.981,-1090.7503,0.0,0.0,0.0,-1289.6863,-16115.6412,575.0043,11797.4138,-2009.0959,40.3535,0.0,-4208.220599999999,-1968.7424,-6176.962999999999
318,494.3518,1403.9881,-1100.4913,0.0,0.0,0.0,-1258.0131,-16176.0553,631.4208,11794.1612,-1928.3281,39.9714,0.0,-4210.637799999999,-1888.3567,-6098.994499999998
319,523.2759,1405.6498,-1088.5006,0.0,0.0,0.0,-1259.5447,-16234.887,629.5851,11814.0931,-1921.947,40.1461,0.0,-4210.3284,-1881.8009,-6092.1293000000005
320,519.9165,1431.5939,-1098.6929,0.0,0.0,0.0,-1292.315,-16122.6768,600.6582,11786.5505,-1974.8207,39.4806,0.0,-4174.9655999999995,-1935.3401,-6110.3057
321,499.4963,1490.4048,-1094.6971,0.0,0.0,0.0,-1316.5329,-16111.0653,595.8867,11768.0116,-1936.6991,39.1481,0.0,-4168.4959,-1897.551,-6066.046899999999
322,491.9556,1437.1632,-1123.5414,0.0,0.0,0.0,-1295.5933,-16258.1294,606.0259,11804.4364,-1822.452,39.1695,0.0,-4337.682999999999,-1783.2825,-6120.965499999999
323,531.2222,1428.738,-1077.7255,0.0,0.0,0.0,-1287.6603,-16149.1419,593.2236,11750.8928,-1925.1969,40.1209,0.0,-4210.451100000002,-1885.076,-6095.527100000002
324,509.4153,1459.0807,-1080.3146,0.0,0.0,0.0,-1324.5561,-16049.1265,594.1283,11690.2846,-1931.5828,39.673,0.0,-4201.088299999998,-1891.9098,-6092.998099999998
325,498.0663,1394.5191,-1102.1032,0.0,0.0,0.0,-1295.6723,-16107.9982,600.1346,11814.245,-1956.9801,39.4892,0.0,-4198.808700000001,-1917.4909,-6116.299600000001
326,523.9221,1393.686,-1081.2834,0.0,0.0,0.0,-1265.3159,-16119.3995,618.2122,11708.9146,-1885.653,39.3638,0.0,-4221.2639,-1846.2892,-6067.5531
327,506.4845,1442.6951,-1123.7139,0.0,0.0,0.0,-1292.087,-16136.2906,619.9464,11752.648,-1895.4656,38.6186,0.0,-4230.317499999999,-1856.847,-6087.164499999999
328,518.3396,1405.7699,-1070.2115,0.0,0.0,0.0,-1269.9714,-16183.8556,617.4896,11783.1064,-1922.0837,39.7502,0.0,-4199.332999999999,-1882.3335,-6081.666499999998
329,513.244,1386.8773,-1118.8985,0.0,0.0,0.0,-1275.6935,-16060.03,592.899,11732.7247,-1986.9579,39.4632,0.0,-4228.877,-1947.4947000000002,-6176.371700000001
330,490.6107,1432.272,-1111.0244,0.0,0.0,0.0,-1304.1488,-16044.4769,605.2999,11756.122,-2020.6099,40.471,0.0,-4175.345500000001,-1980.1389,-6155.484400000001
331,488.2253,1423.6912,-1101.7066,0.0,0.0,0.0,-1297.1886,-16107.196,598.5067,11780.6373,-1928.6391,39.153,0.0,-4215.030699999999,-1889.4861,-6104.516799999999
332,503.8874,1398.9959,-1076.8712,0.0,0.0,0.0,-1271.3288,-16032.3642,598.4678,11806.0447,-2051.1771,40.3399,0.0,-4073.1683999999987,-2010.8372,-6084.005599999999
333,519.8163,1405.219,-1096.2208,0.0,0.0,0.0,-1282.5812,-15999.1649,589.8305,11755.5884,-2033.1527,40.6598,0.0,-4107.512699999999,-1992.4929000000002,-6100.0055999999995
334,482.6098,1419.4965,-1099.0055,0.0,0.0,0.0,-1281.1101,-16082.7213,624.0239,11830.3657,-2032.327,40.3081,0.0,-4106.3409999999985,-1992.0189,-6098.359899999999
335,490.3286,1433.5291,-1120.0803,0.0,0.0,0.0,-1271.3008,-16026.4206,606.0378,11784.48,-2059.552,40.4918,0.0,-4103.4262,-2019.0602000000001,-6122.4864
336,516.3867,1355.4615,-1085.7453,0.0,0.0,0.0,-1300.1138,-15961.0022,608.7923,11750.9959,-2045.2432,40.196,0.0,-4115.224900000001,-2005.0472,-6120.272100000001
337,500.965,1420.7117,-1127.0896,0.0,0.0,0.0,-1294.9419,-16155.4966,623.6535,11826.3739,-1895.9165,39.4299,0.0,-4205.823999999999,-1856.4866,-6062.310599999999
338,516.3412,1432.4765,-1113.3964,0.0,0.0,0.0,-1269.7871,-16192.6273,610.4075,11768.77,-1893.2369,40.0175,0.0,-4247.8156,-1853.2194000000002,-6101.035
339,533.5564,1422.2929,-1080.6637,0.0,0.0,0.0,-1322.3895,-16017.028,601.8148,11699.7898,-1941.4494,39.4483,0.0,-4162.627299999998,-1902.0011,-6064.628399999998
340,524.1869,1424.1822,-1073.3447,0.0,0.0,0.0,-1286.5708,-16163.2742,607.7335,11733.3747,-1895.8595,39.714,0.0,-4233.7123999999985,-1856.1455,-6089.857899999999
341,511.3717,1452.5819,-1108.5775,0.0,0.0,0.0,-1300.7235,-16096.2506,618.6286,11744.061,-1932.3161,39.7165,0.0,-4178.908399999998,-1892.5996,-6071.507999999998
342,480.2324,1453.1769,-1096.6266,0.0,0.0,0.0,-1291.3862,-16135.6432,605.0286,11735.9004,-1920.6807,39.8625,0.0,-4249.3177,-1880.8182,-6130.135899999999
343,492.1487,1390.1627,-1133.5768,0.0,0.0,0.0,-1256.3939,-16115.9603,607.692,11780.5969,-1968.9902,39.7122,0.0,-4235.330700000002,-1929.278,-6164.6087000000025
344,511.0284,1454.2713,-1113.6916,0.0,0.0,0.0,-1304.0868,-16097.3669,618.9679,11783.1598,-1980.9109,39.7943,0.0,-4147.7179000000015,-1941.1166,-6088.834500000002
345,483.006,1390.3529,-1103.7535,0.0,0.0,0.0,-1290.7877,-16113.7866,607.3555,11823.3829,-2014.9199,39.2089,0.0,-4204.2305,-1975.711,-6179.9415
346,514.3629,1462.5329,-1097.3164,0.0,0.0,0.0,-1268.4391,-16163.9445,608.4454,11768.5945,-1926.9965,40.3743,0.0,-4175.764299999999,-1886.6222,-6062.386499999999
347,511.3862,1424.828,-1074.9708,0.0,0.0,0.0,-1300.0916,-16233.7727,612.8422,11797.716,-1899.2845,39.234,0.0,-4262.062699999999,-1860.0505,-6122.113199999998
348,509.256,1422.1148,-1089.057,0.0,0.0,0.0,-1302.9115,-16129.46,611.0559,11743.7558,-1910.9224,39.1634,0.0,-4235.245999999997,-1871.759,-6107.0049999999965
349,491.4913,1444.0393,-1116.6905,0.0,0.0,0.0,-1283.3375,-16069.0436,606.0061,11730.0786,-1955.9187,40.1397,0.0,-4197.4563,-1915.779,-6113.2353
350,480.2452,1472.7649,-1117.8518,0.0,0.0,0.0,-1283.6119,-16277.3989,623.3228,11701.5001,-1739.9073,40.1051,0.0,-4401.029600000002,-1699.8022,-6100.831800000002
351,482.2632,1457.9199,-1096.5089,0.0,0.0,0.0,-1285.8184,-16287.1892,615.0972,11810.4605,-1872.8351,40.4396,0.0,-4303.7757,-1832.3955,-6136.171200000001
352,494.187,1416.4964,-1074.0822,0.0,0.0,0.0,-1273.5613,-16320.3255,603.5666,11773.8933,-1829.9283,39.5791,0.0,-4379.825700000003,-1790.3492,-6170.174900000003
353,542.3848,1442.8484,-1075.3204,0.0,0.0,0.0,-1269.3119,-16344.5165,601.3965,11763.3297,-1778.2669,39.1041,0.0,-4339.189399999999,-1739.1628,-6078.3522
354,488.4245,1419.4234,-1108.0256,0.0,0.0,0.0,-1277.6492,-16191.0614,610.3275,11755.5356,-1879.1964,39.837,0.0,-4303.0252,-1839.3594,-6142.384599999999
355,511.6211,1390.7427,-1110.122,0.0,0.0,0.0,-1273.6594,-16374.1396,637.0898,11843.5559,-1812.2566,39.593,0.0,-4374.9115,-1772.6635999999999,-6147.5751
356,535.3756,1477.792,-1106.2054,0.0,0.0,0.0,-1293.7996,-16105.2717,594.007,11772.6311,-1972.5502,39.9426,0.0,-4125.471000000001,-1932.6075999999998,-6058.078600000001
357,489.287,1370.6707,-1102.5215,0.0,0.0,0.0,-1289.7723,-16204.8341,619.6829,11765.7535,-1900.2613,39.635,0.0,-4351.7338,-1860.6263,-6212.3601
358,493.7725,1422.2839,-1103.7111,0.0,0.0,0.0,-1287.989,-16159.3983,604.7858,11777.6566,-1935.2101,39.6318,0.0,-4252.599600000001,-1895.5783000000001,-6148.1779000000015
359,509.7451,1459.7303,-1114.8483,0.0,0.0,0.0,-1287.4633,-16209.2699,614.8898,11767.8895,-1883.2456,39.1038,0.0,-4259.326800000001,-1844.1417999999999,-6103.468600000001
360,504.0327,1440.5917,-1086.0535,0.0,0.0,0.0,-1294.5503,-16169.0758,599.7652,11764.4464,-1906.4478,39.3085,0.0,-4240.843600000002,-1867.1392999999998,-6107.982900000002
361,468.4127,1427.3873,-1119.1152,0.0,0.0,0.0,-1277.5959,-16170.7082,602.4392,11760.6659,-1907.6745,39.8337,0.0,-4308.514199999998,-1867.8408000000002,-6176.354999999998
362,529.0545,1417.828,-1110.6411,0.0,0.0,0.0,-1297.3629,-16313.1174,606.1002,11807.236,-1807.2722,38.9916,0.0,-4360.902699999999,-1768.2806,-6129.183299999999
363,507.8553,1437.6306,-1109.4513,0.0,0.0,0.0,-1299.2414,-16134.59,610.1352,11814.4706,-1968.3016,38.7795,0.0,-4173.190999999999,-1929.5221,-6102.713099999999
364,477.9856,1437.4643,-1090.069,0.0,0.0,0.0,-1304.2291,-16151.8401,611.733,11775.7258,-1945.7144,39.3601,0.0,-4243.229499999998,-1906.3543,-6149.583799999998
365,465.7778,1468.5571,-1079.3308,0.0,0.0,0.0,-1301.3754,-16159.8529,610.73,11764.6794,-1923.8252,39.6801,0.0,-4230.8148,-1884.1451,-6114.959900000001
366,492.895,1453.099,-1091.7077,0.0,0.0,0.0,-1288.9013,-16206.425,604.8095,11779.2736,-1919.1491,38.7801,0.0,-4256.956900000001,-1880.3690000000001,-6137.325900000002
367,497.2102,1454.3072,-1129.561,0.0,0.0,0.0,-1293.7217,-16259.1106,623.5132,11815.2241,-1877.7314,39.5259,0.0,-4292.1386,-1838.2054999999998,-6130.3441
368,531.3251,1458.5574,-1109.9943,0.0,0.0,0.0,-1271.4095,-16129.7858,608.8958,11795.7763,-1942.7361,40.1171,0.0,-4116.634999999998,-1902.6190000000001,-6019.253999999998
369,489.2445,1408.465,-1083.118,0.0,0.0,0.0,-1287.5136,-16170.6897,602.8038,11779.1392,-1901.3501,40.2959,0.0,-4261.668800000003,-1861.0542,-6122.723000000003
370,539.3146,1439.6083,-1096.5704,0.0,0.0,0.0,-1273.5806,-16287.8318,608.5612,11783.9008,-1838.4241,40.0805,0.0,-4286.597900000001,-1798.3436,-6084.941500000001
371,487.1687,1434.846,-1078.7206,0.0,0.0,0.0,-1306.9381,-16013.1549,592.8943,11809.1275,-2043.8324,41.162,0.0,-4074.777100000001,-2002.6704,-6077.447500000001
372,503.8814,1408.2963,-1094.4154,0.0,0.0,0.0,-1310.8716,-16300.511,617.7012,11833.1274,-1861.0989,39.6401,0.0,-4342.791700000003,-1821.4587999999999,-6164.250500000004
373,538.0254,1415.0495,-1116.0771,0.0,0.0,0.0,-1282.2464,-16199.0298,584.2267,11749.357,-1872.9916,39.9761,0.0,-4310.6947,-1833.0155,-6143.7102
374,564.4403,1403.3326,-1108.1631,0.0,0.0,0.0,-1298.9131,-16136.804,600.223,11704.9137,-1880.7552,40.2563,0.0,-4270.970600000001,-1840.4989,-6111.4695
375,513.0659,1448.9874,-1064.8696,0.0,0.0,0.0,-1293.1173,-16245.0196,608.3873,11736.3736,-1837.9699,40.2414,0.0,-4296.192299999999,-1797.7285000000002,-6093.920799999999
376,509.9477,1412.3389,-1114.8958,0.0,0.0,0.0,-1294.2107,-16108.4773,614.3726,11718.4196,-1936.7543,39.8653,0.0,-4262.505000000001,-1896.8890000000001,-6159.394000000001
377,512.0597,1447.9978,-1089.756,0.0,0.0,0.0,-1309.6605,-16034.6867,585.5778,11737.4395,-1964.9574,40.4694,0.0,-4151.028399999999,-1924.488,-6075.5163999999995
378,508.3102,1417.2488,-1075.7401,0.0,0.0,0.0,-1316.6654,-16163.1888,609.9969,11838.286,-1951.5628,40.0654,0.0,-4181.752399999999,-1911.4974,-6093.249799999999
379,500.8253,1433.8303,-1088.4049,0.0,0.0,0.0,-1293.2764,-16111.5242,622.0616,11774.0861,-1962.7921,40.0925,0.0,-4162.402199999997,-1922.6996,-6085.101799999997
380,534.2035,1447.3403,-1134.0048,0.0,0.0,0.0,-1291.5426,-16051.6955,615.9543,11760.1775,-1998.6119,40.0098,0.0,-4119.567299999999,-1958.6021,-6078.169399999999
381,503.2772,1466.9162,-1108.961,0.0,0.0,0.0,-1297.9821,-16116.2326,613.6913,11738.6832,-1937.9622,40.1185,0.0,-4200.6078,-1897.8437,-6098.4515
382,516.9091,1421.2073,-1100.5548,0.0,0.0,0.0,-1274.6764,-16138.8509,602.5341,11722.3428,-1930.0788,39.5135,0.0,-4251.0887999999995,-1890.5653,-6141.6541
383,508.0725,1462.1464,-1111.7827,0.0,0.0,0.0,-1297.9901,-16103.2384,605.9041,11792.5196,-1994.5258,39.9612,0.0,-4144.368600000002,-1954.5646,-6098.933200000001
384,520.1651,1419.0854,-1098.6462,0.0,0.0,0.0,-1287.1963,-16122.1651,607.558,11760.7499,-1963.848,40.6423,0.0,-4200.449199999997,-1923.2057,-6123.654899999997
385,509.0625,1478.7185,-1076.0548,0.0,0.0,0.0,-1301.9908,-16222.9562,597.9213,11803.9789,-1913.4821,39.6469,0.0,-4211.320599999999,-1873.8352,-6085.1557999999995
386,467.932,1491.3017,-1105.2831,0.0,0.0,0.0,-1280.6198,-16248.288,614.687,11768.6632,-1853.0994,39.783,0.0,-4291.607,-1813.3164000000002,-6104.9234
387,509.9159,1439.2288,-1111.8837,0.0,0.0,0.0,-1287.2185,-16153.2132,601.1836,11787.6457,-1940.1493,40.1628,0.0,-4214.341399999999,-1899.9865,-6114.327899999999
388,479.2326,1419.9042,-1137.4718,0.0,0.0,0.0,-1291.6151,-16261.2354,611.0044,11805.0209,-1860.7947,39.3229,0.0,-4375.1602,-1821.4718,-6196.6320000000005
389,483.1671,1446.2008,-1094.4098,0.0,0.0,0.0,-1300.4757,-16078.2276,593.2075,11714.0765,-1953.9091,38.8193,0.0,-4236.461200000002,-1915.0898000000002,-6151.551000000001
390,512.4303,1372.6235,-1087.383,0.0,0.0,0.0,-1276.2916,-16266.8112,607.6973,11816.8338,-1872.0624,39.5056,0.0,-4320.900900000001,-1832.5568,-6153.4577
391,516.1778,1472.7793,-1062.0864,0.0,0.0,0.0,-1298.0403,-15933.168,590.496,11688.3341,-2063.6229,39.9817,0.0,-4025.5074999999997,-2023.6411999999998,-6049.1487
392,527.5841,1504.2364,-1096.0044,0.0,0.0,0.0,-1295.9647,-16027.7465,610.9598,11706.5533,-2016.0868,40.601,0.0,-4070.381999999998,-1975.4858,-6045.867799999998
393,506.6834,1386.5968,-1076.74,0.0,0.0,0.0,-1285.5935,-16256.0258,618.9391,11781.1073,-1895.3702,40.2794,0.0,-4325.0327,-1855.0908000000002,-6180.1235
394,543.3378,1466.7796,-1121.7689,0.0,0.0,0.0,-1302.4374,-16109.4285,603.3175,11756.5559,-1930.0623,40.1184,0.0,-4163.644000000002,-1889.9439,-6053.587900000001
395,504.8644,1466.0857,-1109.0816,0.0,0.0,0.0,-1291.2523,-16170.7414,610.9757,11750.8047,-1933.2312,39.3143,0.0,-4238.344800000003,-1893.9169,-6132.261700000003
396,500.7932,1443.5806,-1114.0348,0.0,0.0,0.0,-1283.2799,-16167.6393,627.8308,11808.406,-1973.7785,40.821,0.0,-4184.3434,-1932.9575,-6117.3009
397,486.6331,1448.7781,-1111.1179,0.0,0.0,0.0,-1298.2283,-16236.0608,613.6212,11799.9501,-1902.2162,39.4486,0.0,-4296.424500000001,-1862.7676000000001,-6159.192100000001
398,533.5319,1417.1396,-1102.7079,0.0,0.0,0.0,-1302.3586,-16231.6716,638.8951,11791.9276,-1903.2687,39.8537,0.0,-4255.243899999998,-1863.415,-6118.6588999999985
399,540.6507,1409.6881,-1111.1559,0.0,0.0,0.0,-1276.0757,-16138.8891,610.6945,11819.9837,-1996.2998,39.985,0.0,-4145.1037000000015,-1956.3148,-6101.418500000002
400,492.0197,1457.175,-1113.8294,0.0,0.0,0.0,-1275.9448,-16087.196,616.5836,11772.9436,-2022.0727,40.3967,0.0,-4138.248299999999,-1981.676,-6119.924299999999

