GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
288,515.3437,1395.1403,-1083.1258,0.0,0.0,0.0,-1251.0301,-16167.4802,610.1811,11771.6956,-2056.7654,57.13961472,-4209.2754,-1999.6257852800002,-6208.90118528
289,506.8345,1418.3693,-1112.4981,0.0,0.0,0.0,-1302.558,-16141.6238,608.8943,11766.629,-2036.827,56.28137328,-4255.952799999999,-1980.54562672,-6236.49842672
290,474.3683,1427.5278,-1092.5174,0.0,0.0,0.0,-1299.6588,-16206.0061,615.4731,11794.359,-2011.3705,55.195320960000004,-4286.454100000003,-1956.1751790399999,-6242.629279040003
291,532.9604,1393.881,-1095.5509,0.0,0.0,0.0,-1309.9811,-16205.0294,615.0696,11799.658,-2015.5712,54.28037088,-4268.992399999997,-1961.2908291200001,-6230.2832291199975
292,514.9798,1451.3301,-1065.532,0.0,0.0,0.0,-1277.8564,-16296.5634,605.1801,11847.2787,-1962.6117,56.48004504,-4221.183099999998,-1906.1316549599999,-6127.314754959998
293,521.7745,1416.2915,-1097.6675,0.0,0.0,0.0,-1289.8123,-15985.2273,594.206,11774.382,-2204.5684,56.60588232,-4066.053100000001,-2147.96251768,-6214.015617680001
294,512.6501,1446.2271,-1100.8516,0.0,0.0,0.0,-1290.0933,-16138.3075,603.7026,11792.8124,-2064.1051,54.23645664,-4173.860200000001,-2009.8686433600003,-6183.7288433600015
295,522.6544,1428.6371,-1089.5947,0.0,0.0,0.0,-1298.3024,-16324.0409,608.498,11818.061,-1962.4363,55.17487224,-4334.0875,-1907.26142776,-6241.34892776
296,490.3675,1394.9394,-1091.9609,0.0,0.0,0.0,-1301.8302,-16236.5209,608.8372,11856.2446,-2033.064,54.09573552,-4279.923299999999,-1978.96826448,-6258.891564479999
297,504.9584,1405.0775,-1081.6516,0.0,0.0,0.0,-1291.7848,-16070.916,614.1518,11764.2244,-2106.6009,56.33992152,-4155.940300000002,-2050.2609784799997,-6206.201278480002
298,496.3579,1485.3553,-1083.4378,0.0,0.0,0.0,-1305.906,-16203.8135,620.6891,11760.5013,-1997.1029,55.54660896,-4230.253700000001,-1941.5562910400001,-6171.809991040001
299,488.6467,1438.9005,-1114.4143,0.0,0.0,0.0,-1274.3633,-16291.8816,631.5327,11855.6036,-1986.2722,56.63556431999999,-4265.975700000001,-1929.6366356800002,-6195.612335680001
300,503.0544,1403.2642,-1107.6081,0.0,0.0,0.0,-1291.1206,-16252.0128,592.4901,11813.8325,-2010.1639,56.7840312,-4338.100300000002,-1953.3798688,-6291.480168800002
301,490.1021,1415.1345,-1085.505,0.0,0.0,0.0,-1256.9471,-16142.4159,595.6998,11775.7127,-2091.4665,58.576784399999994,-4208.218899999998,-2032.8897156,-6241.108615599998
302,516.8643,1473.7372,-1089.8524,0.0,0.0,0.0,-1260.2917,-15903.2374,595.2459,11712.3913,-2252.3394,58.987211759999994,-3955.1428000000014,-2193.35218824,-6148.4949882400015
303,522.1618,1359.1509,-1093.2785,0.0,0.0,0.0,-1285.4998,-15964.5425,609.1994,11813.3965,-2215.3742,58.72313448,-4039.412199999999,-2156.65106552,-6196.063265519999
304,539.5598,1434.8983,-1093.7876,0.0,0.0,0.0,-1286.1738,-15989.5419,608.1315,11776.0827,-2212.4667,57.38336208,-4010.831,-2155.08333792,-6165.91433792
305,514.0359,1377.697,-1086.0207,0.0,0.0,0.0,-1262.2454,-16054.8836,600.9556,11794.6643,-2198.1311,57.488767919999994,-4115.796899999999,-2140.64233208,-6256.43923208
306,533.3045,1438.1968,-1087.6938,0.0,0.0,0.0,-1253.4462,-16057.2477,619.0378,11770.5873,-2168.3116,60.20863056,-4037.2613,-2108.10296944,-6145.3642694400005
307,507.4561,1484.9698,-1109.7095,0.0,0.0,0.0,-1270.2467,-15973.4611,606.3538,11806.8963,-2223.1374,57.86192088,-3947.7412999999997,-2165.27547912,-6113.016779119999
308,529.2714,1370.1966,-1097.1166,0.0,0.0,0.0,-1268.1539,-16108.7337,623.1336,11830.5312,-2151.9464,60.18400224,-4120.871400000004,-2091.7623977599997,-6212.633797760003
309,519.7728,1393.9468,-1102.703,0.0,0.0,0.0,-1274.333,-16105.5687,597.3518,11796.8616,-2122.8387,58.084370639999996,-4174.671699999999,-2064.7543293599997,-6239.426029359999
310,478.2063,1415.3982,-1086.7023,0.0,0.0,0.0,-1270.4664,-16019.3289,604.2891,11803.8088,-2196.0023,59.46433344,-4074.7952000000005,-2136.5379665600003,-6211.333166560001
311,508.7722,1431.8764,-1103.8733,0.0,0.0,0.0,-1271.8261,-16000.4995,601.3699,11769.9426,-2193.168,57.51075456,-4064.237799999999,-2135.65724544,-6199.895045439998
312,466.4198,1396.3447,-1085.3352,0.0,0.0,0.0,-1260.6453,-15990.3908,604.5153,11744.0238,-2171.491,59.38962192,-4125.067699999998,-2112.10137808,-6237.169078079998
313,525.1414,1383.9296,-1069.8133,0.0,0.0,0.0,-1306.5899,-16042.4875,612.6439,11781.7895,-2143.8985,57.846378959999996,-4115.3863,-2086.0521210399997,-6201.438421039999
314,503.8475,1454.1367,-1104.1935,0.0,0.0,0.0,-1253.5955,-16266.3812,602.3907,11816.6993,-1995.1171,57.59074295999999,-4247.096000000001,-1937.52635704,-6184.622357040001
315,490.4678,1431.5752,-1090.5604,0.0,0.0,0.0,-1272.2205,-16198.7315,622.4621,11838.4958,-2077.073,57.988391039999996,-4178.511499999997,-2019.08460896,-6197.596108959997
316,477.5278,1382.6453,-1087.6503,0.0,0.0,0.0,-1262.7288,-16139.1573,619.8919,11847.7704,-2114.3139,57.1237668,-4161.701000000001,-2057.1901332,-6218.891133200001
317,530.3603,1418.6401,-1112.451,0.0,0.0,0.0,-1269.9766,-16186.0538,618.6911,11846.6233,-2073.7586,57.633623279999995,-4154.1666000000005,-2016.1249767200002,-6170.29157672
318,512.3037,1420.7497,-1112.5883,0.0,0.0,0.0,-1282.6943,-16006.0182,603.8219,11815.8162,-2193.8011,58.7540736,-4048.6093,-2135.0470264,-6183.656326400001
319,537.2022,1399.7142,-1079.8337,0.0,0.0,0.0,-1286.3195,-16050.7669,602.4517,11782.0916,-2143.5441,56.85939504,-4095.4604000000018,-2086.68470496,-6182.145104960002
320,530.8825,1407.2062,-1088.724,0.0,0.0,0.0,-1284.8038,-16072.4045,594.5904,11782.1433,-2126.719,56.2308552,-4131.1098999999995,-2070.4881448,-6201.598044799999
321,503.8164,1401.7978,-1065.2604,0.0,0.0,0.0,-1270.3435,-16097.2909,622.2989,11836.8428,-2162.7124,56.7983376,-4068.138899999998,-2105.9140623999997,-6174.052962399998
322,479.3687,1405.0602,-1089.3617,0.0,0.0,0.0,-1265.908,-16089.4899,615.5688,11899.1064,-2223.5467,57.43858752,-4045.655499999997,-2166.10811248,-6211.763612479997
323,534.2856,1421.9844,-1102.4836,0.0,0.0,0.0,-1276.2533,-16087.4991,597.2942,11799.9991,-2126.416,58.4860608,-4112.672699999999,-2067.9299392000003,-6180.602639199999
324,517.1094,1457.8923,-1070.03,0.0,0.0,0.0,-1264.1193,-16140.6235,577.8128,11756.8257,-2082.0966,57.7665612,-4165.132599999999,-2024.3300387999998,-6189.462638799999
325,494.7723,1381.4917,-1094.1214,0.0,0.0,0.0,-1289.4509,-16087.0666,604.9062,11893.2543,-2212.6714,56.416173119999996,-4096.214399999999,-2156.25522688,-6252.469626879999
326,530.6389,1429.3764,-1121.8506,0.0,0.0,0.0,-1273.462,-16156.9842,590.9317,11836.0523,-2103.5932,58.37929632,-4165.297500000002,-2045.2139036799997,-6210.511403680001
327,482.0864,1404.2417,-1094.1378,0.0,0.0,0.0,-1294.7104,-16154.8624,610.6874,11795.6105,-2039.2398,56.35579824,-4251.084599999998,-1982.88400176,-6233.968601759999
328,491.8125,1399.4502,-1103.8185,0.0,0.0,0.0,-1263.2399,-16168.6123,628.3371,11931.6567,-2188.6317,59.25780288000001,-4084.4141999999993,-2129.37389712,-6213.788097119999
329,498.1161,1331.3083,-1068.5181,0.0,0.0,0.0,-1280.5766,-16127.3566,618.9139,11854.7137,-2137.2135,55.75009824,-4173.399300000001,-2081.4634017599997,-6254.862701760001
330,494.1964,1432.2321,-1093.0925,0.0,0.0,0.0,-1285.2984,-16069.9585,615.7945,11868.5601,-2177.4726,56.23967448,-4037.5663000000004,-2121.23292552,-6158.799225520001
331,483.9209,1462.841,-1068.862,0.0,0.0,0.0,-1262.1832,-16290.5622,608.9497,11846.0441,-2007.7452,56.751849359999994,-4219.851700000001,-1950.99335064,-6170.845050640001
332,490.7083,1377.153,-1097.3081,0.0,0.0,0.0,-1303.1239,-16149.2353,623.6526,11841.3039,-2094.0643,55.02050783999999,-4216.8495,-2039.04379216,-6255.89329216
333,513.1095,1386.9962,-1097.1016,0.0,0.0,0.0,-1295.11,-16063.178,612.4947,11794.1492,-2145.3962,55.038021119999996,-4148.639999999999,-2090.35817888,-6238.99817888
334,502.1633,1433.4305,-1110.2853,0.0,0.0,0.0,-1258.6702,-16272.3978,614.1283,11813.5622,-2019.6124,56.62548216,-4278.0689999999995,-1962.98691784,-6241.05591784
335,545.6923,1483.7481,-1101.6716,0.0,0.0,0.0,-1267.8297,-16139.6763,635.7539,11803.6659,-2108.2709,56.00943144,-4040.3174,-2052.26146856,-6092.578868559999
336,500.304,1439.5018,-1078.1313,0.0,0.0,0.0,-1274.8433,-16107.7283,602.4782,11803.9306,-2124.7139,57.40778952,-4114.488300000003,-2067.3061104800004,-6181.7944104800035
337,531.93,1391.9383,-1109.8771,0.0,0.0,0.0,-1279.5281,-16068.7702,594.9346,11837.7156,-2188.9277,55.83630384,-4101.656900000002,-2133.0913961600004,-6234.748296160002
338,474.8497,1481.1771,-1087.9749,0.0,0.0,0.0,-1282.0701,-16207.1503,605.1793,11871.1104,-2106.0505,57.56129567999999,-4144.8788,-2048.4892043199998,-6193.36800432
339,486.9383,1398.5967,-1075.2184,0.0,0.0,0.0,-1289.7259,-16051.3414,631.7908,11843.136,-2211.1594,57.02562,-4055.8238999999994,-2154.13378,-6209.9576799999995
340,524.9455,1442.0892,-1080.8315,0.0,0.0,0.0,-1295.0886,-16021.2007,609.5079,11823.1212,-2203.7455,57.63850416,-3997.4570000000003,-2146.10699584,-6143.563995840001
341,505.8695,1337.405,-1065.7237,0.0,0.0,0.0,-1278.5759,-16208.8178,633.9005,11903.4277,-2111.0325,56.77475184,-4172.5147,-2054.2577481599997,-6226.772448159999
342,484.2606,1419.8234,-1100.5823,0.0,0.0,0.0,-1282.2479,-16315.4511,619.4513,11826.899,-1921.0596,55.00381968,-4347.847,-1866.05578032,-6213.902780320001
343,506.6513,1442.0007,-1122.0628,0.0,0.0,0.0,-1303.0905,-16157.9824,600.8856,11824.4887,-2079.036,57.12528024,-4209.109400000001,-2021.9107197600001,-6231.020119760001
344,535.8391,1407.5854,-1052.798,0.0,0.0,0.0,-1304.9508,-15983.0028,580.0912,11798.5847,-2238.2188,57.14994023999999,-4018.6511999999984,-2181.06885976,-6199.720059759999
345,490.0305,1413.5988,-1093.942,0.0,0.0,0.0,-1283.5618,-15982.3176,609.0351,11770.1619,-2219.0282,57.09070224,-4076.9951,-2161.93749776,-6238.932597760001
346,539.6438,1391.8137,-1117.5393,0.0,0.0,0.0,-1296.055,-16071.3636,611.5323,11827.8588,-2153.1907,56.57306688,-4114.1093,-2096.61763312,-6210.7269331200005
347,514.8058,1440.9724,-1094.9116,0.0,0.0,0.0,-1283.7227,-16150.7584,597.9107,11830.8197,-2118.2071,55.041827039999994,-4144.884099999999,-2063.16527296,-6208.049372959999
348,524.5175,1429.8102,-1099.7214,0.0,0.0,0.0,-1278.1206,-16039.3225,616.5997,11760.1284,-2170.9096,55.62583992,-4086.1087000000007,-2115.28376008,-6201.392460080001
349,511.7533,1410.0235,-1077.1173,0.0,0.0,0.0,-1276.0918,-16277.5521,616.4206,11817.2514,-1979.7374,55.60722,-4275.3124000000025,-1924.1301799999999,-6199.442580000003
350,524.6725,1381.2692,-1090.3236,0.0,0.0,0.0,-1267.8967,-16175.8661,609.0675,11885.6346,-2145.7748,56.82166272,-4133.442600000002,-2088.95313728,-6222.395737280002
351,473.2261,1457.2815,-1084.4128,0.0,0.0,0.0,-1282.0799,-16074.923,602.7492,11785.1404,-2148.8196,56.8639116,-4123.0185,-2091.9556884,-6214.9741884
352,498.7971,1435.7875,-1118.1163,0.0,0.0,0.0,-1283.5779,-16042.2686,606.5579,11797.0529,-2162.9267,58.013411760000004,-4105.767399999999,-2104.91328824,-6210.680688239999
353,528.6299,1438.9081,-1095.0319,0.0,0.0,0.0,-1282.3443,-16163.7931,600.2634,11793.0939,-2091.3578,58.62146327999999,-4180.274000000001,-2032.7363367200003,-6213.010336720001
354,495.1909,1456.56,-1108.3183,0.0,0.0,0.0,-1283.4953,-16269.2284,611.6071,11882.4433,-2030.9957,56.61833976,-4215.2406999999985,-1974.37736024,-6189.618060239998
355,518.5382,1398.4347,-1110.7408,0.0,0.0,0.0,-1307.5293,-16233.1033,595.4783,11882.492,-2019.5276,56.0341332,-4256.430199999999,-1963.4934667999999,-6219.9236667999985
356,499.6835,1403.6868,-1101.1305,0.0,0.0,0.0,-1317.1372,-16077.3741,627.1155,11800.9546,-2110.6139,54.90965592,-4164.201400000004,-2055.7042440799996,-6219.905644080004
357,512.3563,1413.4097,-1084.0836,0.0,0.0,0.0,-1283.1294,-16058.5487,615.3597,11839.8156,-2198.0649,55.586993039999996,-4044.8203999999987,-2142.47790696,-6187.298306959998
358,475.7414,1428.8165,-1108.8368,0.0,0.0,0.0,-1263.8629,-16103.151,607.4891,11862.9374,-2174.3232,56.99516327999999,-4100.866299999998,-2117.32803672,-6218.194336719997
359,500.0949,1487.5423,-1103.4605,0.0,0.0,0.0,-1294.3824,-16233.3303,601.4265,11787.9776,-1988.3202,54.282498479999994,-4254.1319,-1934.0377015200002,-6188.1696015200005
360,498.5658,1377.0386,-1103.0928,0.0,0.0,0.0,-1295.465,-16116.3289,613.7925,11867.6292,-2112.8371,55.911913919999996,-4157.8606,-2056.92518608,-6214.78578608
361,537.0579,1415.5223,-1090.7273,0.0,0.0,0.0,-1297.0585,-15974.4053,603.3368,11735.3661,-2206.2506,56.4240564,-4070.9079999999994,-2149.8265435999997,-6220.734543599999
362,516.8952,1462.8405,-1074.4995,0.0,0.0,0.0,-1292.5128,-16060.8185,599.2763,11777.5108,-2183.1799,58.04596728,-4071.307999999999,-2125.1339327200003,-6196.441932719999
363,504.8397,1387.816,-1081.7541,0.0,0.0,0.0,-1294.4219,-16254.2777,604.9551,11806.2828,-1983.0438,55.830108960000004,-4326.560100000002,-1927.21369104,-6253.773791040002
364,508.667,1412.9622,-1104.9758,0.0,0.0,0.0,-1288.116,-16223.4352,604.8652,11813.6476,-2032.3201,56.45741832,-4276.384999999998,-1975.86268168,-6252.247681679998
365,535.4687,1410.7786,-1106.2255,0.0,0.0,0.0,-1260.2595,-16202.5651,616.8991,11840.377,-2082.9898,56.889873359999996,-4165.5267,-2026.09992664,-6191.62662664
366,493.1552,1388.6325,-1086.9788,0.0,0.0,0.0,-1264.0356,-16137.6648,594.1835,11812.7483,-2115.6648,58.43161224,-4199.959700000003,-2057.23318776,-6257.192887760004
367,490.1626,1425.2272,-1097.7973,0.0,0.0,0.0,-1278.9534,-16251.9798,614.0961,11845.8914,-2034.2023,55.53161136,-4253.3532,-1978.67068864,-6232.023888639999
368,522.5282,1392.0678,-1070.6398,0.0,0.0,0.0,-1277.9521,-16267.5615,607.5811,11842.2237,-2008.1885,57.389411519999996,-4251.752599999998,-1950.79908848,-6202.551688479998
369,500.058,1465.6495,-1093.2481,0.0,0.0,0.0,-1277.2655,-16259.9304,611.5386,11816.895,-1998.4851,55.85112576,-4236.302899999999,-1942.63397424,-6178.936874239998
370,518.4175,1464.2016,-1123.6755,0.0,0.0,0.0,-1291.0059,-16160.954,608.2918,11835.5568,-2058.6249,56.48767776,-4149.1677,-2002.1372222399998,-6151.3049222399995
371,554.638,1459.7841,-1114.2471,0.0,0.0,0.0,-1300.2702,-16217.3358,600.3831,11777.7625,-2013.6032,54.892106639999994,-4239.285400000001,-1958.71109336,-6197.99649336
372,475.0183,1372.2753,-1063.4402,0.0,0.0,0.0,-1279.9987,-16176.3861,616.4444,11789.0043,-2063.0055,57.084471359999995,-4267.082699999999,-2005.9210286400003,-6273.003728639999
373,499.3345,1426.3359,-1086.7939,0.0,0.0,0.0,-1281.7291,-16165.1528,602.1215,11765.7107,-2044.0465,57.41840952,-4240.173199999999,-1986.6280904799999,-6226.80129048
374,514.2409,1441.2622,-1127.8166,0.0,0.0,0.0,-1283.6575,-16136.5875,591.1821,11778.8993,-2077.1165,57.084934319999995,-4222.4771,-2020.03156568,-6242.50866568
375,491.6038,1400.5193,-1092.1908,0.0,0.0,0.0,-1268.4033,-16132.2908,617.5044,11769.9638,-2065.4297,56.14095528,-4213.293600000001,-2009.28874472,-6222.582344720002
376,543.8291,1371.9856,-1100.4717,0.0,0.0,0.0,-1287.253,-16051.0259,622.7056,11787.7541,-2160.5204,57.938898959999996,-4112.476200000001,-2102.5815010399997,-6215.05770104
377,497.5925,1384.0886,-1092.4019,0.0,0.0,0.0,-1294.3818,-16201.3485,606.8192,11829.2775,-2020.1919,56.47652928,-4270.354399999998,-1963.71537072,-6234.069770719998
378,507.6232,1436.3697,-1075.8959,0.0,0.0,0.0,-1271.5339,-16294.6372,614.8029,11845.0619,-2003.0814,56.69478648,-4238.209299999997,-1946.38661352,-6184.595913519996
379,520.0061,1405.321,-1082.6597,0.0,0.0,0.0,-1268.4063,-16267.5032,610.1128,11824.0089,-2000.0262,57.70802232,-4259.120399999998,-1942.31817768,-6201.438577679998
380,508.3496,1384.5134,-1061.2113,0.0,0.0,0.0,-1290.1032,-16265.0304,606.6778,11834.0608,-1994.8327,55.39472351999999,-4282.7433,-1939.4379764799999,-6222.18127648
381,517.202,1426.687,-1089.9143,0.0,0.0,0.0,-1274.7024,-16251.139,586.5441,11788.7607,-2005.9993,55.51187184,-4296.561899999999,-1950.48742816,-6247.049328159998
382,499.549,1430.9632,-1102.7166,0.0,0.0,0.0,-1268.0608,-16310.4185,620.9785,11883.1282,-2006.7631,57.13309296,-4246.577000000003,-1949.6300070399998,-6196.207007040003
383,505.3194,1442.0065,-1098.1777,0.0,0.0,0.0,-1273.1345,-16055.5069,624.9691,11863.4713,-2224.5702,56.94095808,-3991.0528000000013,-2167.62924192,-6158.682041920001
384,515.9562,1471.5157,-1116.061,0.0,0.0,0.0,-1264.1283,-16170.3783,594.5466,11836.2947,-2074.273,56.84040503999999,-4132.254400000002,-2017.4325949600002,-6149.686994960001
385,472.5302,1453.3093,-1052.6718,0.0,0.0,0.0,-1270.869,-16177.5304,607.8077,11776.3852,-2041.0159,57.39351696,-4191.0388,-1983.6223830400002,-6174.661183040001
386,491.422,1453.811,-1086.3163,0.0,0.0,0.0,-1268.5772,-16056.6766,601.8265,11835.158,-2186.0861,58.719544559999996,-4029.352600000002,-2127.36655544,-6156.719155440002
387,536.8346,1412.2015,-1090.5699,0.0,0.0,0.0,-1278.0199,-16151.1606,603.3935,11834.0304,-2124.1316,57.152883599999996,-4133.2904,-2066.9787164,-6200.269116400001
388,503.5191,1397.4941,-1094.1998,0.0,0.0,0.0,-1282.217,-16294.6968,608.0395,11811.0108,-1974.6643,57.2261652,-4351.050099999999,-1917.4381348,-6268.488234799999
389,496.077,1425.8405,-1082.4048,0.0,0.0,0.0,-1288.391,-16179.7246,621.7724,11875.802,-2119.5561,57.37263048,-4131.0284999999985,-2062.1834695199996,-6193.211969519998
390,492.1868,1372.9191,-1082.4148,0.0,0.0,0.0,-1287.5953,-16208.7683,612.6516,11924.1802,-2095.6773,57.98366352,-4176.840700000001,-2037.69363648,-6214.53433648
391,538.6232,1472.1978,-1092.9328,0.0,0.0,0.0,-1287.3656,-16081.5586,606.5897,11773.0208,-2160.4449,58.73531544,-4071.4254999999994,-2101.70958456,-6173.13508456
392,512.8183,1404.4735,-1052.9666,0.0,0.0,0.0,-1304.4212,-16215.0791,618.3332,11850.2612,-2065.2779,56.221794,-4186.580699999999,-2009.056106,-6195.636805999999
393,532.7195,1444.1879,-1121.1575,0.0,0.0,0.0,-1308.1054,-16189.3533,609.0679,11814.2213,-2057.4035,56.247150239999996,-4218.419600000001,-2001.15634976,-6219.575949760001
394,536.7806,1378.2486,-1091.0944,0.0,0.0,0.0,-1272.0306,-16280.8648,609.0061,11836.8291,-2019.5118,56.39100696,-4283.125399999997,-1963.12079304,-6246.246193039998
395,526.5624,1450.1496,-1078.8112,0.0,0.0,0.0,-1264.122,-16322.7867,624.0549,11810.4807,-1974.5154,56.19336552,-4254.472300000001,-1918.32203448,-6172.794334480001
396,527.654,1421.279,-1077.4464,0.0,0.0,0.0,-1304.4507,-16217.6866,588.0199,11805.0286,-2024.1246,54.3714876,-4257.602200000003,-1969.7531124000002,-6227.355312400003
397,499.6117,1398.5652,-1080.1828,0.0,0.0,0.0,-1295.8133,-16223.1179,610.0782,11826.6422,-2023.6077,55.72539432,-4264.216699999999,-1967.88230568,-6232.099005679999
398,491.0024,1413.9397,-1111.9428,0.0,0.0,0.0,-1285.3015,-16198.7259,612.6724,11839.1546,-2093.1194,56.4941376,-4239.2011,-2036.6252624,-6275.8263624
399,506.1851,1393.738,-1082.533,0.0,0.0,0.0,-1284.1466,-16304.1925,619.3699,11837.1658,-1981.9355,55.52608248,-4314.4133,-1926.40941752,-6240.82271752
400,537.7337,1437.061,-1085.6575,0.0,0.0,0.0,-1334.9426,-16247.7436,606.4365,11876.7414,-2030.3317,55.20687263999999,-4210.3710999999985,-1975.12482736,-6185.495927359998
401,467.7412,1381.7898,-1061.6648,0.0,0.0,0.0,-1313.5182,-16130.7561,605.8151,11805.8414,-2084.4654,54.612191519999996,-4244.751600000001,-2029.8532084800001,-6274.604808480001
402,534.1957,1409.1974,-1102.954,0.0,0.0,0.0,-1246.9574,-16126.1948,643.7611,11805.2318,-2150.7685,58.919819759999996,-4083.7202000000016,-2091.8486802400002,-6175.568880240002
403,522.2397,1418.9169,-1103.2697,0.0,0.0,0.0,-1283.1487,-16107.3427,596.0435,11854.4706,-2161.7464,57.12128208,-4102.090400000001,-2104.62511792,-6206.715517920001
404,510.3196,1415.0556,-1100.4753,0.0,0.0,0.0,-1277.0957,-16042.6072,622.7227,11844.6086,-2216.2134,56.74612464,-4027.4717,-2159.4672753600003,-6186.938975360001
405,510.1652,1447.4023,-1077.511,0.0,0.0,0.0,-1279.9716,-15995.3733,616.8338,11811.0465,-2222.1207,59.023257120000004,-3967.408099999997,-2163.09744288,-6130.505542879996
406,484.9272,1421.1903,-1099.8757,0.0,0.0,0.0,-1304.7402,-16098.5134,629.3918,11836.4211,-2161.6214,57.66618312,-4131.198900000001,-2103.95521688,-6235.154116880001
407,498.3847,1489.236,-1087.4762,0.0,0.0,0.0,-1300.4037,-16156.0646,595.7676,11865.7461,-2123.9757,57.91214808,-4094.810099999999,-2066.06355192,-6160.873651919998
408,527.8234,1434.712,-1094.8555,0.0,0.0,0.0,-1276.3271,-16103.4634,609.1593,11799.487,-2128.8723,58.268178,-4103.4643000000015,-2070.604122,-6174.068422000001
409,508.4987,1440.0026,-1083.5024,0.0,0.0,0.0,-1256.7273,-16268.0978,612.9744,11916.6324,-2087.5863,58.6562616,-4130.2194,-2028.9300383999998,-6159.1494384
410,492.2769,1451.0873,-1093.2639,0.0,0.0,0.0,-1278.2084,-16239.6927,617.3157,11838.0801,-2010.8947,57.40082784,-4212.4050000000025,-1953.4938721600001,-6165.898872160003
411,484.116,1400.8367,-1090.8163,0.0,0.0,0.0,-1270.4215,-16110.4859,614.3002,11864.1156,-2176.0836,57.79940687999999,-4108.355200000002,-2118.28419312,-6226.639393120002
412,501.3556,1395.6642,-1093.1347,0.0,0.0,0.0,-1240.8658,-16186.1745,603.8646,11858.4997,-2130.674,60.13238256,-4160.7909,-2070.5416174399998,-6231.33251744
413,499.8285,1439.0259,-1085.5548,0.0,0.0,0.0,-1293.1621,-15987.4478,590.1571,11775.2168,-2206.5553,56.560450319999994,-4061.9364000000005,-2149.99484968,-6211.93124968
414,527.9668,1396.9638,-1089.0652,0.0,0.0,0.0,-1281.7135,-16002.2114,611.2408,11784.386,-2206.8764,58.76215848,-4052.4326999999994,-2148.11424152,-6200.54694152
415,507.4441,1402.4589,-1064.6399,0.0,0.0,0.0,-1266.5116,-16071.0792,615.966,11851.7827,-2235.7764,56.80549152,-4024.5790000000015,-2178.97090848,-6203.549908480002
416,474.3032,1466.2776,-1107.4681,0.0,0.0,0.0,-1276.8188,-16043.6134,610.624,11778.9146,-2169.1553,58.89985272,-4097.780900000002,-2110.2554472799998,-6208.036347280002
417,520.5161,1411.1354,-1129.042,0.0,0.0,0.0,-1283.3231,-16077.4396,603.104,11818.0657,-2205.3074,58.23593856,-4136.983500000002,-2147.0714614400003,-6284.0549614400015
418,529.6629,1422.2248,-1099.7029,0.0,0.0,0.0,-1279.3791,-16096.2912,581.2106,11733.3402,-2062.2793,57.53117159999999,-4208.934699999998,-2004.7481284,-6213.6828283999985
419,506.5366,1412.7753,-1083.2662,0.0,0.0,0.0,-1251.6767,-16218.0449,617.9303,11828.8921,-2085.0194,59.40851112,-4186.853500000003,-2025.6108888800002,-6212.464388880003
420,507.8538,1430.16,-1103.254,0.0,0.0,0.0,-1278.384,-16240.3705,608.9651,11860.2616,-2079.4932,55.3460148,-4214.768,-2024.1471852,-6238.9151851999995
421,464.1934,1415.781,-1094.6805,0.0,0.0,0.0,-1275.4683,-16170.3781,610.3431,11850.9763,-2110.1949,57.784523039999996,-4199.233099999998,-2052.41037696,-6251.643476959998
422,503.0967,1451.283,-1087.283,0.0,0.0,0.0,-1297.5567,-16043.2354,612.4349,11806.7508,-2191.7889,57.220559279999996,-4054.5097000000005,-2134.56834072,-6189.07804072
423,518.1107,1413.6498,-1075.3848,0.0,0.0,0.0,-1284.012,-15994.6799,594.8547,11831.4233,-2250.7722,59.01038496,-3996.038200000001,-2191.76181504,-6187.80001504
424,500.3239,1388.5254,-1088.6984,0.0,0.0,0.0,-1272.5473,-16124.3214,621.6158,11803.2072,-2114.2828,57.724004879999995,-4171.894800000002,-2056.55879512,-6228.453595120001
425,521.6042,1384.4734,-1066.3227,0.0,0.0,0.0,-1268.4455,-16187.9572,588.6184,11767.4507,-2014.1162,57.32111592,-4260.5787,-1956.79508408,-6217.37378408
426,489.0425,1415.1078,-1073.0226,0.0,0.0,0.0,-1242.5528,-16157.8889,591.5101,11721.5203,-2012.6113,58.27022928,-4256.283599999999,-1954.34107072,-6210.624670719999
427,528.804,1407.9237,-1109.8286,0.0,0.0,0.0,-1287.8942,-16270.3902,611.4536,11807.7193,-1981.2554,55.92136392,-4312.2124,-1925.33403608,-6237.546436080001
428,524.9083,1416.769,-1081.0224,0.0,0.0,0.0,-1269.1982,-16367.3532,604.926,11771.6477,-1867.9829,56.49871464,-4399.3228,-1811.48418536,-6210.80698536
429,552.9292,1431.902,-1103.2397,0.0,0.0,0.0,-1263.9386,-16288.1167,604.3662,11849.8183,-2025.497,58.249650239999994,-4216.2793,-1967.2473497600001,-6183.5266497600005
430,495.1508,1402.2383,-1076.8442,0.0,0.0,0.0,-1288.8888,-16068.1568,607.1825,11852.1612,-2204.3255,59.527417680000006,-4077.1569999999992,-2144.79808232,-6221.955082319999
431,507.3943,1442.1882,-1074.0582,0.0,0.0,0.0,-1271.7262,-16152.1462,614.0684,11818.2054,-2092.029,57.51737351999999,-4116.074299999998,-2034.51162648,-6150.585926479999
