#Frame   pw_nb_121_F_NE1[EVDW] pw_nb_121_F_NE1[EELEC]
     444               -0.0161                 5.7130
     445               -0.0155                 5.6794
     446               -0.0137                 5.5573
     447               -0.0151                 5.6530
     448               -0.0145                 5.6154
     449               -0.0156                 5.6860
     450               -0.0145                 5.6147
     451               -0.0151                 5.6500
     452               -0.0137                 5.5568
     453               -0.0145                 5.6160
     454               -0.0146                 5.6206
     455               -0.0143                 5.5993
     456               -0.0144                 5.6027
     457               -0.0141                 5.5887
     458               -0.0137                 5.5575
     459               -0.0148                 5.6343
     460               -0.0155                 5.6785
     461               -0.0135                 5.5439
     462               -0.0137                 5.5563
     463               -0.0156                 5.6862
     464               -0.0138                 5.5681
     465               -0.0165                 5.7383
     466               -0.0155                 5.6781
     467               -0.0151                 5.6516
     468               -0.0149                 5.6416
     469               -0.0137                 5.5583
     470               -0.0151                 5.6532
     471               -0.0147                 5.6231
     472               -0.0152                 5.6609
     473               -0.0157                 5.6910
     474               -0.0160                 5.7084
     475               -0.0144                 5.6047
     476               -0.0167                 5.7547
     477               -0.0143                 5.5985
     478               -0.0186                 5.8619
     479               -0.0155                 5.6801
     480               -0.0166                 5.7475
     481               -0.0149                 5.6387
     482               -0.0145                 5.6133
     483               -0.0159                 5.7044
     484               -0.0158                 5.6966
     485               -0.0160                 5.7120
     486               -0.0150                 5.6467
     487               -0.0134                 5.5381
     488               -0.0148                 5.6334
     489               -0.0136                 5.5512
     490               -0.0149                 5.6418
     491               -0.0144                 5.6040
     492               -0.0147                 5.6257
     493               -0.0151                 5.6512
     494               -0.0152                 5.6614
     495               -0.0142                 5.5920
     496               -0.0139                 5.5733
     497               -0.0149                 5.6403
     498               -0.0146                 5.6182
     499               -0.0142                 5.5897
     500               -0.0164                 5.7314
     501               -0.0147                 5.6237
     502               -0.0168                 5.7554
     503               -0.0162                 5.7195
     504               -0.0153                 5.6684
     505               -0.0151                 5.6538
     506               -0.0167                 5.7534
     507               -0.0137                 5.5611
     508               -0.0150                 5.6437
     509               -0.0161                 5.7173
     510               -0.0146                 5.6215
     511               -0.0142                 5.5946
     512               -0.0150                 5.6490
     513               -0.0174                 5.7954
     514               -0.0152                 5.6592
     515               -0.0143                 5.6018
     516               -0.0137                 5.5552
     517               -0.0140                 5.5793
     518               -0.0150                 5.6448
     519               -0.0150                 5.6439
     520               -0.0151                 5.6535
     521               -0.0149                 5.6409
     522               -0.0165                 5.7383
     523               -0.0143                 5.6019
     524               -0.0137                 5.5560
     525               -0.0162                 5.7213
     526               -0.0160                 5.7112
     527               -0.0135                 5.5443
     528               -0.0156                 5.6841
     529               -0.0159                 5.7029
     530               -0.0167                 5.7511
     531               -0.0163                 5.7280
     532               -0.0140                 5.5778
     533               -0.0166                 5.7451
     534               -0.0137                 5.5596
     535               -0.0157                 5.6926
     536               -0.0159                 5.7040
     537               -0.0150                 5.6479
     538               -0.0154                 5.6702
     539               -0.0146                 5.6213
     540               -0.0145                 5.6106
     541               -0.0142                 5.5905
     542               -0.0141                 5.5848
     543               -0.0157                 5.6888
     544               -0.0144                 5.6057
     545               -0.0153                 5.6629
     546               -0.0147                 5.6249
     547               -0.0156                 5.6861
     548               -0.0162                 5.7229
     549               -0.0151                 5.6501
     550               -0.0152                 5.6612
     551               -0.0163                 5.7259
     552               -0.0150                 5.6438
     553               -0.0153                 5.6677
     554               -0.0155                 5.6751
     555               -0.0158                 5.6974
     556               -0.0187                 5.8671
     557               -0.0159                 5.7018
     558               -0.0152                 5.6580
     559               -0.0180                 5.8272
     560               -0.0144                 5.6036
     561               -0.0155                 5.6753
     562               -0.0150                 5.6430
     563               -0.0145                 5.6097
     564               -0.0166                 5.7472
