GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
288,515.8754,1427.0244,-1105.3558,0.0,0.0,0.0,-1286.1105,-16110.4523,632.1752,11834.1963,-2150.8099,56.04189048,-4092.6473000000024,-2094.7680095200003,-6187.415309520003
289,520.9605,1492.2493,-1105.727,0.0,0.0,0.0,-1257.9387,-16182.3775,599.1554,11776.2523,-2077.6644,57.368291039999995,-4157.4257,-2020.29610896,-6177.721808959999
290,496.3746,1379.6006,-1131.1427,0.0,0.0,0.0,-1233.3725,-16097.126,623.5473,11798.148,-2154.7302,60.1177104,-4163.970700000002,-2094.6124896,-6258.583189600002
291,518.136,1440.4666,-1105.6535,0.0,0.0,0.0,-1226.5767,-16226.5065,606.5752,11822.1189,-2090.3941,61.612344719999996,-4171.4400000000005,-2028.78175528,-6200.22175528
292,521.0717,1420.7134,-1086.6,0.0,0.0,0.0,-1270.3096,-16225.5041,600.2027,11824.2867,-2067.083,59.10126048,-4216.1392,-2007.98173952,-6224.12093952
293,518.1134,1458.0005,-1094.4441,0.0,0.0,0.0,-1285.374,-16119.6551,610.1605,11847.3308,-2151.4354,57.93018624,-4065.8680000000004,-2093.50521376,-6159.373213760001
294,513.0023,1440.3179,-1062.7561,0.0,0.0,0.0,-1254.3592,-16045.2748,598.9059,11765.7803,-2184.8444,59.635251360000005,-4044.3836999999985,-2125.20914864,-6169.592848639998
295,497.4733,1433.1375,-1091.3612,0.0,0.0,0.0,-1299.1922,-16239.8784,610.7782,11821.8961,-2030.6796,57.95860248,-4267.146699999999,-1972.7209975199999,-6239.867697519999
296,491.7644,1435.6166,-1058.2129,0.0,0.0,0.0,-1276.5623,-16253.7463,602.5649,11831.0755,-2058.284,59.18463936,-4227.500100000001,-1999.0993606400002,-6226.599460640001
297,518.9811,1418.4668,-1098.6974,0.0,0.0,0.0,-1276.4028,-16146.3624,593.6864,11793.9122,-2115.2727,57.73893192,-4196.416099999999,-2057.53376808,-6253.949868079998
298,515.281,1415.0262,-1071.8471,0.0,0.0,0.0,-1248.9421,-16161.8425,611.7637,11816.8149,-2111.5897,59.798630159999995,-4123.7459000000035,-2051.79106984,-6175.536969840004
299,477.9591,1376.6114,-1100.4291,0.0,0.0,0.0,-1236.3029,-16095.3449,603.3344,11821.8494,-2201.2721,60.04040544,-4152.3225999999995,-2141.23169456,-6293.55429456
300,526.4112,1443.8666,-1098.0557,0.0,0.0,0.0,-1285.0166,-16147.1359,598.1862,11796.2545,-2086.9635,56.702773439999994,-4165.489699999998,-2030.2607265599997,-6195.750426559998
301,540.5888,1423.8401,-1058.572,0.0,0.0,0.0,-1288.7342,-15989.6047,607.2015,11763.4609,-2200.0328,58.001508,-4001.8196000000007,-2142.031292,-6143.850892
302,522.8452,1441.0716,-1101.9435,0.0,0.0,0.0,-1268.6276,-16054.6231,599.8766,11816.26,-2207.221,59.67820152,-4045.140799999999,-2147.54279848,-6192.683598479999
303,498.2822,1437.0886,-1083.6271,0.0,0.0,0.0,-1290.0155,-16124.5478,618.7047,11806.5803,-2131.0689,57.58911936,-4137.534599999999,-2073.47978064,-6211.014380639999
304,487.9202,1437.3098,-1129.5841,0.0,0.0,0.0,-1310.8308,-16100.1802,611.2874,11837.2715,-2183.4584,57.18531384,-4166.806199999999,-2126.27308616,-6293.079286159998
305,536.9566,1395.9396,-1085.1426,0.0,0.0,0.0,-1268.3246,-16145.0834,599.5531,11834.4262,-2146.5982,57.57889248,-4131.6751,-2089.01930752,-6220.694407520001
306,530.2324,1406.6947,-1119.0435,0.0,0.0,0.0,-1294.5116,-16076.3881,593.3545,11789.7915,-2156.2083,59.942857679999996,-4169.870100000002,-2096.2654423199997,-6266.135542320002
307,525.9378,1373.2748,-1053.268,0.0,0.0,0.0,-1276.91,-16128.5086,605.8982,11825.7134,-2158.0513,57.92312232,-4127.862399999998,-2100.12817768,-6227.990577679998
308,472.7948,1477.3691,-1092.1713,0.0,0.0,0.0,-1258.6433,-16005.1759,606.8641,11838.1742,-2289.2345,60.914792160000005,-3960.7883,-2228.31970784,-6189.108007840001
309,511.4987,1474.1186,-1115.5064,0.0,0.0,0.0,-1234.3631,-15954.7267,583.6147,11816.2261,-2316.0276,62.04021984,-3919.1381,-2253.9873801599997,-6173.12548016
310,500.3104,1436.2411,-1117.9949,0.0,0.0,0.0,-1276.0291,-16095.0393,600.5767,11840.1265,-2207.7576,57.75307848,-4111.8086,-2150.00452152,-6261.81312152
311,552.2054,1435.4777,-1073.4345,0.0,0.0,0.0,-1273.6598,-16095.667,598.0796,11752.1653,-2120.9187,57.5308548,-4104.833299999998,-2063.3878452000004,-6168.221145199998
312,527.9391,1404.4439,-1071.111,0.0,0.0,0.0,-1293.494,-16109.8287,603.8718,11830.5054,-2136.9127,56.5023348,-4107.673499999999,-2080.4103652,-6188.083865199998
313,515.3208,1405.9136,-1066.7975,0.0,0.0,0.0,-1268.7542,-16120.5896,589.1793,11846.5971,-2157.2034,58.958264879999994,-4099.1304999999975,-2098.2451351199998,-6197.375635119998
314,529.3528,1404.4183,-1071.4631,0.0,0.0,0.0,-1254.653,-16233.1163,585.5861,11854.7987,-2066.4752,59.96255328,-4185.076499999999,-2006.5126467199998,-6191.589146719999
315,493.9262,1428.0829,-1127.2528,0.0,0.0,0.0,-1232.2048,-16300.7882,617.015,11881.2621,-2057.2077,61.18254792,-4239.959600000002,-1996.02515208,-6235.984752080002
316,520.0873,1406.131,-1074.8352,0.0,0.0,0.0,-1254.5023,-16182.1643,597.3627,11836.5919,-2120.9979,58.38569424,-4151.328900000002,-2062.61220576,-6213.941105760003
317,527.3853,1440.5135,-1071.7436,0.0,0.0,0.0,-1253.6032,-16225.5156,595.1158,11831.4152,-2081.2121,57.037524479999995,-4156.4326,-2024.1745755200002,-6180.607175520001
318,508.6357,1470.6345,-1085.6215,0.0,0.0,0.0,-1248.8508,-16071.886,593.165,11759.8298,-2184.4527,60.01106256,-4074.0933000000005,-2124.44163744,-6198.53493744
319,499.7044,1398.9791,-1107.8684,0.0,0.0,0.0,-1232.8383,-16146.1632,608.4703,11843.1918,-2137.1569,60.97659408,-4136.524300000001,-2076.18030592,-6212.704605920001
320,507.2862,1379.7792,-1067.4398,0.0,0.0,0.0,-1220.259,-16200.6325,616.0692,11828.092,-2124.7003,59.55642216,-4157.104699999998,-2065.14387784,-6222.248577839999
321,506.6239,1435.0665,-1095.9711,0.0,0.0,0.0,-1269.7476,-16063.6222,597.5537,11774.9533,-2169.0758,60.17440536,-4115.1435,-2108.90139464,-6224.044894640001
322,505.4854,1423.9445,-1084.0804,0.0,0.0,0.0,-1250.3116,-16057.0761,603.9562,11822.1329,-2217.7103,60.72789744000001,-4035.949099999998,-2156.98240256,-6192.931502559999
323,522.2068,1389.4398,-1081.3613,0.0,0.0,0.0,-1227.482,-16087.9749,610.443,11854.0869,-2221.5438,62.801678159999994,-4020.6416999999983,-2158.74212184,-6179.383821839998
324,516.723,1466.7998,-1102.7754,0.0,0.0,0.0,-1268.6755,-16080.3552,592.3554,11776.4989,-2166.9558,59.09875416,-4099.428999999998,-2107.85704584,-6207.286045839998
325,485.765,1451.9849,-1096.7427,0.0,0.0,0.0,-1225.5739,-16162.8523,602.4549,11856.0859,-2161.1811,59.275900799999995,-4088.878200000001,-2101.9051992,-6190.7833992000005
326,495.2891,1411.904,-1082.0209,0.0,0.0,0.0,-1294.4801,-16223.5514,616.9074,11864.9113,-2098.1937,57.37305456,-4211.0406,-2040.82064544,-6251.86124544
327,523.163,1474.2775,-1107.8709,0.0,0.0,0.0,-1251.751,-16075.4729,619.5038,11851.0329,-2235.1174,59.70476448,-3967.1176000000014,-2175.41263552,-6142.530235520001
328,528.1894,1389.5812,-1087.9549,0.0,0.0,0.0,-1266.5101,-16003.0249,598.7536,11850.679,-2261.8677,59.22246456,-3990.2867000000006,-2202.64523544,-6192.93193544
329,518.83,1435.7583,-1090.6682,0.0,0.0,0.0,-1261.3911,-16193.5679,597.3292,11868.2495,-2133.1227,60.12877104,-4125.4601999999995,-2072.9939289599997,-6198.454128959999
330,486.4625,1394.9811,-1091.5392,0.0,0.0,0.0,-1270.7987,-16033.5759,611.5991,11777.2166,-2165.6523,59.11295904,-4125.654500000001,-2106.53934096,-6232.193840960001
331,498.579,1432.3577,-1113.8647,0.0,0.0,0.0,-1266.8035,-16257.9373,630.2211,11848.8464,-2076.3469,57.0492468,-4228.601299999998,-2019.2976532,-6247.898953199999
332,528.5398,1374.302,-1083.4453,0.0,0.0,0.0,-1301.4734,-16223.2284,601.5518,11873.4684,-2090.1602,57.50886672,-4230.285100000001,-2032.6513332799998,-6262.936433280001
333,502.1354,1401.406,-1060.9934,0.0,0.0,0.0,-1247.7289,-16195.2353,608.1178,11861.2709,-2142.3001,56.98254384,-4131.0275,-2085.31755616,-6216.34505616
334,519.3714,1347.3301,-1088.3729,0.0,0.0,0.0,-1286.443,-16167.4698,612.0894,11882.9947,-2145.001,56.443289039999996,-4180.500100000001,-2088.5577109600003,-6269.057810960001
335,512.3837,1435.689,-1112.0936,0.0,0.0,0.0,-1278.1407,-16133.4713,615.0764,11860.9292,-2176.0475,57.784318559999996,-4099.6273,-2118.26318144,-6217.89048144
336,539.9824,1392.574,-1095.7169,0.0,0.0,0.0,-1278.6581,-16102.2133,613.1417,11847.3668,-2164.3657,58.8993912,-4083.523399999998,-2105.4663087999998,-6188.989708799999
337,501.2441,1417.8282,-1090.7994,0.0,0.0,0.0,-1266.669,-16035.0259,605.647,11801.145,-2213.5378,56.89138752,-4066.630000000001,-2156.64641248,-6223.276412480001
338,500.0522,1426.9927,-1100.3566,0.0,0.0,0.0,-1303.3275,-16119.2083,611.9021,11805.2045,-2136.9624,57.728844,-4178.740900000001,-2079.2335559999997,-6257.974456000001
339,525.0307,1416.6613,-1097.3463,0.0,0.0,0.0,-1284.4454,-15992.2043,593.0375,11799.4635,-2236.2306,59.26888296,-4039.803,-2176.9617170399997,-6216.76471704
340,520.1367,1424.6821,-1083.4205,0.0,0.0,0.0,-1264.2005,-16061.8803,580.0806,11839.6666,-2232.8951,60.00417144,-4044.935299999999,-2172.8909285600002,-6217.8262285599985
341,524.8577,1396.5191,-1063.4134,0.0,0.0,0.0,-1251.7501,-16111.8135,605.4332,11825.2629,-2194.5425,58.48790184,-4074.9041000000016,-2136.05459816,-6210.958698160001
342,510.5855,1384.6297,-1070.2254,0.0,0.0,0.0,-1259.1356,-16097.7267,607.4614,11809.9653,-2188.1614,59.67833616000001,-4114.445799999998,-2128.48306384,-6242.928863839998
343,488.7666,1490.0948,-1076.9373,0.0,0.0,0.0,-1285.501,-16144.5718,609.5574,11839.6246,-2153.1685,58.47933312,-4078.966699999999,-2094.6891668800004,-6173.655866879999
344,521.5272,1404.0178,-1093.478,0.0,0.0,0.0,-1259.7589,-16147.3079,630.3413,11784.7856,-2124.7,58.0961952,-4159.872900000002,-2066.6038048,-6226.476704800002
345,486.2273,1423.1817,-1081.3057,0.0,0.0,0.0,-1259.3895,-16286.3587,621.9996,11887.6957,-2063.2363,58.438911600000004,-4207.9496,-2004.7973884,-6212.7469884
346,511.4686,1422.561,-1131.1605,0.0,0.0,0.0,-1255.8706,-16197.3816,598.8316,11835.3849,-2091.2958,57.35425968,-4216.1666000000005,-2033.9415403199998,-6250.1081403200005
347,483.303,1414.3923,-1102.6883,0.0,0.0,0.0,-1258.3031,-16070.8207,603.5312,11814.5582,-2164.5919,59.15669832,-4116.027400000001,-2105.43520168,-6221.46260168
348,513.6495,1460.3841,-1111.9875,0.0,0.0,0.0,-1248.3397,-16026.9629,594.6903,11741.7172,-2161.6754,59.67723383999999,-4076.849,-2101.99816616,-6178.847166160001
349,517.5098,1409.728,-1091.2017,0.0,0.0,0.0,-1243.4816,-16042.1421,575.3299,11762.7513,-2204.2758,59.278223520000004,-4111.506399999998,-2144.9975764799997,-6256.503976479998
350,549.0641,1452.6132,-1088.5892,0.0,0.0,0.0,-1286.7411,-16072.3233,595.2593,11750.8774,-2144.9103,57.72688704,-4099.839599999999,-2087.18341296,-6187.023012959999
351,523.3855,1407.0874,-1088.6269,0.0,0.0,0.0,-1237.2257,-16097.7928,600.1964,11836.0959,-2223.9012,59.031893520000004,-4056.8801999999996,-2164.86930648,-6221.74950648
352,499.4501,1399.9938,-1069.4885,0.0,0.0,0.0,-1247.1209,-16231.4703,606.7885,11825.9048,-2069.2234,58.9829076,-4215.942499999999,-2010.2404923999998,-6226.182992399999
353,505.474,1405.4495,-1086.8953,0.0,0.0,0.0,-1266.6563,-16191.58,619.2228,11851.3242,-2108.5701,58.49133912,-4163.661100000001,-2050.07876088,-6213.739860880001
354,522.7816,1436.4284,-1083.9042,0.0,0.0,0.0,-1280.5049,-16177.2659,596.2912,11853.1245,-2120.6369,58.593800879999996,-4133.049300000001,-2062.04309912,-6195.09239912
355,515.5243,1448.681,-1112.8167,0.0,0.0,0.0,-1252.6994,-16150.4266,612.3166,11794.2744,-2086.0574,59.2038864,-4145.146400000001,-2026.8535136,-6171.9999136000015
356,535.468,1418.2498,-1111.4677,0.0,0.0,0.0,-1281.1387,-16288.0192,607.6835,11810.5386,-1995.8236,57.70924632,-4308.685700000002,-1938.11435368,-6246.800053680002
357,493.0364,1427.4039,-1104.738,0.0,0.0,0.0,-1269.9554,-16152.1082,604.0496,11768.4434,-2078.8721,57.93134328,-4233.8683,-2020.94075672,-6254.809056720001
358,525.1787,1409.4973,-1123.5242,0.0,0.0,0.0,-1262.1772,-16135.9914,603.2497,11863.5271,-2164.2652,58.40307288,-4120.240000000002,-2105.86212712,-6226.102127120002
359,491.1911,1410.9684,-1064.7556,0.0,0.0,0.0,-1270.7445,-16103.854,616.4881,11817.4284,-2154.1903,58.37292288,-4103.278099999998,-2095.8173771200004,-6199.095477119998
360,490.0496,1429.0778,-1080.5176,0.0,0.0,0.0,-1269.2915,-16140.3775,628.8634,11819.6623,-2143.6002,59.339952,-4122.5335,-2084.260248,-6206.793747999999
361,480.7459,1433.7016,-1100.0519,0.0,0.0,0.0,-1281.759,-16099.1246,607.7184,11856.073,-2186.492,58.770485279999995,-4102.6965999999975,-2127.7215147200004,-6230.418114719998
362,536.1004,1398.1751,-1097.2261,0.0,0.0,0.0,-1264.0729,-16243.2989,591.7249,11815.0445,-2047.1671,57.482277839999995,-4263.553000000002,-1989.6848221599998,-6253.237822160001
363,519.284,1436.2872,-1084.819,0.0,0.0,0.0,-1283.195,-15968.5398,621.6645,11807.7877,-2275.3689,58.35725712,-3951.5303999999996,-2217.0116428799997,-6168.542042879999
364,536.0203,1413.7791,-1111.1612,0.0,0.0,0.0,-1300.8104,-16145.6167,605.1859,11802.5617,-2110.6593,58.805326799999996,-4200.041299999999,-2051.8539732,-6251.895273199998
365,503.014,1433.4002,-1099.7488,0.0,0.0,0.0,-1274.9703,-16170.0082,605.9555,11869.4702,-2139.4657,58.54418208,-4132.8874,-2080.92151792,-6213.808917920001
366,510.0114,1392.4404,-1082.3345,0.0,0.0,0.0,-1278.6104,-16356.6715,618.268,11911.2195,-2004.2373,57.4001352,-4285.677100000001,-1946.8371648,-6232.514264800001
367,471.1681,1455.6154,-1096.7119,0.0,0.0,0.0,-1283.7312,-16132.1562,592.1819,11842.0025,-2127.8235,60.4268316,-4151.6314,-2067.3966684,-6219.028068400001
368,500.666,1482.6357,-1079.4853,0.0,0.0,0.0,-1258.6775,-16066.9017,627.6293,11822.4616,-2197.9195,59.82908688,-3971.6718999999994,-2138.09041312,-6109.762313119999
369,495.2416,1373.6245,-1103.5386,0.0,0.0,0.0,-1264.5992,-16123.0299,602.6106,11824.305,-2126.1817,58.317522479999994,-4195.385999999999,-2067.86417752,-6263.250177519999
370,501.2807,1455.1783,-1083.739,0.0,0.0,0.0,-1266.2247,-16139.8793,607.5227,11817.6642,-2113.8157,59.06678256000001,-4108.197100000003,-2054.7489174400002,-6162.946017440003
371,509.1812,1433.7024,-1104.043,0.0,0.0,0.0,-1255.1981,-16120.7425,615.9924,11803.6193,-2137.6534,60.01732512,-4117.488299999999,-2077.6360748800003,-6195.124374879999
372,520.5658,1477.9143,-1109.8667,0.0,0.0,0.0,-1279.9582,-16127.1789,601.2942,11787.7103,-2114.5261,58.80911472,-4129.519200000001,-2055.7169852800002,-6185.23618528
373,508.4026,1380.9967,-1082.4617,0.0,0.0,0.0,-1244.3787,-16124.9871,614.0515,11850.4281,-2175.0062,59.80299264,-4097.948600000003,-2115.20320736,-6213.151807360003
374,500.5856,1400.4228,-1090.6494,0.0,0.0,0.0,-1247.1749,-16020.1473,599.023,11817.9742,-2228.7281,61.562191680000005,-4039.966000000002,-2167.1659083199997,-6207.131908320002
375,486.0906,1432.8597,-1063.4396,0.0,0.0,0.0,-1259.7243,-16188.3147,621.652,11873.8947,-2113.4202,61.422929999999994,-4096.981600000001,-2051.99727,-6148.978870000002
376,529.3973,1430.9691,-1094.6711,0.0,0.0,0.0,-1286.2413,-16189.6869,592.1606,11768.8214,-2024.425,56.77686216,-4249.250899999999,-1967.64813784,-6216.899037839999
377,500.7006,1396.7252,-1098.7567,0.0,0.0,0.0,-1268.463,-16119.7013,604.2304,11760.5845,-2100.3811,57.86279784,-4224.6803,-2042.51830216,-6267.1986021600005
378,519.9086,1377.636,-1087.7326,0.0,0.0,0.0,-1264.4854,-16102.2145,617.3268,11828.4112,-2160.0683,59.18839848,-4111.1499,-2100.8799015199997,-6212.029801520001
379,464.9297,1436.1578,-1092.6386,0.0,0.0,0.0,-1280.9535,-16076.6298,611.8713,11878.5613,-2214.3454,61.14779568,-4058.701799999999,-2153.19760432,-6211.899404319999
380,559.2472,1408.0709,-1100.8331,0.0,0.0,0.0,-1280.2586,-16162.9674,608.846,11863.871,-2130.7783,61.79385815999999,-4104.023999999999,-2068.98444184,-6173.008441839999
381,495.2451,1430.4337,-1117.1052,0.0,0.0,0.0,-1271.5237,-16045.3953,605.5877,11868.7836,-2259.2618,60.97009679999999,-4033.9740999999976,-2198.2917032,-6232.265803199998
382,494.504,1395.1239,-1055.5124,0.0,0.0,0.0,-1260.9033,-16202.3445,595.0748,11805.0243,-2093.8468,58.22481816,-4229.033199999998,-2035.6219818399998,-6264.655181839998
383,504.9205,1378.7404,-1084.1228,0.0,0.0,0.0,-1253.9393,-16088.084,610.2189,11888.4751,-2241.2815,59.952045600000005,-4043.7912000000033,-2181.3294544,-6225.120654400003
384,540.5462,1391.2494,-1079.5773,0.0,0.0,0.0,-1248.3012,-15991.0642,600.8081,11781.2541,-2262.4885,61.805632319999994,-4005.0849000000017,-2200.68286768,-6205.767767680001
385,525.0649,1437.3902,-1117.4838,0.0,0.0,0.0,-1266.0002,-15929.8648,614.4971,11798.7416,-2312.9579,61.27888176,-3937.654999999999,-2251.67901824,-6189.334018239998
386,524.4523,1465.4263,-1102.7998,0.0,0.0,0.0,-1273.5273,-16101.6955,596.4487,11818.4271,-2170.2052,59.91534288,-4073.2681999999986,-2110.28985712,-6183.558057119999
387,504.8974,1433.977,-1082.1574,0.0,0.0,0.0,-1259.121,-16042.1332,596.5984,11801.9423,-2223.6066,59.63709527999999,-4045.9964999999975,-2163.9695047200003,-6209.966004719998
388,487.8819,1422.4409,-1082.2178,0.0,0.0,0.0,-1272.1212,-16195.8756,625.0317,11896.469,-2120.7631,59.164680239999996,-4118.391099999999,-2061.59841976,-6179.989519759999
389,518.7326,1454.0542,-1091.6125,0.0,0.0,0.0,-1266.4824,-16001.3557,596.5399,11780.8404,-2228.4885,59.364873360000004,-4009.2834999999995,-2169.12362664,-6178.407126639999
390,478.6944,1404.2316,-1088.1159,0.0,0.0,0.0,-1296.1004,-16086.8154,614.1647,11802.0371,-2158.2473,58.662267119999996,-4171.903900000001,-2099.58503288,-6271.488932880001
391,515.7994,1418.4932,-1077.0288,0.0,0.0,0.0,-1276.4015,-16202.0512,610.8209,11874.5119,-2093.98,57.78315504,-4135.856100000001,-2036.19684496,-6172.052944960001
392,493.7812,1413.7726,-1104.8842,0.0,0.0,0.0,-1235.6458,-16099.2653,624.1491,11791.134,-2131.5768,59.5472868,-4116.9583999999995,-2072.0295131999997,-6188.9879132
393,521.8369,1395.4441,-1106.0383,0.0,0.0,0.0,-1259.1873,-16132.4036,633.3811,11874.9417,-2159.0347,59.71359887999999,-4072.0254000000004,-2099.32110112,-6171.3465011200005
394,525.5459,1423.3935,-1089.4723,0.0,0.0,0.0,-1271.9423,-16064.8223,604.6943,11876.3504,-2231.7958,60.436471680000004,-3996.252800000002,-2171.35932832,-6167.612128320002
395,487.5478,1418.0424,-1100.7401,0.0,0.0,0.0,-1266.0723,-16132.0179,615.2615,11849.7893,-2177.1141,58.72910256,-4128.189299999998,-2118.38499744,-6246.574297439998
396,501.5131,1432.8092,-1084.4596,0.0,0.0,0.0,-1284.7048,-16137.6721,594.5121,11863.313,-2139.2187,58.36418856,-4114.689100000001,-2080.85451144,-6195.543611440001
397,507.1011,1457.8104,-1098.0881,0.0,0.0,0.0,-1259.7121,-16221.0275,615.7648,11830.5585,-2092.4102,60.734016000000004,-4167.5929,-2031.6761839999997,-6199.269084
398,524.1526,1442.6308,-1107.6622,0.0,0.0,0.0,-1284.0901,-16129.4614,605.0786,11789.4453,-2135.3811,60.978767760000004,-4159.9064,-2074.40233224,-6234.308732240001
399,535.3534,1426.5446,-1075.9276,0.0,0.0,0.0,-1251.234,-16235.1556,605.7782,11868.1436,-2075.3251,59.44229568,-4126.4974,-2015.88280432,-6142.38020432
400,522.4504,1444.4649,-1076.4526,0.0,0.0,0.0,-1266.3521,-16179.7492,614.3233,11807.6428,-2098.7417,58.57940448,-4133.672500000002,-2040.16229552,-6173.834795520002
401,520.9086,1419.6078,-1091.9854,0.0,0.0,0.0,-1252.5643,-16062.6571,609.1007,11762.4457,-2158.7051,58.16358792,-4095.1440000000002,-2100.5415120800003,-6195.68551208
402,500.2271,1416.8527,-1067.5149,0.0,0.0,0.0,-1255.1657,-16169.1716,611.4179,11826.9479,-2101.1642,59.599058400000004,-4136.406599999998,-2041.5651416,-6177.9717415999985
403,494.8709,1471.2986,-1102.0086,0.0,0.0,0.0,-1262.7364,-16183.6429,616.6655,11838.7029,-2116.2818,60.16567320000001,-4126.850000000002,-2056.1161268,-6182.966126800003
404,521.3627,1417.0268,-1112.51,0.0,0.0,0.0,-1228.9692,-16063.5667,620.0418,11810.8305,-2200.5719,60.4434996,-4035.7841000000008,-2140.1284004,-6175.912500400001
405,514.9464,1427.5443,-1122.6457,0.0,0.0,0.0,-1250.0924,-15970.2564,589.4795,11797.2703,-2276.1608,61.48679832,-4013.753999999999,-2214.67400168,-6228.4280016799985
406,521.4614,1454.6861,-1151.9852,0.0,0.0,0.0,-1211.3464,-16121.9472,593.384,11768.0527,-2132.6758,59.88566808,-4147.694600000001,-2072.79013192,-6220.484731920001
407,516.6943,1500.3851,-1101.3075,0.0,0.0,0.0,-1282.6549,-16100.0732,610.4941,11784.5777,-2180.0401,60.346028159999996,-4071.884400000001,-2119.69407184,-6191.578471840001
408,520.7033,1413.0631,-1061.113,0.0,0.0,0.0,-1233.2202,-16216.9817,615.7045,11836.2782,-2109.954,60.35905512,-4125.5658,-2049.59494488,-6175.16074488
409,514.9063,1416.9663,-1072.1904,0.0,0.0,0.0,-1263.0894,-16079.3226,612.0761,11822.4608,-2200.2203,58.99563432000001,-4048.1929,-2141.22466568,-6189.41756568
410,528.2756,1490.4682,-1105.1484,0.0,0.0,0.0,-1269.5814,-16127.4718,587.0529,11787.0727,-2110.4362,59.9874264,-4109.332199999999,-2050.4487736,-6159.780973599999
411,510.5567,1434.0916,-1093.0109,0.0,0.0,0.0,-1258.0405,-15991.9044,600.6703,11815.8096,-2262.4514,60.91321104,-3981.8275999999987,-2201.53818896,-6183.365788959999
412,526.7957,1382.4385,-1070.8555,0.0,0.0,0.0,-1268.3754,-16146.8937,600.468,11816.3169,-2112.0521,58.75036344,-4160.1055,-2053.30173656,-6213.40723656
413,506.9061,1449.3955,-1120.5578,0.0,0.0,0.0,-1274.3398,-16167.2678,615.442,11839.7782,-2107.1054,59.03274887999999,-4150.643599999999,-2048.07265112,-6198.7162511199995
414,521.9393,1392.4461,-1062.7584,0.0,0.0,0.0,-1236.0778,-16071.952,616.8808,11892.0533,-2261.5876,63.432475200000006,-3947.4686999999994,-2198.1551247999996,-6145.623824799999
415,514.3701,1462.7355,-1104.2179,0.0,0.0,0.0,-1265.2857,-16257.9716,614.9503,11867.6166,-2076.0016,62.012163599999994,-4167.802700000002,-2013.9894364000002,-6181.792136400001
416,538.6768,1438.2317,-1106.4042,0.0,0.0,0.0,-1266.9806,-16147.5829,605.9823,11812.2727,-2152.5346,61.27670087999999,-4125.8042000000005,-2091.25789912,-6217.06209912
417,528.3191,1436.1931,-1078.5725,0.0,0.0,0.0,-1274.6315,-16219.0922,620.7267,11835.5628,-2061.7635,60.46307568,-4151.494500000001,-2001.30042432,-6152.794924320001
418,515.4017,1447.2428,-1075.9985,0.0,0.0,0.0,-1230.2072,-16222.516,618.6457,11784.1417,-2038.7976,59.705581679999995,-4163.289799999999,-1979.09201832,-6142.381818319998
419,483.1924,1468.2022,-1082.0357,0.0,0.0,0.0,-1275.6232,-16079.4384,619.4698,11803.7145,-2157.785,58.49785152,-4062.518399999997,-2099.28714848,-6161.805548479997
420,523.6357,1386.5697,-1109.6449,0.0,0.0,0.0,-1271.4628,-16130.3567,605.665,11813.3423,-2120.7047,59.51977344,-4182.251700000001,-2061.18492656,-6243.436626560001
421,495.8768,1467.7263,-1092.3986,0.0,0.0,0.0,-1244.496,-16099.0712,620.902,11812.1662,-2181.3833,60.09394968,-4039.294500000002,-2121.28935032,-6160.583850320001
422,522.5923,1452.4209,-1082.4694,0.0,0.0,0.0,-1281.8752,-16215.8206,631.4941,11855.4051,-2082.6101,58.9947516,-4118.252799999998,-2023.6153484,-6141.868148399998
423,500.3821,1446.8679,-1111.3246,0.0,0.0,0.0,-1256.8441,-16056.3203,616.8303,11789.0843,-2191.0563,62.50592952,-4071.3243999999977,-2128.5503704800003,-6199.874770479998
424,483.8679,1420.8549,-1083.7578,0.0,0.0,0.0,-1297.9169,-16147.848,629.872,11842.5415,-2120.4463,60.785650079999996,-4152.386399999999,-2059.66064992,-6212.047049919999
425,517.7356,1442.6902,-1131.3826,0.0,0.0,0.0,-1227.6567,-16188.2845,599.8433,11815.6171,-2117.4107,61.72841088,-4171.437600000001,-2055.68228912,-6227.119889120001
426,500.1211,1364.6409,-1098.2513,0.0,0.0,0.0,-1243.4662,-16233.1008,620.2752,11863.4976,-2070.8154,61.82351856,-4226.2835,-2008.99188144,-6235.275381439999
427,515.8186,1481.2231,-1112.0256,0.0,0.0,0.0,-1272.0313,-16172.0251,604.695,11787.6702,-2047.2267,59.04494784,-4166.6751,-1988.1817521599999,-6154.856852160001
428,516.2981,1481.3152,-1110.2478,0.0,0.0,0.0,-1231.0686,-16251.7373,598.7342,11781.6922,-1994.4624,60.212818799999994,-4215.013999999999,-1934.2495812,-6149.2635812
429,521.6583,1423.1825,-1113.9553,0.0,0.0,0.0,-1278.477,-16057.0181,586.555,11784.9157,-2158.1694,61.708392,-4133.1389,-2096.461008,-6229.599908
430,487.1539,1493.8693,-1108.1196,0.0,0.0,0.0,-1252.6487,-16136.4884,610.5822,11746.45,-2076.0907,61.544599919999996,-4159.201299999997,-2014.54610008,-6173.7474000799975
431,497.3628,1431.5524,-1101.7177,0.0,0.0,0.0,-1244.8887,-16134.1207,595.5628,11789.8655,-2108.7006,61.15233384,-4166.383600000001,-2047.5482661600001,-6213.931866160001
